size,code_id,variant,realization_type,generation_seed,matrix_sha256,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta,reached_valid,reached_valid_after_nonvalid,reached_correct,reached_low_BER,reached_relaxed_basin,reached_wrong_valid,first_valid_cycle,first_valid_after_nonvalid_cycle,first_correct_cycle,first_low_BER_cycle,first_relaxed_basin_cycle,first_wrong_valid_cycle,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_remaining_cycles_after_hit,relaxed_basin_cycles_after_hit,relaxed_basin_escape_probability,relaxed_basin_transition_opportunities,relaxed_basin_escape_count,relaxed_basin_return_probability,relaxed_basin_return_count,relaxed_basin_mean_return_time,relaxed_basin_first_residence_time,relaxed_basin_first_residence_censored,mean_channel_alignment,late_channel_alignment,mean_channel_alignment_gap_to_transmitted,late_channel_alignment_gap_to_transmitted,mean_hard_channel_disagreement_rate,late_hard_channel_disagreement_rate,wrong_valid_residence_fraction
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20260826,2.5,0,25600,0.0,0,0,0.0,0,2.3275,0.8087109375,0.00727783203125,0.003769233955396412,0.09790179253728085,0.8823238196450609,0.9957124513199249,0.9935577341781939,0.8823238196450609,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999966777464,0.9999999999999994,1.0,0.9999999966777464,0.0,0.0,1,1,1,1,1,0,4898.0,4898.0,4898.0,2126.0,2126.0,nan,1.0,20703.0,20703.0,0.0,20702.0,0.0,nan,0.0,nan,20703.0,1.0,0.8929925452609159,23475.0,20963.0,0.0006201698311229844,20962.0,13.0,1.0,13.0,193.23076923076923,24.0,0.0,0.7108690529992399,0.7405332970447639,0.029664244045521742,0.0,0.10963216145833334,0.09375,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20260826,2.5,1,25600,0.0,0,0,0.0,0,2.586015625,0.8146484375,0.008404947916666667,0.004378728588492966,0.0999884049008619,0.8766967482185479,0.9950776646252508,0.9926902322098597,0.8766967482185479,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999970537156,0.9999999999999994,1.0,0.9999999970537156,0.0,0.0,1,1,1,1,1,0,4745.0,4745.0,4745.0,130.0,152.0,nan,0.999952052167242,20856.0,20855.0,4.795243118826125e-05,20854.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8195606900074659,25449.0,20857.0,9.589566551591868e-05,20856.0,2.0,1.0,2.0,2296.0,2.0,0.0,0.7276889184594918,0.7707600535843684,0.04307113512487641,0.0,0.10577880859375,0.08333333333333333,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20260826,2.5,2,25600,0.0,0,0,0.0,0,2.600546875,0.7130859375,0.006787923177083334,0.003534747232226224,0.0807498406443762,0.8810618514740328,0.9952247051559818,0.9934435449378234,0.8810618514740328,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999967526044,0.9999999999999994,1.0,0.9999999967526044,0.0,0.0,1,1,1,1,1,0,7346.0,7346.0,7346.0,3090.0,4149.0,nan,1.0,18255.0,18255.0,0.0,18254.0,0.0,nan,0.0,nan,18255.0,1.0,0.8569364161849711,21452.0,18383.0,0.0010336198455010337,18382.0,19.0,1.0,19.0,161.52631578947367,41.0,0.0,0.7298156270709136,0.7479629039424406,0.01814727687152693,0.0,0.10123046875,0.09375,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20260826,2.5,3,25600,0.16666666666666666,1,0,0.16666666666666666,0,4.55546875,0.5287109375,0.012430826822916666,0.007631026540831317,0.033401203308442824,0.8427276752432222,0.9884249052669964,0.9856870714413326,0.8427276752432222,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.9999999954152796,0.999999999999999,1.0,0.9999999954152796,0.0,0.0,1,1,0,1,0,1,12066.0,12066.0,nan,7562.0,nan,12066.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6185338911156248,0.6440856695359638,0.05108220353162186,0.02553042511128411,0.13269938151041666,0.10416666666666667,0.5287109375
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20260826,2.5,4,25600,0.0,0,0,0.0,0,2.0733203125,0.810625,0.006158040364583333,0.0031722433541606842,0.09587275920007074,0.8880404703067133,0.9960313871037005,0.9941031233098367,0.8880404703067133,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999969350476,0.9999999999999997,1.0,0.9999999969350476,0.0,0.0,1,1,1,1,1,1,680.0,680.0,680.0,163.0,680.0,762.0,0.8268127282211789,24921.0,20605.0,0.00029120559114735004,20604.0,6.0,1.0,6.0,719.3333333333334,11.0,0.0,0.8374463304040769,24921.0,20870.0,0.0014375389333461115,20869.0,30.0,1.0,30.0,135.03333333333333,11.0,0.0,0.7334577591606722,0.764263737475385,0.030805978314715123,0.0,0.099022216796875,0.08333333333333333,0.0057421875
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20268848,2.5,0,25600,0.0,0,0,0.0,0,0.5177734375,0.9437109375,0.0014973958333333334,0.0007450932657585382,0.1055735102341668,0.923377139445967,0.9988166730141427,0.9985284362600468,0.923377139445967,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999973761869,0.9999999999999994,1.0,0.9999999973761869,0.0,0.0,1,1,1,1,1,0,200.0,200.0,200.0,192.0,200.0,nan,0.9511042872327861,25401.0,24159.0,0.0012832188095040981,24158.0,31.0,1.0,31.0,40.064516129032256,1.0,0.0,0.9567733553797094,25401.0,24303.0,0.00209859270841906,24302.0,51.0,1.0,51.0,21.529411764705884,1.0,0.0,0.7866877563128294,0.7951623391522274,0.008474582839399841,0.0,0.036688232421875,0.03125,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20268848,2.5,1,25600,0.0,0,0,0.0,0,0.7206640625,0.937109375,0.002325846354166667,0.0011649443755491484,0.12441142165968293,0.9195171762846193,0.9984866116852033,0.9979831210509909,0.9195171762846193,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.999999997432217,0.9999999999999994,1.0,0.999999997432217,0.0,0.0,1,1,1,1,1,0,1183.0,1183.0,1183.0,279.0,1152.0,nan,0.9824719469244,24418.0,23990.0,0.0010421443161448998,23989.0,25.0,1.0,25.0,17.12,61.0,0.0,0.9833940038447381,24449.0,24043.0,0.0013310040761999834,24042.0,32.0,1.0,32.0,12.6875,1.0,0.0,0.7922152984328341,0.8045298182744167,0.0123145198415854,0.0,0.058826904296875,0.052083333333333336,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20268848,2.5,2,25600,0.020833333333333332,1,0,0.020833333333333332,0,0.09390625,0.9815625,0.00024983723958333336,0.00012002059869098641,0.006541867954911434,0.9347576602483465,0.9996212345794745,0.9997940811767813,0.9347576602483465,0.0,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.9999999977667055,1.0,1.0,0.9999999977667055,0.0,0.0,1,1,1,1,1,1,183.0,183.0,183.0,97.0,145.0,479.0,0.06436383665119207,25418.0,1636.0,0.009168704156479218,1636.0,15.0,0.9333333333333333,14.0,82.85714285714286,100.0,0.0,0.9904541169076053,25456.0,25213.0,0.001983182611454863,25212.0,50.0,1.0,50.0,4.86,6.0,0.0,0.8254516588122051,0.8262335275913028,0.002376904724994771,0.0015950359459003434,0.062919921875,0.0625,0.91765625
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20268848,2.5,3,25600,0.0,0,0,0.0,0,0.145546875,0.976640625,0.0003889973958333333,0.00018462621953157924,0.12593890836254382,0.9323086568496698,0.9995183161861496,0.9996548946960815,0.9323086568496698,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999973669105,0.999999999999999,1.0,0.9999999973669105,0.0,0.0,1,1,1,1,1,0,216.0,216.0,216.0,168.0,170.0,nan,0.9849123498128817,25385.0,25002.0,0.0022399104035838568,25001.0,56.0,1.0,56.0,6.839285714285714,170.0,0.0,0.9839959105029294,25431.0,25024.0,0.0026775366662670345,25023.0,67.0,1.0,67.0,6.074626865671642,2.0,0.0,0.7948409851704304,0.796218876376528,0.0013778912060971715,0.0,0.09427571614583333,0.09375,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20268848,2.5,4,25600,0.020833333333333332,1,0,0.020833333333333332,0,2.5078515625,0.7646484375,0.007888997395833333,0.004180099459922854,0.06778738459606004,0.8787806828766759,0.9950331570944995,0.9923087973700393,0.8787806828766759,0.0,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.9999999964930311,0.9999999999999998,1.0,0.9999999964930311,0.0,0.0,1,1,1,1,1,1,2279.0,2279.0,2279.0,2210.0,2279.0,6112.0,0.0036875053597461623,23322.0,86.0,0.05813953488372093,86.0,5.0,0.8,4.0,934.25,2.0,0.0,0.8548151959523197,23322.0,19936.0,0.001254075746175069,19935.0,25.0,1.0,25.0,135.44,2.0,0.0,0.691766736942038,0.7243539924383297,0.04587531529439211,0.013288059798102445,0.120665283203125,0.10416666666666667,0.7612890625
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20276870,2.5,0,25600,0.11458333333333333,1,11,0.125,12,9.4649609375,0.0,0.021249186197916665,0.01304348478010205,0.05718745006359026,0.7630632993306723,0.9676397946186424,0.9723021213837829,0.7630632993306723,9.76765625,0.20349283854166667,0.0,0.1680615234375,0.017408854166666668,0.010462825471541232,0.05179309877296454,0.842442910772617,0.9631778943277984,0.9734456380208333,0.842442910772617,0.0,0.0,0,0,0,1,0,0,nan,nan,nan,12612.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6351529133105677,0.6738966773629486,0.018932984502785185,-0.019810779549595543,0.13606892903645834,0.11447428385416666,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20276870,2.5,1,25600,0.13541666666666666,1,19,0.20833333333333334,14,9.1081640625,0.0,0.020983072916666668,0.013071590417413367,0.05306603531016211,0.7668895860753085,0.9676633319347294,0.972047334937535,0.7668895860753085,9.731875,0.20274739583333334,0.0,0.1828515625,0.018225911458333334,0.011154089766521,0.04982998344341386,0.8380420164642091,0.9608621907073042,0.9717268880208333,0.8380420164642091,0.0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.604981512215064,0.6400189825354803,0.03098519278861367,-0.00405227753180248,0.15339396158854166,0.13304036458333332,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20276870,2.5,2,25600,0.0,0,0,0.0,0,2.5301953125,0.8147265625,0.008146158854166667,0.0042275171316893175,0.10511539227086542,0.8777524571620021,0.9951000298505317,0.9925051001700668,0.8777524571620021,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999968011372,1.0,1.0,0.9999999968011372,0.0,0.0,1,1,1,1,1,0,4744.0,4744.0,4744.0,4724.0,4740.0,nan,1.0,20857.0,20857.0,0.0,20856.0,0.0,nan,0.0,nan,20857.0,1.0,0.9999041273189204,20861.0,20859.0,4.794323520951194e-05,20858.0,1.0,1.0,1.0,2.0,2.0,0.0,0.7104170699283316,0.7494695921138456,0.03905252218551278,0.0,0.09587605794270833,0.07291666666666667,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20276870,2.5,3,25600,0.0,0,0,0.0,0,1.9433984375,0.8186328125,0.005574544270833333,0.0028612519171771103,0.09556380420124842,0.8911962679048291,0.9966414044571373,0.9951315177960259,0.8911962679048291,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999970274991,0.9999999999999992,1.0,0.9999999970274991,0.0,0.0,1,1,1,1,1,0,4644.0,4644.0,4644.0,740.0,749.0,nan,1.0,20957.0,20957.0,0.0,20956.0,0.0,nan,0.0,nan,20957.0,1.0,0.8451633671334299,24852.0,21004.0,0.0009046326715231157,21003.0,19.0,1.0,19.0,202.52631578947367,2.0,0.0,0.7475700298654323,0.7714437540239064,0.023873724158473712,0.0,0.09542928059895833,0.08333333333333333,0.0
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20276870,2.5,4,25600,0.020833333333333332,1,0,0.020833333333333332,0,2.66796875,0.6661718750000001,0.008120930989583334,0.004302781681801602,0.06958009850571834,0.8776060409798796,0.9948193001142361,0.9921942115649057,0.8776060409798796,0.0,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.9999999964039555,0.9999999999999994,1.0,0.9999999964039555,0.0,0.0,1,1,0,1,1,1,8546.0,8546.0,nan,4349.0,4398.0,8546.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9596283544781399,21203.0,20347.0,0.005603066941905043,20346.0,114.0,1.0,114.0,7.508771929824562,18.0,0.0,0.6927992954727363,0.7186563328156563,0.035927445869027415,0.010070408526108453,0.10837483723958333,0.09375,0.666171875
N96_M48,existing_00,additive,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,lambda_pSA,0.95,20284892,2.5,0,25600,0.0,0,0,0.0,0,1.4297265625,0.880078125,0.004613444010416667,0.0023464991538545677,0.10713412455094326,0.9022463452173237,0.9971469257962852,0.9955421620554727,0.9022463452173237,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999969695476,0.9999999999999994,1.0,0.9999999969695476,0.0,0.0,1,1,1,1,1,0,2030.0,2030.0,2030.0,1766.0,2030.0,nan,0.9558355606465572,23571.0,22530.0,0.001154068090017311,22529.0,26.0,1.0,26.0,40.03846153846154,14.0,0.0,0.9568961859912605,23571.0,22555.0,0.0014631550944400106,22554.0,33.0,1.0,33.0,30.78787878787879,14.0,0.0,0.7411092238690905,0.7646432302689399,0.023534006399851575,0.0,0.06653605143229167,0.052083333333333336,0.0
