size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,419,39,34,491,100,9600,0.043645833333333335,0.39,0.34,4.91,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,219,19,18,225,100,9600,0.0228125,0.19,0.18,2.25,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,47,5,5,63,100,9600,0.004895833333333334,0.05,0.05,0.63,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,336,31,31,388,100,9600,0.035,0.31,0.31,3.88,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,167,18,16,197,100,9600,0.017395833333333333,0.18,0.16,1.97,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,61,8,6,45,100,9600,0.006354166666666667,0.08,0.06,0.45,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,374,34,33,478,100,9600,0.03895833333333333,0.34,0.33,4.78,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,216,21,18,244,100,9600,0.0225,0.21,0.18,2.44,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,110,11,11,126,100,9600,0.011458333333333333,0.11,0.11,1.26,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,432,36,34,532,100,9600,0.045,0.36,0.34,5.32,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C08
