size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,1137,39,39,257,100,28800,0.03947916666666667,0.39,0.39,2.57,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,212,11,11,66,100,28800,0.007361111111111111,0.11,0.11,0.66,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,2329,70,70,525,100,28800,0.08086805555555555,0.7,0.7,5.25,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,1141,45,45,287,100,28800,0.03961805555555555,0.45,0.45,2.87,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,508,19,19,106,100,28800,0.017638888888888888,0.19,0.19,1.06,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,2304,69,69,510,100,28800,0.08,0.69,0.69,5.1,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,948,36,36,238,100,28800,0.032916666666666664,0.36,0.36,2.38,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,358,17,17,80,100,28800,0.012430555555555556,0.17,0.17,0.8,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.0,1937,61,61,427,100,28800,0.06725694444444444,0.61,0.61,4.27,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.5,892,36,36,228,100,28800,0.030972222222222224,0.36,0.36,2.28,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,3.0,271,11,11,61,100,28800,0.009409722222222222,0.11,0.11,0.61,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.0,2346,73,73,532,100,28800,0.08145833333333333,0.73,0.73,5.32,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.5,828,34,34,210,100,28800,0.02875,0.34,0.34,2.1,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,3.0,269,13,13,65,100,28800,0.009340277777777777,0.13,0.13,0.65,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.0,2096,69,69,486,100,28800,0.07277777777777777,0.69,0.69,4.86,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.5,1230,43,43,288,100,28800,0.042708333333333334,0.43,0.43,2.88,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,3.0,394,16,16,88,100,28800,0.013680555555555555,0.16,0.16,0.88,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.0,2227,71,71,503,100,28800,0.07732638888888889,0.71,0.71,5.03,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.5,908,34,34,216,100,28800,0.03152777777777778,0.34,0.34,2.16,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N288_M144,288,144,new_09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,3.0,333,14,14,71,100,28800,0.0115625,0.14,0.14,0.71,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
