size,variant,lambda_mem,EbNo_dB,cycle_start,cycle_end,cycle_mid,I0_mean_n,I0_mean_mean,I0_mean_sd,I0_mean_sem,I0_mean_ci_low,I0_mean_ci_high,I0_mean_median,I0_mean_q25,I0_mean_q75,syndrome_weight_n,syndrome_weight_mean,syndrome_weight_sd,syndrome_weight_sem,syndrome_weight_ci_low,syndrome_weight_ci_high,syndrome_weight_median,syndrome_weight_q25,syndrome_weight_q75,syndrome_weight_fraction_n,syndrome_weight_fraction_mean,syndrome_weight_fraction_sd,syndrome_weight_fraction_sem,syndrome_weight_fraction_ci_low,syndrome_weight_fraction_ci_high,syndrome_weight_fraction_median,syndrome_weight_fraction_q25,syndrome_weight_fraction_q75,syndrome_violation_rate_n,syndrome_violation_rate_mean,syndrome_violation_rate_sd,syndrome_violation_rate_sem,syndrome_violation_rate_ci_low,syndrome_violation_rate_ci_high,syndrome_violation_rate_median,syndrome_violation_rate_q25,syndrome_violation_rate_q75,state_BER_n,state_BER_mean,state_BER_sd,state_BER_sem,state_BER_ci_low,state_BER_ci_high,state_BER_median,state_BER_q25,state_BER_q75,bit_flip_rate_n,bit_flip_rate_mean,bit_flip_rate_sd,bit_flip_rate_sem,bit_flip_rate_ci_low,bit_flip_rate_ci_high,bit_flip_rate_median,bit_flip_rate_q25,bit_flip_rate_q75,backflip_rate_n,backflip_rate_mean,backflip_rate_sd,backflip_rate_sem,backflip_rate_ci_low,backflip_rate_ci_high,backflip_rate_median,backflip_rate_q25,backflip_rate_q75,backflip_probability_n,backflip_probability_mean,backflip_probability_sd,backflip_probability_sem,backflip_probability_ci_low,backflip_probability_ci_high,backflip_probability_median,backflip_probability_q25,backflip_probability_q75,repair_rate_n,repair_rate_mean,repair_rate_sd,repair_rate_sem,repair_rate_ci_low,repair_rate_ci_high,repair_rate_median,repair_rate_q25,repair_rate_q75,repair_probability_n,repair_probability_mean,repair_probability_sd,repair_probability_sem,repair_probability_ci_low,repair_probability_ci_high,repair_probability_median,repair_probability_q25,repair_probability_q75,q_lag1_product_n,q_lag1_product_mean,q_lag1_product_sd,q_lag1_product_sem,q_lag1_product_ci_low,q_lag1_product_ci_high,q_lag1_product_median,q_lag1_product_q25,q_lag1_product_q75,q_lag1_cosine_n,q_lag1_cosine_mean,q_lag1_cosine_sd,q_lag1_cosine_sem,q_lag1_cosine_ci_low,q_lag1_cosine_ci_high,q_lag1_cosine_median,q_lag1_cosine_q25,q_lag1_cosine_q75,q_sign_persistence_n,q_sign_persistence_mean,q_sign_persistence_sd,q_sign_persistence_sem,q_sign_persistence_ci_low,q_sign_persistence_ci_high,q_sign_persistence_median,q_sign_persistence_q25,q_sign_persistence_q75,q_used_source_product_n,q_used_source_product_mean,q_used_source_product_sd,q_used_source_product_sem,q_used_source_product_ci_low,q_used_source_product_ci_high,q_used_source_product_median,q_used_source_product_q25,q_used_source_product_q75,q_mean_n,q_mean_mean,q_mean_sd,q_mean_sem,q_mean_ci_low,q_mean_ci_high,q_mean_median,q_mean_q25,q_mean_q75,q_abs_mean_n,q_abs_mean_mean,q_abs_mean_sd,q_abs_mean_sem,q_abs_mean_ci_low,q_abs_mean_ci_high,q_abs_mean_median,q_abs_mean_q25,q_abs_mean_q75,memory_source_mean_delta_n,memory_source_mean_delta_mean,memory_source_mean_delta_sd,memory_source_mean_delta_sem,memory_source_mean_delta_ci_low,memory_source_mean_delta_ci_high,memory_source_mean_delta_median,memory_source_mean_delta_q25,memory_source_mean_delta_q75,memory_source_second_moment_delta_n,memory_source_second_moment_delta_mean,memory_source_second_moment_delta_sd,memory_source_second_moment_delta_sem,memory_source_second_moment_delta_ci_low,memory_source_second_moment_delta_ci_high,memory_source_second_moment_delta_median,memory_source_second_moment_delta_q25,memory_source_second_moment_delta_q75,channel_alignment_n,channel_alignment_mean,channel_alignment_sd,channel_alignment_sem,channel_alignment_ci_low,channel_alignment_ci_high,channel_alignment_median,channel_alignment_q25,channel_alignment_q75,channel_alignment_gap_to_transmitted_n,channel_alignment_gap_to_transmitted_mean,channel_alignment_gap_to_transmitted_sd,channel_alignment_gap_to_transmitted_sem,channel_alignment_gap_to_transmitted_ci_low,channel_alignment_gap_to_transmitted_ci_high,channel_alignment_gap_to_transmitted_median,channel_alignment_gap_to_transmitted_q25,channel_alignment_gap_to_transmitted_q75,hard_channel_disagreement_rate_n,hard_channel_disagreement_rate_mean,hard_channel_disagreement_rate_sd,hard_channel_disagreement_rate_sem,hard_channel_disagreement_rate_ci_low,hard_channel_disagreement_rate_ci_high,hard_channel_disagreement_rate_median,hard_channel_disagreement_rate_q25,hard_channel_disagreement_rate_q75,exact_correct_fraction_n,exact_correct_fraction_mean,exact_correct_fraction_sd,exact_correct_fraction_sem,exact_correct_fraction_ci_low,exact_correct_fraction_ci_high,exact_correct_fraction_median,exact_correct_fraction_q25,exact_correct_fraction_q75,low_BER_fraction_n,low_BER_fraction_mean,low_BER_fraction_sd,low_BER_fraction_sem,low_BER_fraction_ci_low,low_BER_fraction_ci_high,low_BER_fraction_median,low_BER_fraction_q25,low_BER_fraction_q75,relaxed_basin_fraction_n,relaxed_basin_fraction_mean,relaxed_basin_fraction_sd,relaxed_basin_fraction_sem,relaxed_basin_fraction_ci_low,relaxed_basin_fraction_ci_high,relaxed_basin_fraction_median,relaxed_basin_fraction_q25,relaxed_basin_fraction_q75,wrong_valid_fraction_n,wrong_valid_fraction_mean,wrong_valid_fraction_sd,wrong_valid_fraction_sem,wrong_valid_fraction_ci_low,wrong_valid_fraction_ci_high,wrong_valid_fraction_median,wrong_valid_fraction_q25,wrong_valid_fraction_q75
N192_M96,additive,0.95,2.5,1,100,50.5,200,0.23681784336269687,5.565045170431277e-17,3.935081177621402e-18,0.23681784336269687,0.23681784336269687,0.23681784336269693,0.23681784336269693,0.23681784336269693,200,20.2222,2.9086380034607053,0.20567176562639652,19.819083339372263,20.62531666062774,20.314999999999998,18.2725,22.205,200,0.21064791666666666,0.03029831253604902,0.002142414225274964,0.20644878478512774,0.21484704854820558,0.21161458333333333,0.19033854166666667,0.23130208333333332,200,0.9947,0.03354903409104666,0.0023722749508037753,0.9900503410964246,0.9993496589035754,1.0,1.0,1.0,200,0.195696875,0.03546959514356262,0.0025080791251954563,0.1907810399146169,0.2006127100853831,0.19747395833333334,0.17709635416666666,0.2194921875,200,0.04973437499999999,0.008798685669108134,0.0006221610302155257,0.04851493938077756,0.05095381061922242,0.04924479166666666,0.04341145833333333,0.055260416666666666,200,0.028903492222813302,0.006485871056743775,0.0004586203406125082,0.028004596355212786,0.029802388090413818,0.028642507206339873,0.02431944642452092,0.032995076740892124,200,0.02297005208333333,0.004508228697334212,0.00031877990830248167,0.022345243463060466,0.023594860703606196,0.02265625,0.020039062500000003,0.025885416666666668,200,0.1364855370556822,0.022062240578734592,0.001560035992139225,0.13342786651108932,0.13954320760027508,0.1359710736600276,0.12228371817735861,0.1488654155450229,200,0.026764322916666666,0.004317140464181668,0.0003052679297557697,0.02616599777434536,0.027362648058987974,0.026432291666666666,0.02359375,0.0294921875,200,0.6956311277299726,0.04201432369833728,0.0029708613194060957,0.6898082395439367,0.7014540159160085,0.6928305709600626,0.6663439059449359,0.7277059542126112,200,0.8990644100405436,0.02225839701150655,0.0015739063465178664,0.8959795536013686,0.9021492664797186,0.899933851384566,0.88419822974404,0.9160295215372198,200,0.9275144789492333,0.011527303874009496,0.0008151034738110074,0.9259168761405637,0.9291120817579029,0.9273963971320986,0.9193150079837993,0.9358250886189297,200,0.6956311277299726,0.04201432369833728,0.0029708613194060957,0.6898082395439367,0.7014540159160085,0.6928305709600626,0.6663439059449359,0.7277059542126112,200,-0.030570527996227705,0.04981824160406328,0.003522681646502293,-0.037474984023372196,-0.02366607196908321,-0.03442740023099372,-0.06305567917757154,0.00018547163381825313,200,0.8049101279549099,0.02656489382405597,0.001878421656449061,0.8012284215082698,0.80859183440155,0.8035154288366577,0.7854096057657332,0.8246788148540558,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.5437234934600358,0.04121852632195591,0.0029145899472771226,0.5380108971633726,0.549436089756699,0.5426339044530831,0.516438559159259,0.5660043017594936,200,0.15120439888665888,0.0315251361913394,0.0022291637578725535,0.14683523792122866,0.1555735598520891,0.14963142153677178,0.12954434698334238,0.16930899676843641,200,0.1811109375,0.023745634129882297,0.0016790698916814496,0.17781996051230436,0.18440191448769566,0.18098958333333331,0.16596354166666666,0.19587239583333332,200,0.0053,0.033549034091046655,0.002372274950803775,0.0006503410964246014,0.009949658903575399,0.0,0.0,0.0,200,0.02875,0.0966469901420504,0.006833974211071325,0.015355410546300205,0.042144589453699796,0.0,0.0,0.0,200,0.0121,0.054612292687295366,0.003861672249533105,0.004531122390915114,0.019668877609084885,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,additive,0.95,2.5,101,200,150.5,200,0.2981843167293886,5.565045170431277e-17,3.935081177621402e-18,0.2981843167293886,0.2981843167293886,0.29818431672938867,0.29818431672938867,0.29818431672938867,200,7.7027,3.763925795892491,0.26614974541585534,7.181046498984924,8.224353501015077,8.11,5.4125,10.299999999999999,200,0.08023645833333333,0.03920756037388012,0.00277239318141516,0.07480256769775961,0.08567034896890705,0.08447916666666666,0.056380208333333334,0.10729166666666667,200,0.8708500000000001,0.29409050242755286,0.020795338854908144,0.8300911358443802,0.91160886415562,1.0,1.0,1.0,200,0.09311979166666667,0.0540679868755428,0.0038231840164801565,0.08562635099436557,0.10061323233896778,0.10005208333333333,0.05165364583333333,0.13203125,200,0.011285677083333332,0.006537517041105125,0.0004622722631888047,0.010379623447483275,0.01219173071918339,0.01125,0.0070182291666666665,0.015299479166666668,200,0.0061788851927134765,0.003849034120941554,0.0002721678127936175,0.005645436279637987,0.0067123341057889665,0.006082746784399377,0.0034749717254172244,0.008514975181406639,200,0.005445312499999999,0.0032363171476955583,0.00022884218012058348,0.004996781826963655,0.005893843173036342,0.005442708333333333,0.0033203125000000003,0.007408854166666667,193,0.09005296116749141,0.09858765630688361,0.00709649478390937,0.07614383139102905,0.10396209094395377,0.06855791962174941,0.048434237995824636,0.09292929292929293,200,0.005840364583333333,0.0033144794571151855,0.00023436909002296543,0.005381001166888321,0.006299727999778345,0.005729166666666666,0.003580729166666667,0.007786458333333333,200,0.913940008270296,0.04251518887726695,0.003006277835854234,0.9080477037120217,0.9198323128285703,0.9121810633322005,0.885875069432646,0.9399385375030035,200,0.9768643492554873,0.013736512613462464,0.0009713181218833852,0.9749605657365958,0.9787681327743787,0.9771938428207206,0.9684327918020427,0.9859943096247727,200,0.9729421874999999,0.013490686263303365,0.0009539355739642015,0.9710724737750301,0.9748119012249697,0.9719791666666666,0.9640755208333333,0.9801432291666666,200,0.913940008270296,0.04251518887726695,0.003006277835854234,0.9080477037120217,0.9198323128285703,0.9121810633322005,0.885875069432646,0.9399385375030035,200,-0.004798676668842546,0.06631325078288479,0.0046890549311101965,-0.01398922433381853,0.004391870996133439,-0.013268872060923163,-0.04989883413574647,0.039085666031135925,200,0.9424255662982722,0.028773953315556284,0.002034625751097499,0.9384376998261211,0.9464134327704233,0.9415048002549165,0.9238230029417627,0.9605296564589855,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.6679724120246072,0.044476655682892365,0.0031449744837872386,0.6618082620363842,0.6741365620128302,0.6705180990708187,0.6369153358850463,0.7017347429790913,200,0.026955480322087312,0.02674332168740707,0.00189103841166188,0.023249045035230027,0.030661915608944598,0.02313081638850393,0.003235850981943472,0.045504820594726346,200,0.10579062499999999,0.02649223376883901,0.0018732838146725312,0.10211898872324182,0.10946226127675815,0.1053125,0.0856640625,0.12397135416666666,200,0.12915,0.29409050242755286,0.020795338854908144,0.08839113584438002,0.16990886415561995,0.0,0.0,0.0,200,0.2429,0.3681374961619666,0.02603125199451632,0.191878746090748,0.293921253909252,0.0,0.0,0.505,200,0.18289999999999998,0.32736743452263184,0.023148373289059606,0.13752918835344316,0.2282708116465568,0.0,0.0,0.2,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,additive,0.95,2.5,201,300,250.5,200,0.3287151393524059,0.0,0.0,0.3287151393524059,0.3287151393524059,0.3287151393524059,0.3287151393524059,0.3287151393524059,200,4.9172,3.623909319197825,0.2562490854009907,4.414951792614058,5.419448207385942,5.4399999999999995,0.7325,7.6,200,0.051220833333333333,0.03774905540831068,0.0026692613062603197,0.04598908117306311,0.05645258549360356,0.05666666666666667,0.007630208333333333,0.07916666666666666,200,0.71125,0.4273900428691789,0.030221039752440566,0.6520167620852165,0.7704832379147836,1.0,0.1725,1.0,200,0.06791874999999999,0.058296219826100656,0.004122165235657743,0.05983930613811081,0.07599819386188916,0.059687500000000004,0.0035546874999999997,0.11255208333333333,200,0.006589583333333333,0.0053138801907000035,0.0003757480717256837,0.005853117112750992,0.007326049553915673,0.006796875,0.0010286458333333332,0.010026041666666666,200,0.0035888281809007484,0.0030318196660908954,0.00021438202452276063,0.0031686394128361377,0.004009016948965359,0.0034294774158095303,0.00041736227045075126,0.00560710028328046,200,0.0032109375000000002,0.0026406456230466096,0.00018672184267668333,0.002844962688353701,0.0035769123116462997,0.0032031250000000002,0.0004166666666666667,0.005,160,0.08627630228116132,0.11376807055115037,0.008994155698609072,0.06864775711188753,0.1039048474504351,0.05572000478241921,0.03777070090402332,0.08700889547813195,200,0.0033786458333333338,0.002681582297320982,0.00018961650267454672,0.0030069974880912224,0.003750294178575445,0.0034375,0.0005729166666666667,0.0050651041666666665,200,0.9489965574619884,0.036520385045111174,0.0025823811916941886,0.9439350903262678,0.954058024597709,0.9453364050657048,0.924495213441467,0.9881616035962875,200,0.986542471138847,0.010928446266981182,0.0007727578463215205,0.9850278657600567,0.9880570765176372,0.9861865731272133,0.9797831157808538,0.9977263623715191,200,0.9828947916666667,0.012649901149177472,0.0008944830883922891,0.9811416048134178,0.9846479785199156,0.9812760416666666,0.9738802083333333,0.9973307291666667,200,0.9489965574619884,0.036520385045111174,0.0025823811916941886,0.9439350903262678,0.954058024597709,0.9453364050657048,0.924495213441467,0.9881616035962875,200,-0.004527684080958978,0.06930454370060551,0.004900571281773758,-0.014132803793235544,0.005077435631317588,-0.007669873127031622,-0.05752919441084371,0.040869900234182514,200,0.9656362503953898,0.02510856131524703,0.0017754433971849395,0.9621563813369073,0.9691161194538723,0.9632102135806786,0.9485350693213039,0.9929791198403561,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.681994353294145,0.04079310266462273,0.0028845079519793752,0.6763407177082654,0.6876479888800247,0.6871742602244348,0.6594678973228616,0.7093934569521556,200,0.01293353905254968,0.022379275457957534,0.001582453743436345,0.009831929715414444,0.016035148389684915,0.004697877250968768,0.0,0.02253903959621145,200,0.097578125,0.02502154597435334,0.0017692904834236205,0.0941103156524897,0.1010459343475103,0.09341145833333334,0.078125,0.11123697916666667,200,0.28875,0.42739004286917887,0.030221039752440563,0.2295167620852165,0.3479832379147835,0.0,0.0,0.8274999999999999,200,0.4311,0.45507831343273636,0.032178896139922496,0.3680293635657519,0.4941706364342481,0.225,0.0,1.0,200,0.36920000000000003,0.44356975849720226,0.03136511841626509,0.30772436790412044,0.4306756320958796,0.015,0.0,0.96,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,additive,0.95,2.5,301,400,350.5,200,0.350825694461168,0.0,0.0,0.350825694461168,0.350825694461168,0.350825694461168,0.350825694461168,0.350825694461168,200,3.8482500000000006,3.718456809311299,0.2629346025413312,3.3328981790189913,4.3636018209810095,3.455,0.0,6.935,200,0.0400859375,0.0387339250969927,0.0027389021098055337,0.03471768936478116,0.045454185635218844,0.03598958333333333,0.0,0.07223958333333333,200,0.5936499999999999,0.4745811986060465,0.03355795837579752,0.5278764015834367,0.6594235984165631,1.0,0.0,1.0,200,0.055796093750000005,0.05792543177130125,0.00409594656086458,0.047768038490705426,0.06382414900929458,0.0440625,0.0,0.10498697916666666,200,0.0050734375,0.005359434504657349,0.00037896924815683763,0.004330657773612598,0.005816217226387401,0.003828125,0.0,0.0086328125,200,0.0027793967381730144,0.0030353175596014048,0.00021462936294487558,0.002358723186801058,0.0032000702895449706,0.002059933211688396,0.0,0.00472121357418771,200,0.002480729166666667,0.0026408808021445304,0.00018673847235017665,0.002114721760860321,0.0028467365724730133,0.0019270833333333334,0.0,0.004283854166666667,128,0.06290494487495467,0.05009094931310989,0.004427456241921454,0.054227130640788615,0.07158275910912072,0.05001683945410883,0.033099709013547134,0.07361528260339678,200,0.0025927083333333336,0.0027231565502596838,0.00019255624629211878,0.002215298090600781,0.0029701185760658863,0.0019010416666666668,0.0,0.0043359375,200,0.9609541608693888,0.03691086421747151,0.002609992238762999,0.9558385760814133,0.9660697456573643,0.9670515792442274,0.9345180578626097,0.9970823682786031,200,0.9895367142003256,0.011126069774466127,0.000786731938547968,0.9879947196007716,0.9910787087998797,0.9921147924094238,0.9827038892086148,0.9999957816093923,200,0.98649140625,0.013157274229733253,0.0009303597829775392,0.984667901075364,0.988314911424636,0.9877083333333333,0.9759375,1.0,200,0.9609541608693888,0.03691086421747151,0.002609992238762999,0.9558385760814133,0.9660697456573643,0.9670515792442274,0.9345180578626097,0.9970823682786031,200,-0.004963470799276114,0.07112292625822612,0.005029150345502245,-0.014820605476460514,0.004893663877908286,-0.01285050098236474,-0.05764808040414017,0.04173605440604104,200,0.97355356062488,0.025413746578298115,0.0017970232540871016,0.9700313950468692,0.9770757262028907,0.9774423938594063,0.9552454410352432,0.9985375678768329,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.6874914767086057,0.037482765099877136,0.002650431737974558,0.6822966305021755,0.6926863229150358,0.6930088498170655,0.6641934833718446,0.7146538484433468,200,0.007436415638088905,0.017500831950208788,0.0012374956948398824,0.005010924076202735,0.009861907199975074,0.0,0.0,0.014275657447550596,200,0.09428359374999999,0.022628361798102504,0.0016000668074580898,0.09114746280738213,0.09741972469261785,0.091953125,0.078125,0.10720052083333333,200,0.40635000000000004,0.4745811986060465,0.03355795837579752,0.34057640158343694,0.47212359841656315,0.0,0.0,1.0,200,0.5169,0.4744373975785483,0.03354779010762896,0.45114633138904725,0.5826536686109528,0.655,0.0,1.0,200,0.47729999999999995,0.4749606807317907,0.0335847918142428,0.41147380804408407,0.5431261919559158,0.32,0.0,1.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,additive,0.95,2.5,401,500,450.5,200,0.3685282430847378,5.565045170431277e-17,3.935081177621402e-18,0.3685282430847378,0.3685282430847378,0.36852824308473786,0.36852824308473786,0.36852824308473786,200,3.32015,3.6792184932544476,0.26016003460471715,2.810236332174754,3.8300636678252458,2.125,0.0,6.245,200,0.03458489583333333,0.03832519263806716,0.0027100003604658036,0.029273295126820354,0.0398964965398463,0.022135416666666664,0.0,0.06505208333333333,200,0.5196000000000001,0.49329457496352236,0.034881193907924234,0.4512328599404686,0.5879671400595315,0.95,0.0,1.0,200,0.04679140625000001,0.055345011882193644,0.003913483320674917,0.03912097894147717,0.05446183355852285,0.0215625,0.0,0.08373697916666667,200,0.0043296875,0.005184843675334584,0.00036662381222212664,0.003611104828044632,0.005048270171955369,0.002109375,0.0,0.00796875,200,0.0023814000448888375,0.0029478846204878373,0.00020844692053024818,0.001972844080649551,0.002789956009128124,0.0010888140553084414,0.0,0.004341552289297932,200,0.00213203125,0.0025755392453375614,0.00018211812655902728,0.0017750797219443064,0.0024889827780556935,0.001015625,0.0,0.0038541666666666668,108,0.05996961916308673,0.044238738053111445,0.004256874553928872,0.05162614503738615,0.06831309328878732,0.05071574478097193,0.03241594129135021,0.0757831213838802,200,0.00219765625,0.002613544137356439,0.00018480547824550834,0.0018354375126388037,0.0025598749873611965,0.0011458333333333333,0.0,0.004127604166666667,200,0.9668444765800542,0.03603956776048518,0.002548382275447115,0.9618496473201779,0.9718393058399306,0.9813297639386349,0.9386618983747647,0.9978263156453663,200,0.9909760243426058,0.010931769208412863,0.0007729928137635031,0.9894609584276293,0.9924910902575823,0.9953923087479539,0.9835163094413324,0.9999976137147615,200,0.9884484375,0.012962536572083025,0.0009165897511498531,0.9866519215877463,0.9902449534122537,0.9934895833333333,0.9774739583333334,1.0,200,0.9668444765800542,0.03603956776048518,0.002548382275447115,0.9618496473201779,0.9718393058399306,0.9813297639386349,0.9386618983747647,0.9978263156453663,200,-0.006002300596875356,0.07152837060294821,0.005057819590056918,-0.015915626993386917,0.003911025799636204,-0.007602650501642114,-0.056708284914920755,0.041543510385692324,200,0.9774932628802532,0.0247795585116146,0.0017521793858371517,0.9740589912840124,0.980927534476494,0.9873591706714626,0.9577320726371529,0.9989102347013368,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.6906409542770546,0.035576542869596654,0.002515641471426571,0.6857102969930585,0.6955716115610507,0.693648077191982,0.667110591517194,0.7169888077582561,200,0.0042869380696398595,0.014682132664769388,0.001038183556953895,0.0022520982980102256,0.006321777841269494,0.0,0.0,0.006937141921829258,200,0.09270755208333334,0.021022274172154583,0.0014864992623093319,0.08979401352920705,0.09562109063745963,0.08984375,0.078125,0.10739583333333333,200,0.4804,0.49329457496352236,0.034881193907924234,0.4120328599404685,0.5487671400595315,0.049999999999999996,0.0,1.0,200,0.59305,0.46682095768363197,0.03300922647780945,0.5283519161034934,0.6577480838965065,1.0,0.0,1.0,200,0.5462,0.47437614149332014,0.03354345864830358,0.480454821049325,0.611945178950675,0.8200000000000001,0.0,1.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,additive,0.95,2.5,501,600,550.5,200,0.38345318290411795,0.0,0.0,0.38345318290411795,0.38345318290411795,0.38345318290411795,0.38345318290411795,0.38345318290411795,200,2.7754499999999998,3.3832982922247417,0.23923531652089802,2.30654877961904,3.2443512203809597,0.0,0.0,5.6325,200,0.028910937500000004,0.03524269054400773,0.0024920345470926877,0.02402654978769834,0.03379532521230167,0.0,0.0,0.058671875,200,0.45870000000000005,0.4893091324875087,0.03459938056784242,0.3908852140870289,0.5265147859129712,0.0,0.0,1.0,200,0.04072005208333333,0.05299252279098205,0.0037471372217686076,0.03337566312866686,0.048064441037999804,0.0,0.0,0.0737109375,200,0.0035661458333333335,0.004713110841361123,0.00033326726364102843,0.002912941996596918,0.0042193496700697495,0.0,0.0,0.006588541666666666,200,0.0019571048744395324,0.0026499657262760252,0.00018738087349617119,0.001589838362387037,0.002324371386492028,0.0,0.0,0.003730955168179444,200,0.0017588541666666666,0.0023390703910829524,0.00016539725352074253,0.0014346755497660112,0.002083032783567322,0.0,0.0,0.0033984375,99,0.0693105880344398,0.08704846874645948,0.008748700285060144,0.05216313547572192,0.08645804059315769,0.04758572428271519,0.02865167537174986,0.06918127875191679,200,0.0018072916666666667,0.0023797515301828454,0.00016827384445313527,0.0014774749315385216,0.002137108401794812,0.0,0.0,0.0034375,200,0.9729898909751888,0.032470378832432846,0.0022960025060109394,0.9684897260634074,0.9774900558869702,0.9978724064685098,0.9509589005931416,0.9982946458357607,200,0.9926523574123962,0.009736619236156749,0.000688482948771782,0.9913029308328035,0.9940017839919889,0.9999724912068317,0.9869637929990822,0.9999984966805986,200,0.9903184895833332,0.01197908948874982,0.000847049540993549,0.9886582724829859,0.9919787066836806,0.9999739583333334,0.9814322916666667,1.0,200,0.9729898909751888,0.032470378832432846,0.0022960025060109394,0.9684897260634074,0.9774900558869702,0.9978724064685098,0.9509589005931416,0.9982946458357607,200,-0.00632142127757293,0.07191988870740011,0.005085504100718442,-0.016289009314981076,0.0036461667598352157,-0.007756516859176359,-0.059136512530198304,0.041581600914919935,200,0.981627019470144,0.022412520688849653,0.001584804536256938,0.9785208025790804,0.9847332363612076,0.9989246273309396,0.9655404417414004,0.9991466555681113,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,0.6925724021422974,0.03394735275394224,0.0024004403335644376,0.6878675390885112,0.6972772651960837,0.695259259038195,0.6730088838930566,0.7168655897928622,200,0.0023554902043972305,0.0128505398957085,0.0009086703902163749,0.0005744962395731357,0.0041364841692213255,0.0,0.0,0.001363231637889554,200,0.09149088541666667,0.019876745250767776,0.0014054981354735398,0.08873610907113853,0.0942456617621948,0.08854166666666667,0.078125,0.10416666666666667,200,0.5413,0.4893091324875088,0.034599380567842425,0.47348521408702887,0.6091147859129712,1.0,0.0,1.0,200,0.6441999999999999,0.45710071683014586,0.032321901655582796,0.5808490727550576,0.7075509272449422,1.0,0.0,1.0,200,0.6015,0.46507226433671184,0.032885575185427146,0.5370442726365628,0.6659557273634372,1.0,0.0,1.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
