problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,1,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.0,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.3333333333333333,-0.6683100781522516,1007919,,0.6649767448189183,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,2,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.02,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.3,-0.6679733907109292,1015838,,0.6649733907109292,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,3,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.04,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.29333333333333333,-0.6679949790950398,1023757,,0.6650616457617065,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,4,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.05,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.32666666666666666,-0.6682940258232439,1031676,,0.6650273591565773,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,5,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.06,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.29,-0.6679207122062814,1039595,,0.6650207122062813,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,6,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.08,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.26999999999999996,-0.6676750455806939,1047514,,0.6649750455806939,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,7,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.1,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.35000000000000003,-0.6685726954268137,1055433,,0.6650726954268138,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,8,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.12,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.27999999999999997,-0.6676955030404061,1063352,,0.6648955030404061,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,9,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.14,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.32333333333333336,-0.6682830781936424,1071271,,0.6650497448603091,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,10,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.15,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.2966666666666667,-0.6679749342692802,1079190,,0.6650082676026136,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,11,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.16,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.33666666666666667,-0.6684816007779706,1087109,,0.665114934111304,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,12,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.18,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.29,-0.6679232329438466,1095028,,0.6650232329438466,,,
maxcut,N500_ERp0p04,tau_pSA,memory_sweep,13,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.2,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.31333333333333335,-0.6681062830078438,1102947,,0.6649729496745105,,,
