problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p04,tau_pSA,search,32,1,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.17098168659201576,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.3,-0.6680119416436789,553408,,0.6650119416436789,,,
maxcut,N500_ERp0p04,tau_pSA,search,237,2,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.5397514334192647,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.24000000000000002,-0.6667343834398907,2176803,,0.6643343834398907,,,
maxcut,N500_ERp0p04,tau_pSA,search,43,3,,,,0.23142730022947777,0.0,1.0,fixed,0.022742017362092692,0.0,0.5747602213182316,1.418669733450392,5.758225488838618,linear,1.4433196868631701,0.8677996796895308,best_state,216,2676,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.22666666666666666,-0.6662058822922633,640517,,0.6639392156255967,,,
maxcut,N500_ERp0p04,tau_pSA,search,202,4,,,,1.0221714505974941,0.0,1.0,fixed,0.4107142551625903,0.0,0.22634851850590804,0.07132466794631782,0.7734153611795738,cosine,1.3414382340219455,0.7758608568612696,best_state,2352,511,3000,,,,,,,,3286.3333333333335,0.6657533708636044,1.0,0.03,-0.6643662793016379,1899638,,0.664066279301638,,,
maxcut,N500_ERp0p04,tau_pSA,search,56,5,,,,1.1177254260025455,0.0,1.0,fixed,0.3769512374260482,0.0,0.41209141739570515,0.308684908203699,1.6691255452474572,cosine,5.776414397219558,0.7961318777642467,best_state,663,101,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.05666666666666667,-0.6637338677238396,743464,,0.6631672010571729,,,
maxcut,N500_ERp0p04,tau_pSA,search,243,6,,,,0.7815354770599378,0.0,1.0,fixed,0.7023448657639679,0.0,0.43702938033193717,0.644798766714294,3.918513158857165,piecewise,5.140004442346406,0.5566354479040564,last,823,391,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.03666666666666667,-0.6630107082893539,2224317,,0.6626440416226873,,,
maxcut,N500_ERp0p04,tau_pSA,search,108,7,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.5849065389830684,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,3284.0,0.6652777033496603,1.0,0.02,-0.6628934639360368,1155252,,0.6626934639360368,,,
maxcut,N500_ERp0p04,tau_pSA,search,47,8,,,,0.6751120274991699,0.0,1.0,fixed,0.051770229483997815,0.0,0.6285277115747461,0.5454933588422726,2.739707521569511,cosine,3.8734476486134626,0.22800267249564535,last,483,183,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.023333333333333334,-0.6626490271051121,672193,,0.6624156937717788,,,
maxcut,N500_ERp0p04,tau_pSA,search,1,9,,,,1.0,0.0,1.0,fixed,0.0,0.0,0.5,0.1,3.0,linear,1.0,0.0,best_state,0,0,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.023333333333333334,-0.662257339349526,307919,,0.6620240060161927,,,
maxcut,N500_ERp0p04,tau_pSA,search,196,10,,,,1.1822015261529781,0.0,1.0,fixed,0.30444626526638807,0.0,0.2746413683249425,0.12009460178327343,8.6255332987509,linear,2.7934532866094144,0.6391798727595421,best_state,879,98,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.02,-0.6620836982353352,1852124,,0.6618836982353352,,,
maxcut,N500_ERp0p04,tau_pSA,search,63,11,,,,5.195563685218137,0.0,1.0,fixed,0.13760644033880684,0.0,0.33834705231997037,0.06601288630706799,6.715601468667335,piecewise,0.7633455353997545,0.5314462371558036,best_state,2104,558,3000,,,,,,,,3286.3333333333335,0.6657522126482901,1.0,0.016666666666666666,-0.6617743471121098,798897,,0.6616076804454432,,,
maxcut,N500_ERp0p04,tau_pSA,search,138,12,,,,0.27397620750464935,0.0,1.0,fixed,0.41498759415029896,0.0,0.8235686458981151,0.08556537403844891,3.5749681680269045,linear,0.35982829994913434,0.2141769356551538,best_state,1678,345,3000,,,,,,,,3286.6666666666665,0.6658205887166662,1.0,0.013333333333333334,-0.6615812665116679,1392822,,0.6614479331783346,,,
maxcut,N500_ERp0p04,tau_pSA,search,55,13,,,,5.6817059324227674,0.0,1.0,fixed,0.7157314948325981,0.0,0.8207177247278004,0.05794130748177643,0.27646729458825137,linear,5.252574853984032,0.6608425305253572,last,1165,1556,3000,,,,,,,,3284.0,0.6652816103516429,1.0,0.01,-0.6613216376113794,735545,,0.6612216376113794,,,
maxcut,N500_ERp0p04,tau_pSA,search,142,14,,,,0.22304758471850858,0.0,1.0,fixed,0.36392191333929863,0.0,0.15845846990107337,1.6855112672612407,4.053445270765179,piecewise,7.301505443407233,0.11927350724005617,last,448,378,1000,,,,,,,,3283.0,0.6650790147551632,1.0,0.01,-0.6613108078325766,1424498,,0.6612108078325766,,,
maxcut,N500_ERp0p04,tau_pSA,search,217,15,,,,4.421765566613343,0.0,1.0,fixed,0.3089774871039788,0.0,0.5448612012933813,0.054827643793686064,2.995130926455493,piecewise,3.156213609461773,0.8847733003246007,best_state,34,272,1000,,,,,,,,3285.6666666666665,0.6656177769421666,1.0,0.01,-0.6611686307042578,2018423,,0.6610686307042578,,,
maxcut,N500_ERp0p04,tau_pSA,search,115,16,,,,3.617689480383669,0.0,1.0,fixed,0.16434373317113504,0.0,0.5592412489387616,0.15294454290605194,0.457153744754972,linear,2.3743061104079417,0.6988950333070738,last,268,423,1000,,,,,,,,3283.3333333333335,0.6651499234321877,1.0,0.016666666666666666,-0.6607647696037283,1210685,,0.6605981029370617,,,
maxcut,N500_ERp0p04,tau_pSA,search,72,17,,,,0.29548314522150243,0.0,1.0,fixed,0.6286816243623367,0.0,0.018544718357191754,0.5860501787126093,2.231306013281919,cosine,2.2590724376438804,0.2772292793612528,best_state,914,22,1000,,,,,,,,3280.3333333333335,0.6645368552474317,1.0,0.013333333333333334,-0.6607084051796565,870168,,0.6605750718463231,,,
