problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,24,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.5,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6708.2,0.6651446938902305,1.0,,,,,,,0.05600000000000001,-0.6646678969324372,1190056,,0.6641078969324372,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,25,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.55,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6707.4,0.665065185349993,1.0,,,,,,,0.024,-0.6641829615122169,1197975,,0.6639429615122169,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,26,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.6,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6708.2,0.6651449038486088,1.0,,,,,,,0.027999999999999997,-0.6641234403222722,1205894,,0.6638434403222723,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,27,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.65,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6708.2,0.6651444021939745,1.0,,,,,,,0.024,-0.6640219757928414,1213813,,0.6637819757928414,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,28,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.7,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6707.4,0.6650646737482713,1.0,,,,,,,0.024,-0.663867412090662,1221732,,0.663627412090662,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,29,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.75,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6705.8,0.6649066969882609,1.0,,,,,,,0.028000000000000004,-0.6637570222500871,1229651,,0.6634770222500872,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,30,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.8,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6707.6,0.6650846008631983,1.0,,,,,,,0.024,-0.6636689815185717,1237570,,0.6634289815185717,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,31,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.85,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6703.8,0.6647086502316888,1.0,,,,,,,0.024,-0.6632268842379554,1245489,,0.6629868842379554,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,32,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.9,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6703.0,0.6646293792649837,1.0,,,,,,,0.024,-0.6627099545103863,1253408,,0.6624699545103863,,,
maxcut,N1000_ERp0p02,tau_pSA,memory_sweep,33,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.95,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,6689.8,0.6633215058488863,1.0,,,,,,,0.028000000000000004,-0.6608993410861733,1261327,,0.6606193410861734,,,
