size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,2.0,630,20,20,72,100,28800,0.021875,0.2,0.2,0.72,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,2.5,114,5,5,16,100,28800,0.003958333333333334,0.05,0.05,0.16,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,3.0,3,1,1,1,100,28800,0.00010416666666666667,0.01,0.01,0.01,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,2.0,374,11,11,40,100,28800,0.012986111111111111,0.11,0.11,0.4,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,2.5,14,1,1,4,100,28800,0.0004861111111111111,0.01,0.01,0.04,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,3.0,0,0,0,0,100,28800,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,2.0,512,17,16,54,100,28800,0.017777777777777778,0.17,0.16,0.54,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,2.5,177,6,6,23,100,28800,0.006145833333333333,0.06,0.06,0.23,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,3.0,0,0,0,0,100,28800,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,144,0.5,0.5,additive,lambda_pSA,0.9,3,20284892,2.0,362,11,11,40,100,28800,0.012569444444444444,0.11,0.11,0.4,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
