problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,1,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.0,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.08,-0.7325916548799378,1007919,,0.7317916548799378,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,2,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.02,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.10333333333333333,-0.7329489904557505,1015838,,0.7319156571224171,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,3,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.04,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.09333333333333334,-0.7327111685338925,1023757,,0.7317778352005592,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,4,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.05,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.06999999999999999,-0.7323570325607986,1031676,,0.7316570325607986,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,5,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.06,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.06666666666666667,-0.7324832501387311,1039595,,0.7318165834720644,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,6,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.08,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.07666666666666667,-0.7325408109969341,1047514,,0.7317741443302674,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,7,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.1,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.05333333333333334,-0.7322500427377032,1055433,,0.7317167094043698,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,8,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.12,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.043333333333333335,-0.7321756688836701,1063352,,0.7317423355503369,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,9,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.14,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.06333333333333334,-0.7322538583851737,1071271,,0.7316205250518403,,,
maxcut,N500_ERp0p02,tau_pSA,memory_sweep,10,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.15,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,1791.6666666666667,0.7334965707562874,1.0,0.049999999999999996,-0.7321690764609142,1079190,,0.7316690764609143,,,
