size,variant,implementation_mode,lambda_mem,seed,trial_index,n_cycles,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_escape_probability,late_channel_alignment,late_channel_alignment_gap_to_transmitted,late_hard_channel_disagreement_rate,mean_state_BER,late_state_BER,mean_syndrome_weight_fraction,late_syndrome_weight_fraction,mean_bit_flip_rate,late_bit_flip_rate,mean_backflip_rate,late_backflip_rate
N192_M96,gain_only,gain_only_pSA,0.95,20292914,18,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6723742767567915,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20292914,19,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.685476720999987,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,0,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7032417031312008,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,1,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7612672768011826,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,2,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.71231058997706,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,3,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7062359597982751,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,4,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6682647330817805,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,5,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6624054688920964,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,6,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6778590051249613,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,7,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.69097630728021,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,8,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6939160480291825,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,9,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7160963394056059,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,10,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6516294305025317,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,11,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6824911243326133,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,12,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6872249201544278,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,13,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6936598994655948,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,14,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6810954978133162,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,15,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7022642053389732,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,16,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6398220159087483,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,17,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7117045609582474,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,18,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6637541742539763,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20268848,19,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7076388883776562,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,0,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7287911671352678,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,1,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6876247346410289,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,2,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6282221029221667,0.0,0.15104166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,3,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7079809544452836,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,4,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6668329252202505,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,5,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.688810472787338,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,6,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7303695340077925,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,7,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6753727650429536,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,8,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6721768924671967,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,9,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.700529356788848,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,10,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6251376053603782,0.0,0.13541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,11,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6817603241897565,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,12,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6903535416612672,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,13,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6644709126174555,0.0,0.11979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,14,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6994172019322591,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,15,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6657415113145299,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,16,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7217076632640461,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,17,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7328762928084137,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,18,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6885788055712304,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20284892,19,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6952554897369821,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,0,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7085137649333897,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,1,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7341078223529299,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,2,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6322028937144992,0.0,0.13020833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,3,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6887111143726096,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,4,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7492564750035847,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,5,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6848385968778747,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,6,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6392006302657468,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,7,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7025138866758693,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,8,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7264227952925186,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,9,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6864499026727997,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,10,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6918969800974137,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,11,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6489933669211699,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,12,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.660029844681448,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,13,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6562962225492968,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,14,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7261163227013459,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,15,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7175231417559759,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,16,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6894744776845917,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,17,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6752420487176678,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,18,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7105960447061952,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20300936,19,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6778744607841247,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,0,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6995163938455579,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,1,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6732942171035872,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,2,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7220758302107605,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,3,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6963160604107761,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,4,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6380744417308213,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,5,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.657592387502331,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,6,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.721315174824686,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,7,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7197820609249471,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,8,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.617636996358179,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,9,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6651875536231939,0.0,0.11979166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,10,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7355925936891194,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,11,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6883067014240963,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,12,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7033317503433016,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,13,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6970018142235332,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,14,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7625490243331864,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,15,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7350482954837307,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,16,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6641989825883766,0.0,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,17,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6705706696045738,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,18,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7138984745889158,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20308958,19,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6759515870783833,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,0,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.662433232222962,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,1,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7069296357427204,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,2,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7256401140363291,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,3,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.743733532554627,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,4,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7007150090035486,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,5,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.713343123888604,0.0,0.09895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,6,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7168409085397415,0.0,0.08854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,7,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7360982681866619,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,8,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7525761946930433,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,9,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6811809349322296,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,10,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7232740462290105,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,11,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6866986159236128,0.0,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,12,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.670761377799633,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,13,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.6883314284195089,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,14,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7348141295592158,0.0,0.06770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N192_M96,gain_only,gain_only_pSA,0.95,20276870,15,19200,1.0,19200.0,19200.0,0.0,19200.0,0.0,nan,0.0,nan,19200.0,1.0,1.0,0.0,0.7111899489354677,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
