size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.0,266,10,10,20,100,19200,0.013854166666666667,0.1,0.1,0.2,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.5,50,2,2,4,100,19200,0.0026041666666666665,0.02,0.02,0.04,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,3.0,34,3,1,2,100,19200,0.0017708333333333332,0.03,0.01,0.02,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.0,373,15,14,27,100,19200,0.019427083333333334,0.15,0.14,0.27,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.5,143,7,7,11,100,19200,0.007447916666666667,0.07,0.07,0.11,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.0,313,12,12,21,100,19200,0.01630208333333333,0.12,0.12,0.21,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.5,101,5,5,9,100,19200,0.005260416666666667,0.05,0.05,0.09,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.0,364,15,13,20,100,19200,0.018958333333333334,0.15,0.13,0.2,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.5,47,3,2,3,100,19200,0.002447916666666667,0.03,0.02,0.03,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
