problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N200_ERp0p10,lambda_pSA,search,87,1,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.6523338014809887,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.49666666666666665,-0.6635478264484002,888953,,0.6585811597817335,,,
maxcut,N200_ERp0p10,lambda_pSA,search,99,2,,,,0.2993697468402056,0.0,1.0,fixed,0.30698578524499087,0.31032408435528636,0.0,0.09169779984182673,8.756461223217372,linear,2.3690937694044725,0.5128204718198061,best_state,2635,359,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5099999999999999,-0.6635065125225965,983981,,0.6584065125225965,,,
maxcut,N200_ERp0p10,lambda_pSA,search,206,3,,,,0.6778335283782513,0.0,1.0,fixed,0.08075745294713765,0.6182404231918284,0.0,0.2055082037626493,0.4734929298484332,cosine,9.410871550725737,0.5495431294329494,best_state,1325,928,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.4666666666666666,-0.6632359044779188,1831314,,0.6585692378112521,,,
maxcut,N200_ERp0p10,lambda_pSA,search,126,4,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.5769954972245356,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.42,-0.6623965389892211,1197794,,0.6581965389892211,,,
maxcut,N200_ERp0p10,lambda_pSA,search,170,5,,,,0.14831219214347735,0.0,1.0,fixed,0.2684947960822308,0.68270680736507,0.0,0.0793926425501881,2.8864715252361237,linear,1.268977145034351,0.48777221522017994,best_state,469,275,1000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.4266666666666666,-0.66231051003702,1546230,,0.6580438433703534,,,
maxcut,N200_ERp0p10,lambda_pSA,search,88,6,,,,1.697600187289118,0.0,1.0,fixed,0.48714740835911774,0.8990791641863118,0.0,0.03922661661371599,3.696968764549433,exponential,9.062868206644433,0.07137389930687482,last,1545,1034,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.41333333333333333,-0.6623015759934529,896872,,0.6581682426601195,,,
maxcut,N200_ERp0p10,lambda_pSA,search,134,7,,,,0.3430261923503458,0.0,1.0,fixed,0.5535151870519485,0.16082530393308175,0.0,0.9069054614958855,3.643623385810502,cosine,8.324881337488906,0.28613797139803254,last,295,107,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.39333333333333337,-0.6622441560484092,1261146,,0.6583108227150759,,,
maxcut,N200_ERp0p10,lambda_pSA,search,242,8,,,,0.41165781877774527,0.0,1.0,fixed,0.7004066545752429,0.22155222998977686,0.0,0.7473836541865674,2.66091259074574,linear,5.1927950399612675,0.8607152520631247,last,1381,276,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.35000000000000003,-0.6613279737877336,2116398,,0.6578279737877336,,,
maxcut,N200_ERp0p10,lambda_pSA,search,236,9,,,,0.1027856131965233,0.0,1.0,fixed,0.7391703338125168,0.36276457908523185,0.0,1.688158541909946,8.755095217776137,exponential,0.22145072060317283,0.40020220158060743,best_state,2608,17,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.3433333333333333,-0.6608569028256819,2068884,,0.6574235694923486,,,
maxcut,N200_ERp0p10,lambda_pSA,search,75,10,,,,0.1954595827975174,0.0,1.0,fixed,0.5374881094110565,0.3074675259234198,0.0,0.2302222283804343,2.399119111581641,exponential,0.551359769182327,0.518213582178617,best_state,653,317,1000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.2866666666666666,-0.6604335250907154,793925,,0.6575668584240487,,,
