problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,1,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.0,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1133.6666666666667,0.5611651718311225,1.0,0.01,-0.5423101513218093,907919,,0.5422101513218093,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,2,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.05,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1127.0,0.557812640313058,1.0,0.01,-0.5436017096552583,915838,,0.5435017096552583,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,3,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.1,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1131.6666666666667,0.5601456658556383,1.0,0.013333333333333334,-0.5452420436307364,923757,,0.545108710297403,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,4,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.15,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1143.6666666666667,0.5660625682872108,1.0,0.01,-0.5494954345784219,931676,,0.5493954345784219,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,5,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.2,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1163.3333333333333,0.5757909580614093,1.0,0.013333333333333334,-0.5551690521866145,939595,,0.5550357188532812,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,6,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.25,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1194.0,0.5909575684329113,1.0,0.01,-0.5643283887996613,947514,,0.5642283887996613,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,7,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.3,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1300.6666666666667,0.6436910178565646,1.0,0.02666666666666666,-0.5864384849171989,955433,,0.5861718182505322,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,8,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.35,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.3466666666666667,-0.6406177808597686,963352,,0.637151114193102,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,9,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.4,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5566666666666666,-0.664154411800372,971271,,0.6585877451337053,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,10,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.45,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5133333333333333,-0.6636087672710088,979190,,0.6584754339376755,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,11,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.5,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.4733333333333334,-0.663229831940173,987109,,0.6584964986068397,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,12,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.52,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.53,-0.6638926915816223,995028,,0.6585926915816224,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,13,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.54,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.42333333333333334,-0.6625898494762537,1002947,,0.6583565161429203,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,14,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.55,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.4666666666666666,-0.6631043696277334,1010866,,0.6584377029610667,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,15,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.56,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.48999999999999994,-0.6633376659369012,1018785,,0.6584376659369012,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,16,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.58,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5166666666666667,-0.6637330822946312,1026704,,0.6585664156279646,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,17,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.6,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5166666666666667,-0.6636277878898309,1034623,,0.6584611212231642,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,18,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.62,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5066666666666667,-0.6635622230535663,1042542,,0.6584955563868996,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,19,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.64,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.49,-0.6634066248774009,1050461,,0.6585066248774009,,,
maxcut,N200_ERp0p10,lambda_pSA,memory_sweep,20,0,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.65,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.5133333333333333,-0.663670210172509,1058380,,0.6585368768391757,,,
