size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.0,584,53,47,798,100,9600,0.060833333333333336,0.53,0.47,7.98,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.5,282,31,27,440,100,9600,0.029375,0.31,0.27,4.4,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,0,20260826,3.0,134,14,8,134,100,9600,0.013958333333333333,0.14,0.08,1.34,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.0,483,42,36,561,100,9600,0.0503125,0.42,0.36,5.61,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.5,332,34,29,446,100,9600,0.034583333333333334,0.34,0.29,4.46,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,1,20268848,3.0,211,19,14,205,100,9600,0.021979166666666668,0.19,0.14,2.05,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.0,547,51,47,729,100,9600,0.056979166666666664,0.51,0.47,7.29,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.5,362,38,33,476,100,9600,0.03770833333333334,0.38,0.33,4.76,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,2,20276870,3.0,124,11,7,100,100,9600,0.012916666666666667,0.11,0.07,1.0,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA,pSA,0.0,3,20284892,2.0,604,55,48,778,100,9600,0.06291666666666666,0.55,0.48,7.78,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
