problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,11,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.16,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.1,0.6337573767477795,1.0,,,,,,,0.119,-0.6341045355054088,1087109,,0.6329145355054088,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,12,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.18,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.1,0.6337573767477795,1.0,,,,,,,0.10799999999999998,-0.6340382220417793,1095028,,0.6329582220417793,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,13,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.2,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.11300000000000002,-0.6340752346815645,1102947,,0.6329452346815645,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,14,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.22,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.12200000000000003,-0.6341808288068134,1110866,,0.6329608288068134,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,15,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.24,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.11500000000000002,-0.6340663183034538,1118785,,0.6329163183034539,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,16,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.25,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.10200000000000001,-0.6339160082691531,1126704,,0.632896008269153,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,17,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.26,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.11800000000000002,-0.6340825803492778,1134623,,0.6329025803492778,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,18,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.28,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.12100000000000002,-0.6340960183250219,1142542,,0.6328860183250219,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,19,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.3,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.099,-0.6338399080216484,1150461,,0.6328499080216483,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,20,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.32,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.09999999999999999,-0.6338536083131898,1158380,,0.6328536083131898,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,21,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.35,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.1,0.6337573767477795,1.0,,,,,,,0.10900000000000001,-0.6339498670245772,1166299,,0.6328598670245772,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,22,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.4,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.097,-0.6337797285009522,1174218,,0.6328097285009522,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,23,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.45,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.1,0.6337574032975254,1.0,,,,,,,0.11300000000000002,-0.6338948358491582,1182137,,0.6327648358491582,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,24,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.5,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.09200000000000001,-0.6336606667041087,1190056,,0.6327406667041087,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,25,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.55,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.082,-0.6334983064985182,1197975,,0.6326783064985182,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,26,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.6,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.1,0.6337573767477795,1.0,,,,,,,0.081,-0.6334491273915774,1205894,,0.6326391273915775,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,27,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.65,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4704.2,0.6337706941002899,1.0,,,,,,,0.051000000000000004,-0.6330316974607806,1213813,,0.6325216974607806,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,28,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.7,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4703.9,0.6337304552240214,1.0,,,,,,,0.086,-0.6332361379934419,1221732,,0.632376137993442,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,29,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.75,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4703.8,0.6337166545063841,1.0,,,,,,,0.09300000000000001,-0.6332398488616393,1229651,,0.6323098488616393,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,30,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.8,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4703.9,0.6337304552240214,1.0,,,,,,,0.06300000000000001,-0.6327910473905108,1237570,,0.6321610473905108,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,31,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.85,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4703.4,0.633663228991564,1.0,,,,,,,0.04700000000000001,-0.6323857307090426,1245489,,0.6319157307090426,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,32,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.9,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4703.4,0.6336632555413098,1.0,,,,,,,0.03,-0.6319359794306156,1253408,,0.6316359794306157,,,
maxcut,N500_ERp0p06,tau_pSA,memory_sweep,33,0,,,,0.4812992788818676,0.0,1.0,fixed,0.42556136242247206,0.0,0.95,0.5884580340675113,5.139228432530752,exponential,8.593048482483077,0.7972786816117454,best_state,187,1801,3000,,,,,,,,4701.9,0.6334622554899323,1.0,,,,,,,0.014000000000000002,-0.630822669458184,1261327,,0.630682669458184,,,
