size,variant,implementation_mode,lambda_mem,EbNo_dB,n_cycles,seed,decoded_BER_n,decoded_BER_mean,decoded_BER_sd,decoded_BER_sem,decoded_BER_ci_low,decoded_BER_ci_high,decoded_FER_n,decoded_FER_mean,decoded_FER_sd,decoded_FER_sem,decoded_FER_ci_low,decoded_FER_ci_high,decoded_syndrome_weight_n,decoded_syndrome_weight_mean,decoded_syndrome_weight_sd,decoded_syndrome_weight_sem,decoded_syndrome_weight_ci_low,decoded_syndrome_weight_ci_high,final_state_BER_n,final_state_BER_mean,final_state_BER_sd,final_state_BER_sem,final_state_BER_ci_low,final_state_BER_ci_high,final_syndrome_weight_n,final_syndrome_weight_mean,final_syndrome_weight_sd,final_syndrome_weight_sem,final_syndrome_weight_ci_low,final_syndrome_weight_ci_high,mean_syndrome_weight_n,mean_syndrome_weight_mean,mean_syndrome_weight_sd,mean_syndrome_weight_sem,mean_syndrome_weight_ci_low,mean_syndrome_weight_ci_high,syndrome_zero_fraction_n,syndrome_zero_fraction_mean,syndrome_zero_fraction_sd,syndrome_zero_fraction_sem,syndrome_zero_fraction_ci_low,syndrome_zero_fraction_ci_high,mean_bit_flip_rate_n,mean_bit_flip_rate_mean,mean_bit_flip_rate_sd,mean_bit_flip_rate_sem,mean_bit_flip_rate_ci_low,mean_bit_flip_rate_ci_high,mean_backflip_rate_n,mean_backflip_rate_mean,mean_backflip_rate_sd,mean_backflip_rate_sem,mean_backflip_rate_ci_low,mean_backflip_rate_ci_high,mean_repair_rate_n,mean_repair_rate_mean,mean_repair_rate_sd,mean_repair_rate_sem,mean_repair_rate_ci_low,mean_repair_rate_ci_high,mean_q_lag1_product_n,mean_q_lag1_product_mean,mean_q_lag1_product_sd,mean_q_lag1_product_sem,mean_q_lag1_product_ci_low,mean_q_lag1_product_ci_high,mean_q_lag1_cosine_n,mean_q_lag1_cosine_mean,mean_q_lag1_cosine_sd,mean_q_lag1_cosine_sem,mean_q_lag1_cosine_ci_low,mean_q_lag1_cosine_ci_high,mean_q_sign_persistence_n,mean_q_sign_persistence_mean,mean_q_sign_persistence_sd,mean_q_sign_persistence_sem,mean_q_sign_persistence_ci_low,mean_q_sign_persistence_ci_high,mean_q_used_source_product_n,mean_q_used_source_product_mean,mean_q_used_source_product_sd,mean_q_used_source_product_sem,mean_q_used_source_product_ci_low,mean_q_used_source_product_ci_high,late_syndrome_weight_n,late_syndrome_weight_mean,late_syndrome_weight_sd,late_syndrome_weight_sem,late_syndrome_weight_ci_low,late_syndrome_weight_ci_high,late_syndrome_weight_fraction_n,late_syndrome_weight_fraction_mean,late_syndrome_weight_fraction_sd,late_syndrome_weight_fraction_sem,late_syndrome_weight_fraction_ci_low,late_syndrome_weight_fraction_ci_high,late_syndrome_zero_fraction_n,late_syndrome_zero_fraction_mean,late_syndrome_zero_fraction_sd,late_syndrome_zero_fraction_sem,late_syndrome_zero_fraction_ci_low,late_syndrome_zero_fraction_ci_high,late_state_BER_n,late_state_BER_mean,late_state_BER_sd,late_state_BER_sem,late_state_BER_ci_low,late_state_BER_ci_high,late_bit_flip_rate_n,late_bit_flip_rate_mean,late_bit_flip_rate_sd,late_bit_flip_rate_sem,late_bit_flip_rate_ci_low,late_bit_flip_rate_ci_high,late_backflip_rate_n,late_backflip_rate_mean,late_backflip_rate_sd,late_backflip_rate_sem,late_backflip_rate_ci_low,late_backflip_rate_ci_high,late_repair_rate_n,late_repair_rate_mean,late_repair_rate_sd,late_repair_rate_sem,late_repair_rate_ci_low,late_repair_rate_ci_high,late_q_lag1_product_n,late_q_lag1_product_mean,late_q_lag1_product_sd,late_q_lag1_product_sem,late_q_lag1_product_ci_low,late_q_lag1_product_ci_high,late_q_lag1_cosine_n,late_q_lag1_cosine_mean,late_q_lag1_cosine_sd,late_q_lag1_cosine_sem,late_q_lag1_cosine_ci_low,late_q_lag1_cosine_ci_high,late_q_sign_persistence_n,late_q_sign_persistence_mean,late_q_sign_persistence_sd,late_q_sign_persistence_sem,late_q_sign_persistence_ci_low,late_q_sign_persistence_ci_high,late_q_used_source_product_n,late_q_used_source_product_mean,late_q_used_source_product_sd,late_q_used_source_product_sem,late_q_used_source_product_ci_low,late_q_used_source_product_ci_high,max_abs_memory_source_mean_delta_n,max_abs_memory_source_mean_delta_mean,max_abs_memory_source_mean_delta_sd,max_abs_memory_source_mean_delta_sem,max_abs_memory_source_mean_delta_ci_low,max_abs_memory_source_mean_delta_ci_high,max_abs_memory_source_second_moment_delta_n,max_abs_memory_source_second_moment_delta_mean,max_abs_memory_source_second_moment_delta_sd,max_abs_memory_source_second_moment_delta_sem,max_abs_memory_source_second_moment_delta_ci_low,max_abs_memory_source_second_moment_delta_ci_high
N192_M96,pSA,pSA,0.0,2.0,19200,20276870,20,0.29973958333333345,0.04306437890043636,0.009629487863018335,0.28086578712181753,0.31861337954484936,20,1.0,0.0,0.0,1.0,1.0,20,20.75,2.7505980211009042,0.6150524153958022,19.544497265824226,21.955502734175774,20,0.3315104166666666,0.03581732066490494,0.008008996377863542,0.31581278376605404,0.34720804956727913,20,38.15,6.037383539249429,1.3499999999999992,35.504,40.796,20,41.861666666666665,0.2537189786770129,0.056733288350362045,41.75046942149996,41.97286391183337,20,0.0,0.0,0.0,0.0,0.0,20,0.1987489013671875,0.0027191463724273927,0.000608019612951961,0.19755718292580166,0.19994061980857336,20,0.150108296751136,0.00368158112988575,0.0008232265671105019,0.1484947726795994,0.15172182082267258,20,0.2942587458150722,0.004789938019736946,0.001071062702014254,0.29215946291912426,0.2963580287110202,20,0.4291086008602593,0.006179160558078991,0.0013817023051750162,0.42640046434211626,0.43181673737840237,20,0.6538348793738925,0.0070419220367997516,0.001574621636653802,0.650748620966051,0.656921137781734,20,0.8515089535162031,0.004146311991375418,0.0009271435468637956,0.8496917521643501,0.8533261548680562,0,nan,nan,nan,nan,nan,20,41.798614583333325,0.24573336760203657,0.05494765142980982,41.690917186530896,41.906311980135754,20,0.43540223524305566,0.0025597225791544,0.0005723713690530325,0.4342803873597117,0.4365240831263996,20,0.0,0.0,0.0,0.0,0.0,20,0.3357625325520834,0.008313402690509081,0.001858933354030795,0.33211902317818304,0.3394060419259837,20,0.19785709635416668,0.0026103993544893604,0.000583703040505978,0.19671303839477497,0.1990011543135584,20,0.14897571711319313,0.003648285223919668,0.0008157813761992419,0.1473767856158426,0.15057464861054365,20,0.2947362867760577,0.00468740211840412,0.001048134977462813,0.2926819422202306,0.29679063133188477,20,0.4318621575110032,0.006021835639850183,0.001346523384003595,0.42922297167835616,0.43450134334365026,20,0.6561908473017628,0.006781540945631166,0.0015163986546629492,0.6532187059386234,0.6591629886649022,20,0.8520590277777778,0.004084911765697374,0.0009134140390188021,0.850268736261301,0.8538493192942546,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.5,19200,20276870,20,0.27760416666666665,0.03886922213131588,0.008691422291816155,0.260568978974707,0.2946393543586263,20,1.0,0.0,0.0,1.0,1.0,20,20.2,2.7834094957538444,0.6223892841724008,18.980117003022094,21.419882996977904,20,0.32057291666666665,0.03665263855207341,0.00819577913571656,0.3045091895606622,0.3366366437726711,20,41.55,5.072889760907093,1.1343326347750915,39.32670803584082,43.77329196415918,20,41.43628645833333,0.3379142055951408,0.07555991342735746,41.28818902801571,41.58438388865095,20,0.0,0.0,0.0,0.0,0.0,20,0.19410971408420136,0.003413602899816125,0.000763304813217926,0.1926136366502942,0.1956057915181085,20,0.14466154089110123,0.005041976120477502,0.0011274201346318363,0.14245179742722283,0.14687128435497962,20,0.29543034844996385,0.005680895579832041,0.0012702868689582526,0.2929405861868057,0.297920110713122,20,0.44005346734636336,0.008312633800196737,0.0018587614249302308,0.4364102949535001,0.44369663973922663,20,0.6660092904150938,0.009122089757111486,0.0020397612793755827,0.6620113583075177,0.67000722252267,20,0.8588641820134739,0.005207215017379274,0.0011643686752317805,0.8565820194100197,0.8611463446169282,0,nan,nan,nan,nan,nan,20,41.35167708333334,0.39502844919136104,0.08833104654382051,41.17854823210745,41.52480593455923,20,0.4307466362847222,0.004114879679096243,0.0009201150681691719,0.42894321075111064,0.4325500618183338,20,0.0,0.0,0.0,0.0,0.0,20,0.32710259331597225,0.011868997020439316,0.002653988416244477,0.32190077602013306,0.33230441061181143,20,0.19305208333333332,0.003691408274497101,0.000825423983448072,0.1914342523257751,0.19466991434089154,20,0.14353265115546732,0.005219653518441937,0.0011671500086232124,0.14124503713856582,0.14582026517236882,20,0.2952824398614411,0.005827855161549992,0.00130314803042488,0.2927282697218083,0.29783661000107386,20,0.44288294770321207,0.009366106408347188,0.0020943250613560714,0.43877807058295415,0.44698782482347,20,0.6683633747998533,0.009876042328095289,0.0022083501994286346,0.6640350084089732,0.6726917411907334,20,0.8593550347222221,0.005268493561928319,0.001178070974349172,0.8570460156124977,0.8616640538319464,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,19200,20276870,20,0.2578125,0.05002797554357249,0.011186595409212506,0.23588677299794347,0.2797382270020565,20,1.0,0.0,0.0,1.0,1.0,20,19.5,1.9601288894248496,0.43829814414151325,18.640935637482634,20.359064362517366,20,0.30989583333333337,0.05339628018479446,0.011939771223882545,0.28649388173452356,0.3332977849321432,20,40.6,6.081897210921136,1.3599535595786036,37.93449102322594,43.265508976774065,20,40.89467447916668,0.3963243405041584,0.08862081665050714,40.72097767853169,41.068371279801674,20,0.0,0.0,0.0,0.0,0.0,20,0.18853154839409722,0.0039501426172891384,0.0008832787413077449,0.18680032206113403,0.1902627747270604,20,0.13764710383320672,0.004768701847208088,0.00106631414947861,0.13555712810022863,0.1397370795661848,20,0.29953116264702545,0.0057874979313787675,0.0012941238794202336,0.2969946798433618,0.3020676454506891,20,0.4536370027788298,0.009504820804155946,0.002125342543204691,0.4494713313941486,0.457802674163511,20,0.6808363623625453,0.010245354343181934,0.0022909308764927513,0.6763461378446195,0.6853265868804711,20,0.8673455129570542,0.005816607222398194,0.0013006329147698598,0.8647962724441053,0.8698947534700031,0,nan,nan,nan,nan,nan,20,40.79923958333333,0.4201739138142138,0.093953743366072,40.61509024633583,40.98338892033083,20,0.4249920789930555,0.004376811602237624,0.0009786848267313098,0.4230738567326622,0.42691030125344887,20,0.0,0.0,0.0,0.0,0.0,20,0.31293343098958337,0.010446616005509012,0.002335934352315547,0.3083549996590449,0.31751186232012185,20,0.18738888888888888,0.00419146411429431,0.0009372398684813025,0.18555189874666553,0.18922587903111224,20,0.13643413562029572,0.0048776928882999625,0.0010906852871606005,0.13429639245746094,0.1385718787831305,20,0.2995544383513998,0.0061155626061870656,0.0013674813708090053,0.29687417486461415,0.3022347018381854,20,0.4566666307886803,0.009937795947873067,0.0022221587285966133,0.45231119968063094,0.4610220618967297,20,0.6833818188458668,0.010606409168046923,0.0023716651896929907,0.6787333550740685,0.6880302826176651,20,0.8678940972222223,0.0059142206002280335,0.001322459929603949,0.8653020757601986,0.8704861186842461,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.0,19200,20284892,20,0.30963541666666666,0.03924846086629137,0.008776222650926778,0.2924340202708502,0.32683681306248313,20,1.0,0.0,0.0,1.0,1.0,20,22.25,1.6503588126605426,0.3690314492374814,21.526698359494535,22.973301640505465,20,0.3361979166666667,0.035865122259658794,0.008019685139393792,0.3204793337934549,0.3519164995398785,20,42.35,5.470254492299795,1.2231860899005942,39.952555263794835,44.74744473620517,20,41.9927421875,0.2874076570704261,0.06426630584634208,41.86678022804117,42.11870414695883,20,0.0,0.0,0.0,0.0,0.0,20,0.20015770128038196,0.0031793851602174125,0.0007109321344900194,0.19876427429678153,0.2015511282639824,20,0.15257618124313063,0.004098291743382295,0.0009164058929828936,0.15078002569288415,0.1543723367933771,20,0.291129979524432,0.005381020341532332,0.001203232727197543,0.2887716433791248,0.29348831566973915,20,0.4260438229477117,0.007338771753913199,0.001640999251310527,0.4228274644151431,0.42926018148028033,20,0.650184075806847,0.008402274680427669,0.0018788057351061588,0.6465016165660389,0.6538665350476551,20,0.8495292076799291,0.005188218606942062,0.0011601209487251713,0.8472553706204278,0.8518030447394305,0,nan,nan,nan,nan,nan,20,41.97907291666668,0.3637884535024406,0.08134557114609786,41.819635597220326,42.138510236113035,20,0.43728200954861113,0.0037894630573287397,0.0008473496994411244,0.4356212041377065,0.43894281495951576,20,0.0,0.0,0.0,0.0,0.0,20,0.3425205620659722,0.009032991774768415,0.0020198383648578643,0.3385616788708508,0.3464794452610936,20,0.19978211805555554,0.003623708982059218,0.0008102859614560977,0.1981939575711016,0.2013702785400095,20,0.15198171642270247,0.004481725987109153,0.0010021443963703412,0.1500175134058166,0.15394591943958835,20,0.29173298325678754,0.0052674670317047504,0.001177841435213086,0.2894244140437699,0.2940415524698052,20,0.4277403331211717,0.008249865001312855,0.0018447258948131933,0.42412467036733786,0.43135599587500556,20,0.651197438321519,0.009383178995436996,0.0020981426078845312,0.6470850788100653,0.6553097978329727,20,0.8495869683159724,0.005318972964552349,0.0011893585119222632,0.8472558256326047,0.85191811099934,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.5,19200,20284892,20,0.2919270833333333,0.03932114662857243,0.008792475681472463,0.27469383099764727,0.3091603356690193,20,1.0,0.0,0.0,1.0,1.0,20,21.15,2.0589982234597928,0.4604059993207399,20.24760424133135,22.05239575866865,20,0.3328125,0.05324633546542966,0.011906242565345861,0.3094762645719221,0.3561487354280779,20,42.6,5.977149470230224,1.3365312527111637,39.98039874468612,45.21960125531388,20,41.5428828125,0.3604839374442955,0.08060665889222265,41.38489376107124,41.700871863928754,20,0.0,0.0,0.0,0.0,0.0,20,0.19508761935763885,0.0036385318907035807,0.0008136004645914041,0.1934929624470397,0.196682276268238,20,0.14579671790817256,0.0045829765444237525,0.0010247847092618595,0.1437881398780193,0.1478052959383258,20,0.295040371237868,0.004648644043709414,0.0010394684084933754,0.293003013157221,0.29707772931851506,20,0.4378489900192236,0.008717861233698988,0.0019493730336961116,0.4340282188731792,0.441669761165268,20,0.6636561109600733,0.009568350628140702,0.0021395482437075422,0.6594625964024065,0.6678496255177401,20,0.8577493407785921,0.0053470277182315505,0.0011956317455541338,0.855405902557306,0.8600927789998782,0,nan,nan,nan,nan,nan,20,41.468479166666675,0.3518267783467358,0.07867085926880524,41.31428428249982,41.62267405083353,20,0.43196332465277776,0.0036648622744582743,0.0008194881173863193,0.4303571279427006,0.4335695213628549,20,0.0,0.0,0.0,0.0,0.0,20,0.32915961371527774,0.009001154295206332,0.002012719288004557,0.32521468391078884,0.33310454351976665,20,0.19426486545138888,0.0034382028743862435,0.000768805534756281,0.19275800660326656,0.1957717242995112,20,0.14484636171271847,0.004402598555061593,0.0009844509646760073,0.1429168378219535,0.14677588560348345,20,0.29518195002913394,0.004389921858020857,0.0009816163690446816,0.2932579819458064,0.2971059181124615,20,0.44056019577932926,0.008408782256156655,0.001880260873276033,0.4368748844677082,0.4442455070909503,20,0.6658349418432057,0.009144311984366535,0.0020447303204509564,0.6618272704151218,0.6698426132712896,20,0.8580341796875001,0.0051973558305050726,0.0011621640940264217,0.8557563380632083,0.8603120213117919,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,19200,20284892,20,0.27760416666666665,0.03820233504352563,0.00854230180565457,0.2608612551275837,0.2943470782057496,20,1.0,0.0,0.0,1.0,1.0,20,19.5,2.665569949915916,0.5960395606792698,18.33176246106863,20.66823753893137,20,0.30312500000000003,0.0379210041860644,0.008479394313509409,0.2865053871455216,0.31974461285447847,20,39.6,6.916037806964938,1.5464730671332167,36.5689127884189,42.631087211581104,20,40.88977864583334,0.35783221988982067,0.08001371682132913,40.732951760863536,41.04660553080314,20,0.0,0.0,0.0,0.0,0.0,20,0.18859136284722225,0.003390394092308675,0.0007581151660915894,0.18710545712168272,0.19007726857276178,20,0.13772681064257739,0.004578319165297505,0.0010237432876295317,0.1357202737988235,0.13973334748633126,20,0.2995098732348388,0.005869376177387094,0.0013124324118155405,0.29693750570768035,0.30208224076199724,20,0.45337827751681736,0.0083502363757371,0.001867169616433963,0.44971862506860677,0.45703792996502796,20,0.6805951671383476,0.008766832156253209,0.001960323264871323,0.6767529335391997,0.6844374007374954,20,0.8672894853159845,0.004644535212552512,0.0010385496459158852,0.8652539280099893,0.8693250426219796,0,nan,nan,nan,nan,nan,20,40.87122916666667,0.4161385463367744,0.09305140776669736,40.68884840744395,41.0536099258894,20,0.4257419704861111,0.004334776524344095,0.0009692854975703668,0.42384217091087323,0.427641770061349,20,0.0,0.0,0.0,0.0,0.0,20,0.3136859809027778,0.011352585822804514,0.0025385153620191272,0.30871049079322027,0.3186614710123353,20,0.18807118055555558,0.003764932218785124,0.0008418644371882648,0.18642112625866658,0.18972123485244458,20,0.13708641326344645,0.004858939051010774,0.0010864918016588408,0.13495688933219513,0.13921593719469777,20,0.29997050570371664,0.006166203109277667,0.0013788049315415427,0.2972680480378952,0.3026729633695381,20,0.4551984429775186,0.00909018538348049,0.0020326272445537366,0.45121449357819327,0.45918239237684394,20,0.6817687364204207,0.009597733622895796,0.002146118481073033,0.6775623441975175,0.6859751286433239,20,0.8674024522569445,0.004888719723856553,0.0010931509625487254,0.865259876370349,0.86954502814354,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.0,19200,20292914,20,0.3065104166666667,0.04720204502605603,0.010554698135526711,0.2858232083210343,0.32719762501229904,20,1.0,0.0,0.0,1.0,1.0,20,21.35,2.0844032340469116,0.4660867323849298,20.43647000452554,22.263529995474464,20,0.3416666666666667,0.04085000107367534,0.009134337928167745,0.3237633643274579,0.35956996900587546,20,43.3,5.685623606032492,1.2713440877566136,40.80816558799703,45.79183441200296,20,41.90972656249999,0.30305099753362547,0.06776426311343076,41.77690860679767,42.04254451820231,20,0.0,0.0,0.0,0.0,0.0,20,0.19937974717881946,0.0033040464377244055,0.0007388072435567796,0.19793168498144817,0.20082780937619074,20,0.15143155127203717,0.0046746665280452,0.0010452872128851993,0.1493827883347822,0.15348031420929215,20,0.2921397114354891,0.005654027451923825,0.0012642789729151594,0.2896617246485754,0.2946176982224028,20,0.42775235609363566,0.007724836956503843,0.0017273260549845178,0.424366797025866,0.4311379151614053,20,0.6522101846551731,0.00871054920164098,0.0019477380136225751,0.6483926181484728,0.6560277511618734,20,0.8505050878647923,0.005235424060318122,0.001170676408990928,0.84821056210317,0.8527996136264145,0,nan,nan,nan,nan,nan,20,41.84503124999999,0.312513912520343,0.06988023523099095,41.70806598894725,41.981996511052735,20,0.4358857421874999,0.003255353255417447,0.0007279191169888647,0.43445902071820175,0.4373124636567981,20,0.0,0.0,0.0,0.0,0.0,20,0.3399107530381944,0.01054704515544304,0.002358390992933047,0.3352883066920456,0.3445331993843432,20,0.19859271918402782,0.003414478655239676,0.0007635006380837984,0.1970962579333836,0.20008918043467205,20,0.15049901301028773,0.00479396837809827,0.0010719639175412144,0.14839796373190695,0.15260006228866851,20,0.2922665289434991,0.005588966636403439,0.0012497309322976441,0.2898170563161957,0.29471600157080247,20,0.43016849434982224,0.008129762260136958,0.0018178701054578565,0.42660546894312484,0.43373151975651963,20,0.6543563278969377,0.009037395153501123,0.002020822990275566,0.6503955148359976,0.6583171409578777,20,0.8509297417534721,0.005397619790572936,0.0012069444768419263,0.8485641305788619,0.8532953529280823,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.5,19200,20292914,20,0.28541666666666665,0.05171470425290009,0.011563759414578207,0.2627516982140934,0.3080816351192399,20,1.0,0.0,0.0,1.0,1.0,20,20.9,1.7441631985447785,0.3900067475799587,20.13558677474328,21.664413225256716,20,0.3359375,0.051296134384354666,0.011470164346638135,0.31345597788058926,0.35841902211941074,20,41.0,7.078507127770286,1.5828023116911147,37.89770746908542,44.10229253091458,20,41.53505208333333,0.4082426658894236,0.09128583522444858,41.356131846293415,41.71397232037325,20,0.0,0.0,0.0,0.0,0.0,20,0.19524164496527777,0.004146241726806619,0.0009271278352285712,0.19342447440822977,0.19705881552232576,20,0.14598247184001018,0.00583064110758705,0.0013037709868969308,0.14342708070569218,0.14853786297432817,20,0.29531026688113443,0.006641855030743516,0.0014851639345441457,0.2923993455694279,0.29822118819284094,20,0.43746256009805745,0.009682170139120738,0.0021649990600792566,0.43321916194030213,0.44170595825581277,20,0.6630945781406725,0.010609225352583808,0.0023722949076991568,0.6584448801215822,0.6677442761597628,20,0.8570869905076155,0.005848224744804,0.0013077028077078104,0.8545238930045082,0.8596500880107228,0,nan,nan,nan,nan,nan,20,41.49644791666666,0.44966667761525053,0.10054852583641832,41.29937280602728,41.69352302730604,20,0.43225466579861116,0.004684027891812774,0.0010473804774598393,0.43020180006278985,0.43430753153443247,20,0.0,0.0,0.0,0.0,0.0,20,0.32951817491319446,0.013116090645238974,0.0029328470281803423,0.32376979473796097,0.33526655508842795,20,0.19474142795138888,0.004449497761855213,0.0009949379461241426,0.19279134957698557,0.1966915063257922,20,0.145333322073077,0.006057950092883835,0.0013545988211989418,0.14267830838352707,0.14798833576262693,20,0.295709868033473,0.00649177496215783,0.0014516050110016032,0.29286472221190984,0.29855501385503613,20,0.4395438130211954,0.0101310895377544,0.0022653804892555757,0.43510366726225447,0.4439839587801363,20,0.6644947099156981,0.011177255129794271,0.0024993102272078222,0.6595960618703708,0.6693933579610255,20,0.8571845160590279,0.0059691742922395935,0.0013347479486991926,0.8545684100795775,0.8598006220384783,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,19200,20292914,20,0.2645833333333333,0.03859275300876239,0.008629601916645224,0.24766931357670866,0.28149735308995794,20,1.0,0.0,0.0,1.0,1.0,20,18.9,2.3819496658255237,0.5326201371768778,17.856064531133317,19.94393546886668,20,0.3192708333333333,0.03065497101298645,0.006854659903332328,0.3058356999228019,0.33270596674386466,20,40.3,5.648474409776039,1.2630372749427226,37.824446941112264,42.77555305888773,20,40.76102083333333,0.5468878085387447,0.12228783159585231,40.521336683405465,41.0007049832612,20,0.0,0.0,0.0,0.0,0.0,20,0.18733344184027775,0.0049663852736845345,0.0011105175074412517,0.1851568275256929,0.1895100561548626,20,0.13672251775185146,0.0059092369697841185,0.001321345555959216,0.1341326804621714,0.13931235504153153,20,0.2980556947320735,0.005345909052914675,0.0011953816043848732,0.29571274678747916,0.3003986426766678,20,0.45639822467928814,0.012285734117362716,0.002747173663991141,0.4510137642978655,0.4617826850607108,20,0.6836271097290337,0.012340720335818253,0.0027594689562203643,0.6782185505748418,0.6890356688832256,20,0.8689722224180416,0.006238298461067839,0.0013949259422880013,0.8662381675711571,0.8717062772649261,0,nan,nan,nan,nan,nan,20,40.6163125,0.6426529398348162,0.14370156594107314,40.3346574307555,40.8979675692445,20,0.4230865885416667,0.006694301456609371,0.001496891311885441,0.4201526815703712,0.42602049551296217,20,0.0,0.0,0.0,0.0,0.0,20,0.3122239583333334,0.01300903277859256,0.0029089081614455934,0.30652249833690004,0.31792541832976673,20,0.1859159613715278,0.0056230104012464106,0.001257343349537534,0.18345156840643423,0.18838035433662137,20,0.13526886553713455,0.006363423645629513,0.0014229047841257123,0.13247997216024815,0.13805775891402094,20,0.29789454362172696,0.005840593550429485,0.0013059964207707173,0.29533479063701634,0.3004542966064376,20,0.4602328996937313,0.013784359609579936,0.00308227651133232,0.45419163773152,0.46627416165594265,20,0.6867254122201848,0.013625468857612866,0.003046747459092877,0.6807537872003627,0.6926970372400069,20,0.8695120985243054,0.00654388239363806,0.0014632565868938738,0.8666441156139935,0.8723800814346174,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,2.0,19200,20300936,20,0.29348958333333336,0.036800361510090855,0.008228810993312996,0.2773611137864399,0.3096180528802268,20,1.0,0.0,0.0,1.0,1.0,20,21.75,2.2213082915965963,0.49669963389939137,20.776468717557194,22.723531282442806,20,0.33307291666666666,0.03489665160077576,0.0078031285166461455,0.3177787847740402,0.3483670485592931,20,41.95,5.031218331054288,1.1250146197880428,39.74497134521544,44.155028654784566,20,42.047945312500005,0.26117939808458185,0.058401488843960334,41.93347839436584,42.16241223063417,20,0.0,0.0,0.0,0.0,0.0,20,0.20089533148871533,0.003061880711055634,0.0006846573408915789,0.19955340310056782,0.20223725987686283,20,0.15312680697218484,0.004532233462256854,0.0010134382111505553,0.15114046807832976,0.15511314586603991,20,0.29230661234252525,0.004441819264141522,0.0009932209818388537,0.2903598992181211,0.2942533254669294,20,0.42422163707116234,0.006924711499966825,0.0015484125638500353,0.4211867484460163,0.4272565256963084,20,0.6481225864599229,0.0081042437640128,0.0018121639962561382,0.6445707450272609,0.651674427892585,20,0.8480664151809283,0.005120398877320428,0.0011449559961602084,0.8458223014284543,0.8503105289334023,0,nan,nan,nan,nan,nan,20,41.99221874999999,0.2844491643466971,0.06360476676222242,41.86755340714603,42.11688409285395,20,0.43741894531250003,0.0029630121286070457,0.0006625496537721703,0.43612034799110655,0.4387175426338935,20,0.0,0.0,0.0,0.0,0.0,20,0.3421322157118055,0.010112644719293016,0.002261256102464346,0.3377001537509754,0.34656427767263565,20,0.20010953776041668,0.0033170089995326266,0.000741705760493352,0.1986557944698497,0.20156328105098364,20,0.15215628661119374,0.004774633693611732,0.0010676405506576734,0.1500637111319047,0.15424886209048277,20,0.2925636539496191,0.004590357408743537,0.0010264351206970336,0.2905518411130529,0.2945754667861853,20,0.4264444003168427,0.007481983706602942,0.001673022417451002,0.42316527637863877,0.4297235242550467,20,0.6501686784734885,0.008705611349503904,0.0019466338763184407,0.6463532760759043,0.6539840808710726,20,0.8484791666666668,0.00530913481996108,0.0011871586359144082,0.8461523357402746,0.850805997593059,0,nan,nan,nan,nan,nan,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0
