size,variant,implementation_mode,lambda_mem,EbNo_dB,cycle_start,cycle_end,cycle_mid,I0_mean_n,I0_mean_mean,I0_mean_sd,I0_mean_sem,I0_mean_ci_low,I0_mean_ci_high,syndrome_weight_n,syndrome_weight_mean,syndrome_weight_sd,syndrome_weight_sem,syndrome_weight_ci_low,syndrome_weight_ci_high,syndrome_weight_fraction_n,syndrome_weight_fraction_mean,syndrome_weight_fraction_sd,syndrome_weight_fraction_sem,syndrome_weight_fraction_ci_low,syndrome_weight_fraction_ci_high,syndrome_violation_rate_n,syndrome_violation_rate_mean,syndrome_violation_rate_sd,syndrome_violation_rate_sem,syndrome_violation_rate_ci_low,syndrome_violation_rate_ci_high,state_BER_n,state_BER_mean,state_BER_sd,state_BER_sem,state_BER_ci_low,state_BER_ci_high,bit_flip_rate_n,bit_flip_rate_mean,bit_flip_rate_sd,bit_flip_rate_sem,bit_flip_rate_ci_low,bit_flip_rate_ci_high,backflip_rate_n,backflip_rate_mean,backflip_rate_sd,backflip_rate_sem,backflip_rate_ci_low,backflip_rate_ci_high,backflip_probability_n,backflip_probability_mean,backflip_probability_sd,backflip_probability_sem,backflip_probability_ci_low,backflip_probability_ci_high,repair_rate_n,repair_rate_mean,repair_rate_sd,repair_rate_sem,repair_rate_ci_low,repair_rate_ci_high,repair_probability_n,repair_probability_mean,repair_probability_sd,repair_probability_sem,repair_probability_ci_low,repair_probability_ci_high,q_lag1_product_n,q_lag1_product_mean,q_lag1_product_sd,q_lag1_product_sem,q_lag1_product_ci_low,q_lag1_product_ci_high,q_lag1_cosine_n,q_lag1_cosine_mean,q_lag1_cosine_sd,q_lag1_cosine_sem,q_lag1_cosine_ci_low,q_lag1_cosine_ci_high,q_sign_persistence_n,q_sign_persistence_mean,q_sign_persistence_sd,q_sign_persistence_sem,q_sign_persistence_ci_low,q_sign_persistence_ci_high,q_used_source_product_n,q_used_source_product_mean,q_used_source_product_sd,q_used_source_product_sem,q_used_source_product_ci_low,q_used_source_product_ci_high,q_mean_n,q_mean_mean,q_mean_sd,q_mean_sem,q_mean_ci_low,q_mean_ci_high,q_abs_mean_n,q_abs_mean_mean,q_abs_mean_sd,q_abs_mean_sem,q_abs_mean_ci_low,q_abs_mean_ci_high,memory_source_mean_delta_n,memory_source_mean_delta_mean,memory_source_mean_delta_sd,memory_source_mean_delta_sem,memory_source_mean_delta_ci_low,memory_source_mean_delta_ci_high,memory_source_second_moment_delta_n,memory_source_second_moment_delta_mean,memory_source_second_moment_delta_sd,memory_source_second_moment_delta_sem,memory_source_second_moment_delta_ci_low,memory_source_second_moment_delta_ci_high
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3001,3100,3050.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.41435000000001,0.4506539943376268,0.03186604953649399,22.35189254290848,22.47680745709154,200,0.466965625,0.00938862488204678,0.0006638760320112027,0.46566442797725804,0.46826682202274195,200,1.0,0.0,0.0,1.0,1.0,200,0.401653645833333,0.013997053790726398,0.0009897411652055506,0.3997137531495301,0.4035935385171359,200,0.11805781249999991,0.003487364173812182,0.00024659388557696156,0.11757448848426907,0.11854113651573076,200,0.09867652777969708,0.004122168380710853,0.00029148132151934143,0.09810522438951917,0.099247831169875,200,0.058995833333333324,0.0017883451545939548,0.000126455098591549,0.05874798134009389,0.05924368532657276,200,0.14717055369434184,0.006081153841241879,0.0004300025118580754,0.14632774877110002,0.14801335861758366,200,0.05906197916666669,0.0017654983404874645,0.00012483958487322823,0.058817293580315164,0.05930666475301821,200,0.18794933860018495,0.006252702127440814,0.00044213280750529514,0.18708275829747456,0.18881591890289534,200,0.814104577382157,0.008398484889671523,0.0005938625617179488,0.8129406067611898,0.8152685480031242,200,0.9273515624999998,0.00432734874641872,0.00030598976431517826,0.9267518225619421,0.9279513024380576,200,0.18794933860018495,0.006252702127440814,0.00044213280750529514,0.18708275829747456,0.18881591890289534,200,0.00024707664004382154,0.028878191711874824,0.002041996518787184,-0.003755236536779059,0.004249389816866702,200,0.38261692325506386,0.008028286382548006,0.0005676855742407312,0.381504259529552,0.3837295869805757,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3101,3200,3150.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.378100000000003,0.4664011580184413,0.032979542158809834,22.313460097368736,22.44273990263127,200,0.4662104166666667,0.00971669079204351,0.0006870737949746852,0.4648637520285163,0.46755708130481705,200,1.0,0.0,0.0,1.0,1.0,200,0.40434791666666664,0.014343152733104719,0.0010142140561172708,0.4023600571166768,0.4063357762166565,200,0.11782552083333345,0.003870098098566847,0.00027365726093537814,0.1172891526019001,0.11836188906476679,200,0.09898629287807471,0.004492225549111855,0.0003176483148396455,0.09836370218098901,0.09960888357516041,200,0.05891927083333338,0.001998629766754832,0.00014132446611536293,0.05864227487974727,0.059196266786919485,200,0.14583872526459302,0.006412174064063506,0.0004534091762847808,0.14495004327907485,0.14672740725011119,200,0.05890625000000001,0.0019319756304574645,0.00013661130693836285,0.058638491838400815,0.0591740081615992,200,0.18632561257639593,0.0055376217418606245,0.00039156898853157085,0.18555813735887405,0.1870930877939178,200,0.8134579156708835,0.008148879118089335,0.0005762127683470421,0.8123285386449234,0.8145872926968437,200,0.9277010416666669,0.0041936483744753625,0.0002965357203503471,0.9271198316547802,0.9282822516785536,200,0.18632561257639593,0.0055376217418606245,0.00039156898853157085,0.18555813735887405,0.1870930877939178,200,8.525561921106224e-05,0.02891273966423639,0.0020444394279262815,-0.00392184565952445,0.004092356897946574,200,0.380229594611614,0.007095897670252077,0.0005017557361241068,0.37924615336881073,0.38121303585441724,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3201,3300,3250.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.346150000000012,0.4924849078107533,0.03482394179450154,22.27789507408279,22.414404925917236,200,0.4655447916666666,0.010260102246077468,0.0007254987873868704,0.46412281404338834,0.4669667692899449,200,1.0,0.0,0.0,1.0,1.0,200,0.4031317708333331,0.014918242774635403,0.0010548790629331909,0.4010642078699841,0.40519933379668216,200,0.11777395833333335,0.003977411349754518,0.00028124545369797584,0.11722271724408531,0.11832519942258138,200,0.09876930746068764,0.004710006887055906,0.00033304778092725727,0.09811653381007021,0.09942208111130507,200,0.05890625,0.002054315287279832,0.00014526202703307595,0.05862153642701517,0.05919096357298483,200,0.1461881312353848,0.006189174447018873,0.00043764072214335455,0.14533035541998382,0.14704590705078577,200,0.05886770833333332,0.001990123565135782,0.0001407229868306659,0.058591891279145214,0.05914352538752142,200,0.18734388421689455,0.0065765115597766445,0.0004650295920469784,0.18643242621648246,0.18825534221730664,200,0.8133244109138204,0.008788948999731499,0.0006214725437212866,0.8121063247281266,0.8145424970995141,200,0.9273437499999999,0.004267633979676936,0.0003017672926651694,0.9267522861063762,0.9279352138936237,200,0.18734388421689455,0.0065765115597766445,0.0004650295920469784,0.18643242621648246,0.18825534221730664,200,-0.001442514343518095,0.02841811996821705,0.002009464533809911,-0.00538106482978552,0.0024960361427493307,200,0.3819275160625689,0.0085670382794594,0.0006057810862090475,0.3807401851335992,0.38311484699153864,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3301,3400,3350.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.319249999999993,0.45722116471975127,0.03233041860753476,22.255882379529226,22.38261762047076,200,0.46498437499999995,0.00952544093164899,0.0006735503876560906,0.463664216240194,0.4663045337598059,200,1.0,0.0,0.0,1.0,1.0,200,0.40191822916666653,0.014743738547619413,0.0010425397507063186,0.39987485125528216,0.4039616070780509,200,0.11769375,0.004011615189418744,0.00028366403039489503,0.11713776850042601,0.11824973149957399,200,0.09844093883933974,0.004619356032335214,0.00032663779751792145,0.09780072875620462,0.09908114892247487,200,0.05882395833333333,0.0020321548311109405,0.00014369504614995492,0.05854231604287942,0.05910560062378724,200,0.14660553372837593,0.006415853592752701,0.00045366935825355087,0.14571634178619897,0.14749472567055288,200,0.058869791666666636,0.0020491795823816402,0.00014489887785710753,0.058585789866066704,0.05915379346726657,200,0.18775632704716919,0.006058740543868919,0.0004284176524019583,0.18691662844846135,0.18859602564587702,200,0.8145713985331133,0.008302401545746867,0.0005870684433131283,0.8134207443842196,0.815722052682007,200,0.9276140624999992,0.004167930575631315,0.00029471719735436533,0.9270364167931847,0.9281917082068137,200,0.18775632704716919,0.006058740543868919,0.0004284176524019583,0.18691662844846135,0.18859602564587702,200,-0.0022345281335318405,0.028732769858733284,0.0020317136409382743,-0.006216686869770858,0.0017476306027071767,200,0.3823013445403099,0.007739054892202179,0.0005472338194251087,0.3812287662542367,0.3833739228263831,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3401,3500,3450.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.31734999999999,0.49431794287013014,0.034953556946565344,22.24884102838472,22.38585897161526,200,0.4649447916666666,0.010298290476460081,0.0007281991030533765,0.46351752142468194,0.4663720619086512,200,1.0,0.0,0.0,1.0,1.0,200,0.40291927083333334,0.014708378403021636,0.001040039410903436,0.4008807935879626,0.4049577480787041,200,0.11739322916666675,0.0037230975602885676,0.0002632627531899137,0.11687723417041453,0.11790922416291898,200,0.09838863590779612,0.004366092710259463,0.00030872937627136177,0.09778352633030425,0.09899374548528798,200,0.0587015625,0.0018936893530452116,0.00013390405829990352,0.05843911054573219,0.058964014454267806,200,0.1458246372521353,0.006260937206180059,0.0004427151155073077,0.14495691562574098,0.1466923588785296,200,0.05869166666666665,0.001897048384723301,0.00013414157770768326,0.05842874917435959,0.05895458415897371,200,0.18711434926855186,0.006364861322197755,0.0004500636602238007,0.1862322244945132,0.1879964740425905,200,0.8142533514037191,0.008727386035902005,0.0006171193848019089,0.8130437974095074,0.8154629053979309,200,0.9278296875000003,0.004275098953125204,0.00030229514599983424,0.9272371890138406,0.92842218598616,200,0.18711434926855186,0.006364861322197755,0.0004500636602238007,0.1862322244945132,0.1879964740425905,200,-0.0005167940361159115,0.028007758679141508,0.0019804476087857343,-0.00439847134933595,0.0033648832771041273,200,0.381158665209454,0.008203065537885287,0.0005800443268356361,0.3800217783288562,0.38229555209005184,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3501,3600,3550.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.367299999999997,0.4402953668282952,0.0311335839609306,22.306278175436574,22.42832182456342,200,0.4659854166666667,0.009172820142250527,0.00064861633251899,0.4647141286549295,0.4672567046784039,200,1.0,0.0,0.0,1.0,1.0,200,0.40167187499999985,0.013173772040603809,0.0009315263543716695,0.39984608334543137,0.4034976666545683,200,0.11792395833333327,0.0038231442254023345,0.0002703371207236181,0.11739409757671498,0.11845381908995156,200,0.09861696353281885,0.004254843248198855,0.0003008628513687207,0.09802727234413615,0.09920665472150154,200,0.05896979166666668,0.00194401164596788,0.00013746238175695098,0.058700365398423056,0.059239217934910306,200,0.14690163262791356,0.006058399186852776,0.0004283935148158663,0.14606198133887446,0.14774128391695265,200,0.058954166666666676,0.0019395201415287086,0.00013714478443228422,0.0586853628891794,0.05922297044415395,200,0.18716233521360454,0.006437911920823382,0.0004552291175895925,0.18627008614312893,0.18805458428408015,200,0.8136702837598064,0.007951474336870877,0.0005622541424032203,0.8125682656406962,0.8147723018789167,200,0.9276739583333335,0.0040517699909936615,0.00028650340364397747,0.9271124116621914,0.9282355050044757,200,0.18716233521360454,0.006437911920823382,0.0004552291175895925,0.18627008614312893,0.18805458428408015,200,-0.0016673970589646727,0.026890502341619736,0.001901445655527205,-0.005394230543797994,0.0020594364258686494,200,0.38130648262106986,0.008702449409780185,0.0006153560990588437,0.38010038466691454,0.3825125805752252,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3601,3700,3650.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.383499999999998,0.45787991886589285,0.032376999559921904,22.320041080862552,22.446958919137444,200,0.4663229166666666,0.009539164976377757,0.0006745208241653925,0.4650008558513024,0.46764497748203077,200,1.0,0.0,0.0,1.0,1.0,200,0.4026062499999999,0.01425016484006572,0.0010076388191436582,0.40063127791447833,0.40458122208552144,200,0.11774739583333343,0.003774542766241237,0.00026690047858878084,0.11722427089529942,0.11827052077136745,200,0.09864013657446868,0.004456172930803723,0.0003150990097511244,0.09802254251535648,0.09925773063358088,200,0.05888541666666665,0.0019574900622133353,0.00013841544970963262,0.05861412238523577,0.059156710948097525,200,0.14635503128290978,0.00611092662180691,0.00043210776536130665,0.14550810006280163,0.14720196250301792,200,0.05886197916666669,0.001874300117724446,0.00013253303232217,0.05860221442331524,0.05912174391001814,200,0.18742501731687297,0.0065996834284420955,0.00046666809059358884,0.18651034785930953,0.1883396867744364,200,0.8140817668994093,0.00863228182269554,0.0006103945013941387,0.8128853936766768,0.8152781401221417,200,0.9276229166666667,0.004268359121111059,0.0003018185679077082,0.9270313522735676,0.9282144810597659,200,0.18742501731687297,0.0065996834284420955,0.00046666809059358884,0.18651034785930953,0.1883396867744364,200,-0.00019809532065359004,0.027278411625069464,0.0019288749840084567,-0.003978690289310165,0.003582499648002985,200,0.38217045352871465,0.008774794002753345,0.0006204716342861939,0.3809543291255137,0.3833865779319156,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3701,3800,3750.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.391199999999984,0.44873306857706335,0.031730219573348956,22.329008769636218,22.45339123036375,200,0.46648333333333303,0.009348605595360791,0.0006610462411118117,0.4651876827007539,0.46777898396591217,200,1.0,0.0,0.0,1.0,1.0,200,0.4020145833333334,0.01558523849303367,0.0011020427824833716,0.39985457947966596,0.40417458718700083,200,0.11848072916666669,0.0036424933477636535,0.00025756317466305685,0.1179759053443271,0.11898555298900627,200,0.09913177992955756,0.0043593650929027285,0.0003082536618859443,0.0985276027522611,0.09973595710685401,200,0.05922864583333338,0.0018606695030815084,0.00013156920231759383,0.058970770196790895,0.05948652146987586,200,0.14756342550828605,0.006495294386352091,0.00045928667063924785,0.14666322363383313,0.14846362738273897,200,0.05925208333333333,0.0018470416951033059,0.00013060557077418432,0.05899609641461593,0.05950807025205073,200,0.1865373026995414,0.006508521191051458,0.0004602219469688831,0.1856352676834824,0.18743933771560042,200,0.8129567468495301,0.008863186844299908,0.0006267219520527861,0.8117283718235067,0.8141851218755536,200,0.9274390625000006,0.004408797496386014,0.00031174906065728236,0.9268280343411124,0.9280500906588889,200,0.1865373026995414,0.006508521191051458,0.0004602219469688831,0.1856352676834824,0.18743933771560042,200,0.0012733212760900722,0.02907200553210913,0.002055701225444719,-0.0027558531257815765,0.005302495677961721,200,0.3808182506138116,0.008077129318582857,0.0005711392913690616,0.3796988176027282,0.38193768362489494,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3801,3900,3850.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.332600000000006,0.44684065712958454,0.031596405876618223,22.270671044481833,22.39452895551818,200,0.46526249999999963,0.009309180356884456,0.0006582584557641604,0.46397231342670187,0.4665526865732974,200,1.0,0.0,0.0,1.0,1.0,200,0.40113020833333346,0.014480715282074707,0.0010239411972386694,0.39912328358674565,0.4031371330799213,200,0.1174531250000001,0.0038926287496797206,0.0002752504185540242,0.11691363417963421,0.11799261582036599,200,0.0981282751755363,0.004485908480379085,0.00031720163062582915,0.09750655997950967,0.09874999037156292,200,0.05871875000000003,0.0019501224478004214,0.0001378944806983787,0.058448476817831205,0.05898902318216885,200,0.14656219249825658,0.006319297691855434,0.0004468418250247475,0.14568638252120808,0.14743800247530509,200,0.058734375,0.0019979288440875992,0.00014127490339825417,0.05845747618933942,0.059011273810660576,200,0.1878446363894634,0.006395388964759509,0.00045222229053070627,0.1869582807000232,0.18873099207890356,200,0.814395368399521,0.007962717470197753,0.0005630491519849421,0.8132917920616305,0.8154989447374115,200,0.9275864583333332,0.0039155665699258215,0.00027687236737818983,0.927043788493272,0.9281291281733944,200,0.1878446363894634,0.006395388964759509,0.00045222229053070627,0.1869582807000232,0.18873099207890356,200,-0.0016234399251602778,0.028114666517800865,0.001988007134553537,-0.0055199339088852105,0.002273054058564655,200,0.382494774590776,0.008488032532595132,0.0006001945362730043,0.3813183932996809,0.3836711558818711,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,3901,4000,3950.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.432250000000003,0.4323982873393961,0.030575176115113626,22.37232265481438,22.492177345185628,200,0.4673385416666661,0.009008297652938658,0.0006369828357339786,0.4660900553086275,0.4685870280247047,200,1.0,0.0,0.0,1.0,1.0,200,0.4057244791666665,0.015100046359039136,0.001067734517670781,0.40363171951203175,0.4078172388213012,200,0.11843333333333333,0.003500145192209318,0.00024749764005487006,0.1179482379588258,0.11891842870784088,200,0.09972600796958872,0.004361909234903352,0.00030843355989203854,0.09912147819220032,0.10033053774697712,200,0.05921510416666667,0.001763037621170896,0.000124665585741694,0.05897075961861295,0.05945944871472039,200,0.14611365358126155,0.006023195808046599,0.00042590426002841363,0.14527888123160587,0.14694842593091723,200,0.05921822916666668,0.0018143755548246008,0.00012829572584355798,0.0589667695440133,0.059469688789320053,200,0.18674300625948376,0.0064868900986463284,0.0004586923977564691,0.18584396915988108,0.18764204335908644,200,0.8127711071882033,0.008437720754341328,0.0005966369563153224,0.8116016987538253,0.8139405156225814,200,0.9269197916666664,0.004280232461931253,0.000302658139888638,0.9263265817124846,0.9275130016208482,200,0.18674300625948376,0.0064868900986463284,0.0004586923977564691,0.18584396915988108,0.18764204335908644,200,-0.001175774726169193,0.028324100480921526,0.0020028163521068764,-0.0051012947762986705,0.002749745323960285,200,0.3813488763179512,0.008409172830374408,0.0005946183132527417,0.38018342442397585,0.3825143282119266,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,4001,4100,4050.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.36245,0.4535781777341631,0.032072820527406384,22.29958727176628,22.425312728233717,200,0.46588437499999996,0.009449545369459212,0.0006681837609874548,0.46457473482846456,0.46719401517153536,200,1.0,0.0,0.0,1.0,1.0,200,0.4020046874999997,0.014708297068031144,0.0010400336596511036,0.3999662215270835,0.40404315347291586,200,0.11769739583333327,0.0037963356963015473,0.00026844147145153776,0.11717125054928826,0.11822354111737829,200,0.09855010114341843,0.004602657476692043,0.0003254570313247907,0.09791220536202185,0.09918799692481502,200,0.05889322916666666,0.0019828807141180622,0.00014021083992369056,0.05861841592041622,0.05916804241291709,200,0.14646248120288588,0.0062412810055080545,0.0004413252122285539,0.14559748378691792,0.14732747861885384,200,0.058804166666666643,0.0018978047391734283,0.00013419506004374982,0.058541144348980896,0.05906718898435239,200,0.18765637452434697,0.005727554639435133,0.00040499927251610535,0.1868625759502154,0.18845017309847853,200,0.8147293651749073,0.007963789184763719,0.0005631249336486513,0.813625640304956,0.8158330900448587,200,0.9277864583333337,0.004063348840732976,0.0002873221519608784,0.9272233069154904,0.9283496097511771,200,0.18765637452434697,0.005727554639435133,0.00040499927251610535,0.1868625759502154,0.18845017309847853,200,-0.0013469816757153083,0.027925934001775433,0.0019746617303623387,-0.005217318667225492,0.002523355315794875,200,0.381895001674242,0.007616642001516018,0.0005385779209142255,0.3808393889492501,0.3829506143992339,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,4101,4200,4150.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.421849999999996,0.43540898292563196,0.030788064441625202,22.36150539369441,22.48219460630558,200,0.46712187499999985,0.009071020477616458,0.0006414180092004632,0.4658646957019669,0.4683790542980328,200,1.0,0.0,0.0,1.0,1.0,200,0.40278593749999997,0.014398517064697575,0.0010181289055477879,0.4007904048451263,0.40478147015487365,200,0.11786979166666663,0.003894239282129316,0.0002753643003956672,0.11733007763789112,0.11840950569544213,200,0.09874179842393832,0.0046662355600543114,0.0003299526807128211,0.09809509116974119,0.09938850567813545,200,0.05891822916666668,0.002001852960968437,0.00014155238036391506,0.05864078650115341,0.059195671832179955,200,0.14647766464361903,0.005850804065949501,0.00041371432304267164,0.1456667845704554,0.14728854471678265,200,0.05895156249999999,0.0019603313801920498,0.00013861636123065825,0.058679874431987904,0.05922325056801208,200,0.18719005361124516,0.005786334597907451,0.0004091556432394693,0.1863881085504958,0.1879919986719945,200,0.8138493266997487,0.007807711515826386,0.0005520885758389135,0.8127672330911044,0.814931420308393,200,0.9275880208333338,0.004310743142881616,0.0003048155708285001,0.9269905823145099,0.9281854593521577,200,0.18719005361124516,0.005786334597907451,0.0004091556432394693,0.1863881085504958,0.1879919986719945,200,-0.0006341975952404888,0.02645302714389611,0.0018705114876360748,-0.004300400111007196,0.003032004920526218,200,0.3814251263116865,0.00785612275986788,0.0005555117677336553,0.38033632324692856,0.38251392937644446,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,4201,4300,4250.5,200,0.06227420018347684,0.0,0.0,0.06227420018347684,0.06227420018347684,200,22.325899999999994,0.446963164423948,0.03160506845047715,22.26395406583706,22.38784593416293,200,0.4651229166666663,0.009311732592180495,0.0006584389260526617,0.4638323763716031,0.4664134569617295,200,1.0,0.0,0.0,1.0,1.0,200,0.4015625000000002,0.014543346711004147,0.0010283699080498104,0.39954689498022256,0.40357810501977787,200,0.11746875000000002,0.0038628080612546616,0.0002731417774535232,0.11693339211619112,0.11800410788380893,200,0.0981777314381675,0.0045585375005618625,0.0003223372778940468,0.09754595037349517,0.09880951250283984,200,0.05869999999999997,0.001987591716962336,0.0001405439581294281,0.058424533842066285,0.05897546615793365,200,0.14647424594395914,0.006303161618576195,0.0004457008323410002,0.1456006723125708,0.14734781957534748,200,0.05876875,0.0019461693214917809,0.00013761495245640602,0.05849902469318544,0.05903847530681456,200,0.1875415135327444,0.006123973133945697,0.00043303029308172354,0.1866927741583042,0.18839025290718459,200,0.8146248283310409,0.008465975958104999,0.0005986349009338323,0.8134515039252106,0.8157981527368712,200,0.9281020833333333,0.0043961630204548486,0.00031085566829651586,0.9274928062234722,0.9287113604431945,200,0.1875415135327444,0.006123973133945697,0.00043303029308172354,0.1866927741583042,0.18839025290718459,200,-0.00017847429188721622,0.02918567787152946,0.0020637390736484643,-0.004223402876238206,0.0038664542924637738,200,0.381755097982901,0.007774151574814526,0.0005497155296523428,0.38067765554478245,0.3828325404210196,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,4301,4400,4350.5,200,0.06435124277617085,0.0,0.0,0.06435124277617085,0.06435124277617085,200,22.413900000000012,0.44819435617142794,0.031692126853835545,22.351783431366496,22.47601656863353,200,0.46695625000000013,0.009337382420245306,0.0006602526427887512,0.4656621548201342,0.4682503451798661,200,1.0,0.0,0.0,1.0,1.0,200,0.4023260416666668,0.013487110297776545,0.0009536827150168711,0.4004568235452337,0.4041952597880999,200,0.11771562499999998,0.003741477117959487,0.00026456238417634534,0.11719708272701435,0.11823416727298561,200,0.09847373798750382,0.004123193842708779,0.0002915538326325997,0.09790229247554393,0.09904518349946372,200,0.058809895833333306,0.0019085335798211692,0.00013495370364137856,0.0585453865741962,0.05907440509247041,200,0.14651331861859174,0.0061593635439144544,0.00043553277296951156,0.1456596743835715,0.14736696285361198,200,0.05890572916666669,0.0019118607560102516,0.00013518897052592884,0.05864075878443587,0.05917069954889751,200,0.1931368285809018,0.006031223460302348,0.00042647190076311844,0.1923009436554061,0.19397271350639753,200,0.8129193387347313,0.008383335025627329,0.0005927913045579783,0.8117574677777977,0.814081209691665,200,0.9275401041666669,0.004144711280861689,0.0002930753452757681,0.9269656764899263,0.9281145318434074,200,0.1931368285809018,0.006031223460302348,0.00042647190076311844,0.1923009436554061,0.19397271350639753,200,-0.0002502537324430329,0.029195976519411793,0.0020644672980239293,-0.004296609636569935,0.0037961021716838685,200,0.3880902084340254,0.007577666999171811,0.0005358219720687904,0.3870399973687706,0.38914041949928024,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,2.5,4401,4500,4450.5,200,0.09554752793492113,6.249245651914344e-09,4.4188839777691795e-10,0.09554752706881987,0.0955475288010224,200,21.411799999999992,0.5285647200833503,0.03737516978669063,21.33854466721808,21.485055332781904,200,0.4460791666666667,0.011011765001737906,0.0007786493705561568,0.4445530139003766,0.4476053194329568,200,1.0,0.0,0.0,1.0,1.0,200,0.37275208333333354,0.01673454222068818,0.0011833108284301198,0.3704327941096105,0.3750713725570566,200,0.10544531249999997,0.0041064394271138225,0.0002903691165443985,0.10487618903157295,0.106014435968427,200,0.08390450398492526,0.004637785630128852,0.00032794096687536366,0.08326173968984954,0.08454726828000098,200,0.05254270833333335,0.002109761962510515,0.00014918269903806236,0.052250310243218745,0.05283510642344795,200,0.14199026903420447,0.0069411069160092475,0.0004908103769250983,0.14102828069543127,0.14295225737297768,200,0.05290260416666669,0.0020527401321384178,0.00014515064674488449,0.05261810889904672,0.053187099434286664,200,0.31294471509124133,0.010975726504084272,0.0007761010639486907,0.3114235570059019,0.31446587317658076,200,0.8252434023567414,0.009144229237476768,0.0006465946502544115,0.8239760768422428,0.82651072787124,200,0.930469270833333,0.004637005831473611,0.0003278858267836555,0.929826614612837,0.931111927053829,200,0.31294471509124133,0.010975726504084272,0.0007761010639486907,0.3114235570059019,0.31446587317658076,200,-0.0024902339277501164,0.03672321115409637,0.0025967231634007005,-0.007579811328015489,0.002599343472515256,200,0.5007666831664686,0.011654620195865184,0.000824106097264996,0.49915143521582916,0.5023819311171079,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
