size,variant,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta
N96_M48,normalized,lambda_pSA_normalized,0.95,20268848,2.0,18,25600,0.14583333333333334,1,12,0.25,16,17.752734375,0.0,0.07067138671875,0.050188722869281235,0.1193773623805924,0.5796040194402963,0.8908265538563512,0.9429002108868398,0.5796040194402963,16.61984375,0.34624674479166667,0.0,0.2574235026041667,0.05736979166666667,0.03863089902047383,0.11142584361307292,0.6887293787997005,0.9022960262201837,0.9486539713541666,0.6887293787997005,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20268848,2.0,19,25600,0.0,0,0,0.0,0,5.8148046875,0.715546875,0.028075358072916667,0.015552055326677083,0.14313310147282549,0.8155208971065762,0.9808576895031835,0.9816349261966416,0.8155208971065762,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999973425332,1.0,1.0,0.9999999973425332,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,0,25600,0.15625,1,19,0.2916666666666667,10,18.55921875,0.0,0.07527018229166667,0.055603385045295065,0.11645456788755659,0.5560727849545583,0.8766936106631279,0.9374466886748839,0.5560727849545583,17.4128125,0.36276692708333336,0.0,0.28911458333333334,0.0612158203125,0.04304662296598353,0.1058877173625458,0.663967366233696,0.8904712865298747,0.943564453125,0.663967366233696,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,1,25600,0.16666666666666666,1,24,0.3125,16,18.8923046875,0.0,0.07820963541666667,0.05856826361356343,0.11766081298623396,0.5443615629557902,0.8690255775454064,0.9341402362026243,0.5443615629557902,17.98015625,0.37458658854166665,0.0,0.29634928385416665,0.06609049479166666,0.04696466778465275,0.11150350130440752,0.6478388934989968,0.8799359917595201,0.93888671875,0.6478388934989968,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,2,25600,0.0625,1,14,0.25,16,18.2645703125,0.0,0.07369791666666667,0.0516752451560878,0.1284073557912466,0.5650437673465405,0.8826013101884013,0.9402670686301999,0.5650437673465405,16.77953125,0.3495735677083333,0.0,0.23508951822916666,0.058375651041666664,0.03815455456563047,0.12416662628164743,0.6844422519924938,0.8993535370390949,0.9474641927083334,0.6844422519924938,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,3,25600,0.0,0,0,0.0,0,13.0244921875,0.286875,0.05384033203125,0.03401738443424977,0.12889938007233465,0.6713163955319985,0.933828011535964,0.9609760405398916,0.6713163955319985,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999966325994,0.9999999999999998,1.0,0.9999999966325994,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,4,25600,0.09375,1,15,0.1875,18,17.903125,0.0,0.0710595703125,0.050030085787474,0.12255715067570412,0.5777337285680892,0.891542038238343,0.9440551927558898,0.5777337285680892,16.41078125,0.3418912760416667,0.0,0.2447900390625,0.05560546875,0.03680858629942133,0.11359329809514311,0.6969223471426725,0.9072414153119882,0.9515592447916666,0.6969223471426725,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,5,25600,0.09375,1,21,0.09375,7,17.985234375,0.0,0.07165079752604167,0.04990596883846427,0.12692862588873532,0.5753128175750032,0.8899001967108049,0.9437220064901398,0.5753128175750032,16.611875,0.34608072916666666,0.0,0.23422526041666666,0.0572412109375,0.03735798926616717,0.12223727635921487,0.688622605979075,0.904116658961314,0.9502132161458333,0.688622605979075,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,6,25600,0.0,0,0,0.0,0,6.680390625,0.66703125,0.031223958333333333,0.01758815175789779,0.13835154380603684,0.7969163826617734,0.9755149539458421,0.9791876509597326,0.7969163826617734,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999971110175,0.9999999999999998,1.0,0.9999999971110175,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,7,25600,0.0,0,0,0.0,0,5.667421875,0.7225390625,0.027703450520833332,0.015309865227460726,0.14457166622813347,0.8182138762039672,0.9814433614191198,0.981800786163714,0.8182138762039672,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999972563338,0.9999999999999998,1.0,0.9999999972563338,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,8,25600,0.11458333333333333,1,23,0.3229166666666667,21,18.485390625,0.0,0.074564208984375,0.0541030376007696,0.11989945790486708,0.5600827879175218,0.8807028208822886,0.940601416860378,0.5600827879175218,17.2396875,0.35916015625,0.0,0.26861002604166667,0.0606103515625,0.04144218722531171,0.1128057832960667,0.6714443806124165,0.8949662004504487,0.94650390625,0.6714443806124165,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,9,25600,0.08333333333333333,1,18,0.15625,15,17.399296875,0.0,0.067943115234375,0.046520933918671965,0.1258911732204049,0.592277451282012,0.8999545191007081,0.9477145887203829,0.592277451282012,15.3628125,0.32005859375,0.0,0.2133203125,0.049716796875,0.031601074196525,0.1165250034334895,0.7240754584748784,0.9196939919854576,0.9566585286458333,0.7240754584748784,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,10,25600,0.09375,1,19,0.28125,19,17.9731640625,0.0,0.07126912434895834,0.04995823643654106,0.12426015355892384,0.5773023350266231,0.8914598817660933,0.9448719785255351,0.5773023350266231,16.4640625,0.34300130208333335,0.0,0.23727213541666667,0.055475260416666665,0.0363762456522203,0.11687590039102697,0.6956033257171907,0.9083267200750333,0.9524658203125,0.6956033257171907,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,11,25600,0.125,1,16,0.21875,13,17.6090625,0.0,0.069576416015625,0.04852560081518423,0.12285301744883519,0.5850197652886405,0.8953458072054397,0.9457587126479442,0.5850197652886405,15.895,0.3311458333333333,0.0,0.23232747395833334,0.0531396484375,0.034605949713030555,0.11437718480948812,0.7080961807777783,0.9120811942123981,0.9535091145833333,0.7080961807777783,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,12,25600,0.125,1,16,0.19791666666666666,15,17.110390625,0.0,0.065491943359375,0.04499228618990344,0.12027063170807875,0.6021610432313693,0.9069383345544312,0.9515843698353792,0.6021610432313693,15.24296875,0.31756184895833334,0.0,0.2185888671875,0.0473388671875,0.030285735710090106,0.10829746995666611,0.728148044405492,0.9250020694520521,0.9603059895833334,0.728148044405492,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,13,25600,0.07291666666666667,1,15,0.22916666666666666,26,17.23296875,0.0,0.06663818359375,0.04504278968733872,0.12795536989186165,0.5984843845671783,0.9039852099654794,0.9499884017629321,0.5984843845671783,15.14328125,0.31548502604166667,0.0,0.1961572265625,0.047516276041666666,0.02956332293288573,0.12109268033623487,0.7347217669545703,0.9259067102974546,0.960166015625,0.7347217669545703,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,14,25600,0.13541666666666666,1,11,0.3229166666666667,25,18.5121484375,0.0,0.07493448893229167,0.05496242630325925,0.1176893821278684,0.5586432030197019,0.8787595870802859,0.9385223318750636,0.5586432030197019,17.25,0.359375,0.0,0.278681640625,0.0597412109375,0.04141629981294409,0.10717393716745417,0.6727295294426973,0.8944036211110709,0.9456136067708333,0.6727295294426973,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,15,25600,0.08333333333333333,1,20,0.21875,15,17.8383203125,0.0,0.071094970703125,0.0492090586445834,0.1280175824175824,0.5784410904305092,0.8908961123808635,0.9440706943233165,0.5784410904305092,16.296875,0.3395182291666667,0.0,0.23445963541666667,0.0561865234375,0.036700251514294645,0.11981339683024526,0.6969023686943512,0.9051688621538735,0.9504134114583334,0.6969023686943512,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,16,25600,0.0625,1,10,0.21875,17,17.0936328125,0.0,0.06688028971354167,0.045042116492145165,0.1297779826769018,0.599248094768191,0.902800831075511,0.9485696705200006,0.599248094768191,15.4353125,0.3215690104166667,0.0,0.20863932291666668,0.0508203125,0.03210560089509017,0.1218016724912631,0.7215700660444428,0.917860099653416,0.9559993489583334,0.7215700660444428,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,17,25600,0.052083333333333336,1,9,0.03125,5,16.6562890625,0.0,0.064761962890625,0.0428657481341635,0.13231470953929214,0.6107099246801908,0.907186796406474,0.9490114510682319,0.6107099246801908,14.38375,0.29966145833333335,0.0,0.181484375,0.04637858072916667,0.02831683837727017,0.12782575166563545,0.7478298313109819,0.9268448418228219,0.9589534505208334,0.7478298313109819,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,18,25600,0.10416666666666667,1,18,0.23958333333333334,9,18.045078125,0.0,0.07223592122395833,0.05119524796427436,0.12262291368243079,0.5714934205601563,0.8878100893834516,0.9427025786342432,0.5714934205601563,16.64484375,0.346767578125,0.0,0.2515673828125,0.057550455729166665,0.03844832310509353,0.11438128388607807,0.6873135534978314,0.9019087792898199,0.9491438802083333,0.6873135534978314,0.0,0.0
N96_M48,normalized,lambda_pSA_normalized,0.95,20276870,2.0,19,25600,0.14583333333333334,1,20,0.34375,21,18.493046875,0.0,0.074808349609375,0.05425192161158627,0.12043588591401498,0.5587537871898915,0.8797647535361076,0.9393255454787781,0.5587537871898915,17.24953125,0.359365234375,0.0,0.26984537760416666,0.06112141927083333,0.0418622691222298,0.11323634082491887,0.66941700900411,0.8942902842300483,0.9457600911458334,0.66941700900411,0.0,0.0
