size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,400,36,36,530,100,9600,0.041666666666666664,0.36,0.36,5.3,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,182,19,18,218,100,9600,0.018958333333333334,0.19,0.18,2.18,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,35,4,3,33,100,9600,0.0036458333333333334,0.04,0.03,0.33,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,379,36,32,471,100,9600,0.03947916666666667,0.36,0.32,4.71,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,246,22,20,278,100,9600,0.025625,0.22,0.2,2.78,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,80,9,7,76,100,9600,0.008333333333333333,0.09,0.07,0.76,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,325,29,27,401,100,9600,0.033854166666666664,0.29,0.27,4.01,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,206,20,19,254,100,9600,0.021458333333333333,0.2,0.19,2.54,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,121,11,8,101,100,9600,0.012604166666666666,0.11,0.08,1.01,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,252,24,23,300,100,9600,0.02625,0.24,0.23,3.0,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,158,17,16,200,100,9600,0.016458333333333332,0.17,0.16,2.0,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,72,8,8,92,100,9600,0.0075,0.08,0.08,0.92,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,289,26,25,353,100,9600,0.030104166666666668,0.26,0.25,3.53,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,109,12,12,141,100,9600,0.011354166666666667,0.12,0.12,1.41,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,82,8,8,88,100,9600,0.008541666666666666,0.08,0.08,0.88,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,387,37,35,513,100,9600,0.0403125,0.37,0.35,5.13,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,136,14,13,178,100,9600,0.014166666666666666,0.14,0.13,1.78,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,84,9,8,98,100,9600,0.00875,0.09,0.08,0.98,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.0,362,35,33,442,100,9600,0.03770833333333334,0.35,0.33,4.42,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.5,149,15,11,121,100,9600,0.015520833333333333,0.15,0.11,1.21,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C09
