size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,991,51,51,1387,100,19200,0.05161458333333333,0.51,0.51,13.87,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,481,26,25,599,100,19200,0.025052083333333332,0.26,0.25,5.99,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,120,10,9,142,100,19200,0.00625,0.1,0.09,1.42,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,1264,63,61,1702,100,19200,0.06583333333333333,0.63,0.61,17.02,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,645,34,33,871,100,19200,0.03359375,0.34,0.33,8.71,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,167,11,11,207,100,19200,0.008697916666666666,0.11,0.11,2.07,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,957,50,50,1379,100,19200,0.04984375,0.5,0.5,13.79,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,617,35,35,815,100,19200,0.032135416666666666,0.35,0.35,8.15,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,213,14,14,283,100,19200,0.01109375,0.14,0.14,2.83,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
N192_M96,192,96,new_07,new,2026082707,1759b21eb9fa1782d48e0d0c0ab97ed858d26544d38040a70c8f6694ba2ce7c6,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,1095,53,53,1515,100,19200,0.05703125,0.53,0.53,15.15,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C07
