size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.0,530,50,49,788,100,9600,0.05520833333333333,0.5,0.49,7.88,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.5,295,28,24,377,100,9600,0.030729166666666665,0.28,0.24,3.77,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,0,20260826,3.0,129,11,6,85,100,9600,0.0134375,0.11,0.06,0.85,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.0,639,59,53,875,100,9600,0.0665625,0.59,0.53,8.75,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.5,360,29,24,382,100,9600,0.0375,0.29,0.24,3.82,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,1,20268848,3.0,129,13,9,117,100,9600,0.0134375,0.13,0.09,1.17,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.0,437,39,38,651,100,9600,0.04552083333333334,0.39,0.38,6.51,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.5,345,31,27,427,100,9600,0.0359375,0.31,0.27,4.27,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,2,20276870,3.0,148,14,10,154,100,9600,0.015416666666666667,0.14,0.1,1.54,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,48,0.5,0.5,pSA,pSA,0.0,3,20284892,2.0,555,50,44,703,100,9600,0.0578125,0.5,0.44,7.03,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
