size,code_id,variant,realization_type,generation_seed,matrix_sha256,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta,reached_valid,reached_valid_after_nonvalid,reached_correct,reached_low_BER,reached_relaxed_basin,reached_wrong_valid,first_valid_cycle,first_valid_after_nonvalid_cycle,first_correct_cycle,first_low_BER_cycle,first_relaxed_basin_cycle,first_wrong_valid_cycle,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_remaining_cycles_after_hit,relaxed_basin_cycles_after_hit,relaxed_basin_escape_probability,relaxed_basin_transition_opportunities,relaxed_basin_escape_count,relaxed_basin_return_probability,relaxed_basin_return_count,relaxed_basin_mean_return_time,relaxed_basin_first_residence_time,relaxed_basin_first_residence_censored,mean_channel_alignment,late_channel_alignment,mean_channel_alignment_gap_to_transmitted,late_channel_alignment_gap_to_transmitted,mean_hard_channel_disagreement_rate,late_hard_channel_disagreement_rate,wrong_valid_residence_fraction
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20260826,2.5,0,25600,0.0,0,0,0.0,0,4.8639453125,0.6675,0.023898111979166668,0.013109440164300335,0.13376746895293223,0.8379597765685188,0.9879146810327711,0.9859271287354358,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999973629896,0.9999999999999994,1.0,nan,0.0,0.0,1,1,1,1,1,0,8513.0,8513.0,8513.0,5674.0,6410.0,nan,1.0,17088.0,17088.0,0.0,17087.0,0.0,nan,0.0,nan,17088.0,1.0,0.8937522797144495,19191.0,17152.0,0.0008162789341729346,17151.0,14.0,1.0,14.0,145.64285714285714,2.0,0.0,0.6815298031406107,0.7923979832404864,0.11086818009987756,0.0,0.13182902018229167,0.07291666666666667,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20260826,2.5,1,25600,0.11458333333333333,1,17,0.17708333333333334,7,12.4161328125,0.07597656249999996,0.05077351888020833,0.03330844878482235,0.10668567677347884,0.6912249692303112,0.9438130107352585,0.960085216867568,nan,11.42890625,0.23810221354166666,0.0,0.20699055989583334,0.0375634765625,0.02367924141045113,0.09075326309168108,0.7972021369715018,0.9485110581481869,0.9661848958333333,nan,0.0,0.0,1,1,1,1,1,0,7657.0,7657.0,7657.0,7654.0,7657.0,nan,0.10839277753009363,17944.0,1945.0,0.0010282776349614395,1945.0,2.0,0.5,1.0,18.0,1520.0,0.0,0.10839277753009363,17944.0,1945.0,0.0010282776349614395,1945.0,2.0,0.5,1.0,18.0,1520.0,0.0,0.4945009296108459,0.5727642243619048,0.19049945823513123,0.11223616348407234,0.21700480143229167,0.17108561197916666,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20260826,2.5,2,25600,0.0,0,0,0.0,0,5.018203125,0.7033984375,0.02489990234375,0.013735118379082619,0.1321579628830384,0.8300749307925189,0.9858325882696602,0.9839753254929346,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999968442902,0.9999999999999992,1.0,nan,0.0,0.0,1,1,1,1,1,0,7594.0,7594.0,7594.0,7054.0,7571.0,nan,1.0,18007.0,18007.0,0.0,18006.0,0.0,nan,0.0,nan,18007.0,1.0,0.9992235163616195,18030.0,18016.0,0.0002775464890369137,18015.0,5.0,1.0,5.0,2.8,2.0,0.0,0.6390471675448935,0.7580807546019058,0.11903358705701202,0.0,0.14811360677083332,0.08333333333333333,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20260826,2.5,3,25600,0.09375,1,19,0.13541666666666666,13,13.7505859375,0.0,0.056429443359375,0.03835064458025943,0.10671444749443001,0.6611327151846463,0.9330699677071331,0.9555566679241858,nan,12.36890625,0.257685546875,0.0,0.22442220052083334,0.0425341796875,0.027406086044071354,0.09480783176214648,0.7748419227436029,0.940719516197376,0.9625634765625,nan,0.0,0.0,0,0,0,1,0,0,nan,nan,nan,11291.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4686345592181301,0.5473325188308928,0.20887535257955078,0.13017739296678807,0.235191650390625,0.1899951171875,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20260826,2.5,4,25600,0.0,0,0,0.0,0,4.188203125,0.777890625,0.022097981770833334,0.011943805870342506,0.14607677671113595,0.8466742647144335,0.9896158850441777,0.9867155454936508,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999976605206,0.999999999999999,1.0,nan,0.0,0.0,1,1,1,1,1,0,5271.0,5271.0,5271.0,5258.0,5271.0,nan,0.9795376291195278,20330.0,19914.0,0.0009039321046552504,19913.0,18.0,1.0,18.0,23.11111111111111,7.0,0.0,0.9815051647811116,20330.0,19954.0,0.0015035333032626672,19953.0,30.0,1.0,30.0,12.533333333333333,7.0,0.0,0.7015180859947833,0.8176319757852373,0.1161138897904538,0.0,0.11570393880208334,0.052083333333333336,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20268848,2.5,0,25600,0.0,0,0,0.0,0,5.4933203125,0.6178515625000001,0.02644287109375,0.014726325466805332,0.12864111277707665,0.8226859704901489,0.983993823051201,0.982322515006613,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999968105772,0.9999999999999997,1.0,nan,0.0,0.0,1,1,1,1,1,0,5865.0,5865.0,5865.0,5714.0,5722.0,nan,0.8014288609647345,19736.0,15817.0,6.322711178553364e-05,15816.0,1.0,1.0,1.0,3919.0,33.0,0.0,0.801297852004628,19879.0,15929.0,0.0012556504269211452,15928.0,20.0,1.0,20.0,197.5,7.0,0.0,0.6301166169476088,0.752071250840341,0.12195463389273196,0.0,0.13581013997395833,0.0625,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20268848,2.5,1,25600,0.0,0,0,0.0,0,10.4224609375,0.262578125,0.04466959635416667,0.02759469109245625,0.11700783475631713,0.7240536245048523,0.9556846568327325,0.9661106548670838,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.999999996534993,0.999999999999999,1.0,nan,0.0,0.0,1,1,1,1,1,0,18879.0,18879.0,18879.0,6233.0,12862.0,nan,1.0,6722.0,6722.0,0.0,6721.0,0.0,nan,0.0,nan,6722.0,1.0,0.5286129209514091,12739.0,6734.0,0.0007426110203475419,6733.0,5.0,1.0,5.0,1201.0,1.0,0.0,0.5250198462084062,0.7306649780987301,0.20564513189032538,0.0,0.20287068684895834,0.08333333333333333,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20268848,2.5,2,25600,0.0,0,0,0.0,0,4.428984375,0.755,0.022941080729166667,0.012452971993191715,0.14419626884743164,0.8427789846146064,0.988839282812355,0.9867190498107866,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999978555638,0.9999999999999998,1.0,nan,0.0,0.0,1,1,1,1,1,0,6171.0,6171.0,6171.0,5616.0,6116.0,nan,0.9947503860010294,19430.0,19328.0,0.0002587054379883065,19327.0,5.0,1.0,5.0,20.4,36.0,0.0,0.9921991275340005,19485.0,19333.0,0.00031036623215394165,19332.0,6.0,1.0,6.0,25.333333333333332,5.0,0.0,0.7103900852816497,0.8312193160036833,0.12082923072203396,0.0,0.11732584635416667,0.052083333333333336,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20268848,2.5,3,25600,0.0,0,0,0.0,0,5.442578125,0.651015625,0.026387532552083332,0.014675587041600232,0.12984555057618438,0.8232532908049499,0.9841554484390632,0.9831053047324599,nan,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999999969953673,0.9999999999999994,1.0,nan,0.0,0.0,1,1,1,1,1,0,6366.0,6366.0,6366.0,6332.0,6338.0,nan,0.8664413828957629,19235.0,16666.0,0.00018001800180018,16665.0,3.0,1.0,3.0,856.3333333333334,78.0,0.0,0.8669989098271297,19263.0,16701.0,0.0003592814371257485,16700.0,6.0,1.0,6.0,427.0,19.0,0.0,0.6408698127330286,0.7665263492808662,0.12565653654783748,0.0,0.16536458333333334,0.10416666666666667,0.0
N96_M48,new_01,pSA,new,2026082701,ea8c9f6169382b706b166d74f4adf335d8aa73ede49bf39a5169dcefb3dd310b,pSA,0.0,20268848,2.5,4,25600,0.10416666666666667,1,20,0.22916666666666666,14,13.615390625,0.0,0.05553792317708333,0.03732801584305745,0.10840122603903632,0.6656375191751356,0.934837969785738,0.9559795753173399,nan,12.23171875,0.25482747395833333,0.0,0.21299967447916668,0.04176595052083333,0.026537837927269117,0.09803307250275095,0.7782841877347885,0.9414122463444492,0.9627034505208333,nan,0.0,0.0,0,0,0,1,0,0,nan,nan,nan,8524.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.47757094985721127,0.5581411619430422,0.2149339660523592,0.1343637539665285,0.23105387369791666,0.18632975260416668,0.0
