problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,11,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.16,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.6,0.7317493677855147,1.0,,,,,,,0.04,-0.7301914370315671,987109,,0.7297914370315671,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,12,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.18,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3709.2,0.7318655578518365,1.0,,,,,,,0.039999999999999994,-0.7301525789630748,995028,,0.7297525789630749,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,13,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.2,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3709.4,0.7319068278303037,1.0,,,,,,,0.031999999999999994,-0.729992994353171,1002947,,0.729672994353171,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,14,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.22,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.8,0.7317875030167528,1.0,,,,,,,0.02,-0.7299280203714575,1010866,,0.7297280203714576,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,15,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.25,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.8,0.7317877355509032,1.0,,,,,,,0.039999999999999994,-0.7301200164232522,1018785,,0.7297200164232522,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,16,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.3,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.0,0.7316292290085071,1.0,,,,,,,0.044,-0.729730837900953,1026704,,0.7292908379009531,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,17,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.35,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.0,0.7316298164842223,1.0,,,,,,,0.027999999999999997,-0.7293853927191406,1034623,,0.7291053927191407,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,18,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.4,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.2,0.731668227545365,1.0,,,,,,,0.036000000000000004,-0.7293104768223003,1042542,,0.7289504768223003,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,19,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.45,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3708.0,0.731633130749825,1.0,,,,,,,0.028000000000000004,-0.7289697362054972,1050461,,0.7286897362054973,,,
maxcut,N1000_ERp0p01,lambda_pSA,memory_sweep,20,0,,,,1.4214627341961306,0.0,1.0,fixed,0.27407628617255275,0.5,0.0,0.17196456991068595,3.6996981260035833,linear,2.574792665575524,0.027060388204313012,last,1487,179,3000,,,,,,,,3707.0,0.7314298057068219,1.0,,,,,,,0.039999999999999994,-0.7286881007152695,1058380,,0.7282881007152695,,,
