size,scope,EbNo_dB,comparison,method,comparator,n_code_realizations,bootstrap_unit,bootstrap_samples,BER_method_better_count,BER_comparator_better_count,BER_tie_count,mean_relative_BER_reduction,median_relative_BER_reduction,relative_BER_reduction_sd_between_codes,mean_relative_BER_reduction_bootstrap_ci95_low,mean_relative_BER_reduction_bootstrap_ci95_high,median_relative_BER_reduction_bootstrap_ci95_low,median_relative_BER_reduction_bootstrap_ci95_high,mean_method_BER,mean_comparator_BER,FER_method_better_count,FER_comparator_better_count,FER_tie_count,mean_relative_FER_reduction,median_relative_FER_reduction,relative_FER_reduction_sd_between_codes,mean_relative_FER_reduction_bootstrap_ci95_low,mean_relative_FER_reduction_bootstrap_ci95_high,median_relative_FER_reduction_bootstrap_ci95_low,median_relative_FER_reduction_bootstrap_ci95_high,mean_method_FER,mean_comparator_FER
all_sizes,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,30,independent_code_realization,20000,30,0,0,0.8490011464839313,0.9744301815464094,0.1820254843324505,0.7848225945926042,0.9122638529438457,0.7944532849530883,0.9756081617479042,0.009628163580246917,0.21313042052469136,30,0,0,0.8315837799342994,0.9283333333333333,0.14959685518478416,0.7776563985462612,0.8829265726960889,0.7950874769797421,0.9313333333333333,0.08356666666666666,0.7723444444444444
all_sizes,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,30,independent_code_realization,20000,30,0,0,0.6437948039411728,0.7661177308876812,0.2091233012870852,0.567323050641208,0.7150407824513981,0.5752386199136023,0.7990291380687233,0.009628163580246917,0.031001813271604943,30,0,0,0.6863884441337931,0.8116419546657512,0.19292521553166941,0.6153860353242108,0.7510688245220707,0.6431891537504624,0.8242751400646138,0.08356666666666666,0.31124444444444443
all_sizes,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,30,independent_code_realization,20000,30,0,0,0.7126636592186129,0.8734458489618016,0.2453421719869244,0.6257468191266511,0.7974877005752605,0.6394586274384866,0.8823091058749621,0.031001813271604943,0.21313042052469136,30,0,0,0.541921657336524,0.5920000000000001,0.14153891080019013,0.49056033793906545,0.590122192554926,0.4901247264770241,0.6356666666666666,0.31124444444444443,0.7723444444444444
