size,code_id,public_code_id,realization_type,generation_seed,matrix_sha256,scope,EbNo_dB,comparison,method,comparator,method_BER,comparator_BER,absolute_BER_reduction,relative_BER_reduction,log10_BER_ratio,BER_method_better,BER_comparator_better,BER_tie,method_FER,comparator_FER,absolute_FER_reduction,relative_FER_reduction,log10_FER_ratio,FER_method_better,FER_comparator_better,FER_tie,bootstrap_unit
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.012677083333333334,0.0311875,0.018510416666666668,0.5935203740814964,-0.3909612177769686,1,0,0,0.108,0.287,0.179,0.6236933797909407,-0.4244581412470426,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.018114583333333333,0.0311875,0.013072916666666667,0.41917167668670674,-0.2359522140043211,1,0,0,0.173,0.287,0.11399999999999999,0.397212543554007,-0.21983579360519687,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.00503125,0.00640625,0.0013749999999999995,0.21463414634146336,-0.10492798502390457,1,0,0,0.05,0.07,0.020000000000000004,0.28571428571428575,-0.146128035678238,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.00503125,0.011885416666666667,0.006854166666666667,0.5766871165644172,-0.3733385136667025,1,0,0,0.05,0.123,0.073,0.5934959349593496,-0.3909351071033791,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.00640625,0.011885416666666667,0.005479166666666668,0.46099912357581074,-0.26841052864279796,1,0,0,0.07,0.123,0.05299999999999999,0.4308943089430894,-0.24480707142514102,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.013826388888888888,0.01973263888888889,0.005906250000000002,0.29931374274150985,-0.15447640035333962,1,0,0,0.11466666666666667,0.18333333333333332,0.06866666666666665,0.3745454545454545,-0.2038042469227137,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.013826388888888888,0.03337152777777778,0.01954513888888889,0.5856830714805952,-0.38266732155962124,1,0,0,0.11466666666666667,0.30466666666666664,0.18999999999999997,0.6236323851203501,-0.42438775316230126,1,0,0,independent_code_realization
N96_M48,new_04,C04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.01973263888888889,0.03337152777777778,0.013638888888888888,0.4086983664551035,-0.22819092120628157,1,0,0,0.18333333333333332,0.30466666666666664,0.12133333333333332,0.3982494529540481,-0.22058350623958756,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.023979166666666666,0.03759375,0.013614583333333336,0.3621501801052924,-0.19528156276573425,1,0,0,0.192,0.331,0.139,0.4199395770392749,-0.23652676507216916,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.023979166666666666,0.058791666666666666,0.034812499999999996,0.5921332388377037,-0.3894816857885372,1,0,0,0.192,0.513,0.321,0.6257309941520468,-0.4268161364082667,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.03759375,0.058791666666666666,0.021197916666666664,0.36055988660524446,-0.19420012302280298,1,0,0,0.331,0.513,0.182,0.35477582846003897,-0.19028937133609752,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.5,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.012947916666666667,0.020645833333333332,0.007697916666666665,0.37285570131180623,-0.20263252150761174,1,0,0,0.111,0.192,0.081,0.421875,-0.23797824991689218,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.012947916666666667,0.03288541666666667,0.0199375,0.6062717770034843,-0.4048034532505726,1,0,0,0.111,0.292,0.181,0.6198630136986302,-0.4200598726617608,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.020645833333333332,0.03288541666666667,0.012239583333333335,0.3721887868229332,-0.20217093174296089,1,0,0,0.192,0.292,0.09999999999999998,0.34246575342465746,-0.18208162274486864,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.005541666666666667,0.010708333333333334,0.005166666666666667,0.48249027237354086,-0.2860814823642087,1,0,0,0.055,0.112,0.057,0.5089285714285714,-0.3088553331759378,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.005541666666666667,0.015416666666666667,0.009875,0.6405405405405405,-0.4443500830999092,1,0,0,0.055,0.135,0.08000000000000002,0.5925925925925927,-0.3899710790007623,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.010708333333333334,0.015416666666666667,0.0047083333333333335,0.3054054054054054,-0.15826860073570045,1,0,0,0.112,0.135,0.023000000000000007,0.1703703703703704,-0.08111574582482452,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.01415625,0.02298263888888889,0.008826388888888889,0.384045928387974,-0.21045166963604697,1,0,0,0.11933333333333333,0.21166666666666667,0.09233333333333334,0.4362204724409449,-0.2488906986481013,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.01415625,0.03569791666666667,0.021541666666666667,0.6034432448205427,-0.4016946476973727,1,0,0,0.11933333333333333,0.31333333333333335,0.194,0.6191489361702127,-0.4192448269558243,1,0,0,independent_code_realization
N96_M48,new_05,C05,new,2026082706,026bd1eaf096a41944dbc2a3180d49e49f88de5ab034f95f1a0a8d75cf295a4b,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.02298263888888889,0.03569791666666667,0.01271527777777778,0.3561910320007782,-0.19124297806132567,1,0,0,0.21166666666666667,0.31333333333333335,0.10166666666666668,0.32446808510638303,-0.17035412830772304,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.022927083333333334,0.037072916666666664,0.01414583333333333,0.38156785613936495,-0.2087079454504979,1,0,0,0.167,0.331,0.164,0.4954682779456193,-0.29711152262813545,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.022927083333333334,0.0578125,0.03488541666666667,0.6034234234234235,-0.4016729405693283,1,0,0,0.167,0.511,0.344,0.6731898238747553,-0.4857044289871294,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.037072916666666664,0.0578125,0.02073958333333334,0.3587387387387388,-0.19296499511883042,1,0,0,0.331,0.511,0.18,0.3522504892367906,-0.18859290635899398,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.5,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.0123125,0.020645833333333332,0.008333333333333331,0.40363269424823406,-0.2244861736040199,1,0,0,0.096,0.188,0.092,0.48936170212765956,-0.2918866162241115,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.0123125,0.030802083333333334,0.018489583333333334,0.6002705444707473,-0.398233847980881,1,0,0,0.096,0.275,0.17900000000000002,0.6509090909090909,-0.45706146079069426,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.020645833333333332,0.030802083333333334,0.010156250000000002,0.3297260737233683,-0.17374767437686117,1,0,0,0.188,0.275,0.08700000000000002,0.3163636363636364,-0.16517484456658282,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.004114583333333333,0.00878125,0.004666666666666668,0.5314353499406881,-0.32923047899828217,1,0,0,0.037,0.088,0.051,0.5795454545454546,-0.37628094808317364,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.004114583333333333,0.01265625,0.008541666666666668,0.6748971193415638,-0.4879791823078708,1,0,0,0.037,0.119,0.08199999999999999,0.6890756302521008,-0.5073452373255357,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.00878125,0.01265625,0.003875,0.3061728395061728,-0.15874870330958862,1,0,0,0.088,0.119,0.031,0.2605042016806723,-0.1310642892423621,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.013118055555555556,0.022166666666666668,0.009048611111111111,0.4082080200501253,-0.22783092475685826,1,0,0,0.1,0.20233333333333334,0.10233333333333333,0.5057660626029654,-0.3060674363555951,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.013118055555555556,0.033756944444444444,0.020638888888888887,0.6113968319275869,-0.4104936631527085,1,0,0,0.1,0.3016666666666667,0.2016666666666667,0.6685082872928176,-0.4795273244855409,1,0,0,independent_code_realization
N96_M48,new_06,C06,new,2026082707,47d9c6bb6c823c7cfd0a7639b29b34f27b27d9278960ff82a10909709bce4707,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.022166666666666668,0.033756944444444444,0.011590277777777776,0.3433449907426455,-0.1826627383958503,1,0,0,0.20233333333333334,0.3016666666666667,0.09933333333333336,0.32928176795580116,-0.17345988812994573,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.025197916666666667,0.03601041666666667,0.010812500000000003,0.30026034133641893,-0.15506351118052714,1,0,0,0.194,0.312,0.118,0.3782051282051282,-0.20635286408821674,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.025197916666666667,0.057895833333333334,0.03269791666666667,0.5647715005397625,-0.3612826740794734,1,0,0,0.194,0.513,0.319,0.621832358674464,-0.42231563518159027,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.03601041666666667,0.057895833333333334,0.021885416666666664,0.37801367398344726,-0.20621916289894623,1,0,0,0.312,0.513,0.201,0.39181286549707606,-0.2159627710933735,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.5,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.012572916666666666,0.0181875,0.0056145833333333325,0.3087056128293241,-0.16033696927220173,1,0,0,0.096,0.164,0.068,0.41463414634146345,-0.2325726150081295,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.012572916666666666,0.031697916666666666,0.019125,0.6033519553072626,-0.4015946822608179,1,0,0,0.096,0.288,0.19199999999999998,0.6666666666666666,-0.4771212547196624,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.0181875,0.031697916666666666,0.013510416666666667,0.42622412093328954,-0.2412577129886162,1,0,0,0.164,0.288,0.12399999999999997,0.43055555555555547,-0.2445486397115329,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.0056875,0.008458333333333333,0.0027708333333333335,0.32758620689655177,-0.17236338653643807,1,0,0,0.051,0.087,0.036,0.41379310344827586,-0.2319490765206822,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.0056875,0.012364583333333333,0.0066770833333333335,0.540016849199663,-0.337258076249854,1,0,0,0.051,0.114,0.063,0.5526315789473684,-0.3493346752385363,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.008458333333333333,0.012364583333333333,0.00390625,0.3159224936815501,-0.16489468971341592,1,0,0,0.087,0.114,0.02700000000000001,0.23684210526315796,-0.1173855987178541,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.014486111111111111,0.020885416666666667,0.006399305555555556,0.3064006650041563,-0.1588913319213703,1,0,0,0.11366666666666667,0.18766666666666668,0.07400000000000001,0.394316163410302,-0.21775401585884852,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.014486111111111111,0.03398611111111111,0.019500000000000003,0.5737637923988558,-0.37034966092525834,1,0,0,0.11366666666666667,0.305,0.19133333333333333,0.6273224043715847,-0.42866671507395054,1,0,0,independent_code_realization
N96_M48,new_07,C07,new,2026082708,bceb8ea4474c4ff60e9ed323d2b83f246d601ff90da09b5e114d1a736f73eeac,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.020885416666666667,0.03398611111111111,0.013100694444444446,0.38547200653861874,-0.21145832900388808,1,0,0,0.18766666666666668,0.305,0.11733333333333332,0.38469945355191254,-0.210912699215102,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.025895833333333333,0.0413125,0.015416666666666669,0.373171961674231,-0.2028515855636579,1,0,0,0.204,0.368,0.164,0.4456521739130435,-0.25621765124761886,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.025895833333333333,0.06059375,0.03469791666666667,0.5726319408629879,-0.3691979394927419,1,0,0,0.204,0.533,0.32900000000000007,0.6172607879924954,-0.41709704160067357,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.0413125,0.06059375,0.01928125,0.3182052604435276,-0.16634635392908395,1,0,0,0.368,0.533,0.16500000000000004,0.3095684803001877,-0.16087939035305465,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.5,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.011208333333333334,0.019520833333333334,0.0083125,0.4258271077908218,-0.2409573152213891,1,0,0,0.09,0.182,0.092,0.5054945054945055,-0.3058288785457499,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.011208333333333334,0.03234375,0.021135416666666663,0.6534621578099838,-0.46024933318222855,1,0,0,0.09,0.292,0.20199999999999999,0.6917808219178082,-0.5111403420090934,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.019520833333333334,0.03234375,0.012822916666666663,0.39645732689210944,-0.2192920179608395,1,0,0,0.182,0.292,0.10999999999999999,0.37671232876712324,-0.20531146346334347,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.004916666666666666,0.008854166666666666,0.0039375,0.4447058823529412,-0.255476927080205,1,0,0,0.052,0.091,0.039,0.4285714285714286,-0.24303804868629447,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.004916666666666666,0.015302083333333332,0.010385416666666666,0.6786929884275017,-0.49307979715616873,1,0,0,0.052,0.139,0.08700000000000002,0.6258992805755397,-0.42701145661929596,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.008854166666666666,0.015302083333333332,0.006447916666666666,0.42137508509189925,-0.23760287007596376,1,0,0,0.091,0.139,0.048000000000000015,0.3453237410071943,-0.18397340793300154,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.014006944444444445,0.023229166666666665,0.00922222222222222,0.3970104633781763,-0.21969022389107645,1,0,0,0.11533333333333333,0.21366666666666667,0.09833333333333334,0.4602184087363495,-0.2677819307260408,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.014006944444444445,0.03607986111111111,0.022072916666666664,0.6117794245019728,-0.4109214509454554,1,0,0,0.11533333333333333,0.32133333333333336,0.20600000000000002,0.6410788381742739,-0.44500093511005423,1,0,0,independent_code_realization
N96_M48,new_08,C08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.023229166666666665,0.03607986111111111,0.012850694444444446,0.3561736117794245,-0.19123122705437895,1,0,0,0.21366666666666667,0.32133333333333336,0.10766666666666669,0.33506224066390045,-0.17721900438401336,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.02203125,0.03717708333333333,0.015145833333333334,0.4073970299803867,-0.22723617624459935,1,0,0,0.176,0.332,0.15600000000000003,0.4698795180722892,-0.27562541588988654,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.02203125,0.05713541666666667,0.03510416666666667,0.6144029170464905,-0.4138662601996688,1,0,0,0.176,0.504,0.328,0.6507936507936508,-0.4569178686313755,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.03717708333333333,0.05713541666666667,0.019958333333333335,0.34931631722880585,-0.18663008395506953,1,0,0,0.332,0.504,0.172,0.3412698412698412,-0.181292452741489,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.5,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.01184375,0.017552083333333333,0.005708333333333333,0.32522255192878335,-0.17083944051962263,1,0,0,0.1,0.165,0.065,0.3939393939393939,-0.21748394421390627,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.5,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.01184375,0.029697916666666668,0.017854166666666667,0.6011925640126271,-0.3992367526217252,1,0,0,0.1,0.267,0.167,0.6254681647940075,-0.4265112613645752,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,2.5,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.017552083333333333,0.029697916666666668,0.012145833333333335,0.40897930550683975,-0.22839731210210254,1,0,0,0.165,0.267,0.10200000000000001,0.38202247191011235,-0.20902731715066897,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,3.0,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.0050625,0.00803125,0.00296875,0.36964980544747084,-0.20041810878866362,1,0,0,0.044,0.078,0.034,0.4358974358974359,-0.24864192620429298,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,3.0,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.0050625,0.014729166666666666,0.009666666666666667,0.6562942008486563,-0.46381314019858716,1,0,0,0.044,0.136,0.09200000000000001,0.6764705882352942,-0.4900862318840301,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,per_EbNo,3.0,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.00803125,0.014729166666666666,0.006697916666666666,0.45473833097595473,-0.2633950314099236,1,0,0,0.078,0.136,0.05800000000000001,0.42647058823529416,-0.24144430567973715,1,0,0,independent_code_realization
N96_M48,new_09,C09,new,2026082710,36492256e7184aaa2cc19111c76751b01c02223ad717cbbeff3344e5ac830ae2,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.012979166666666667,0.020920138888888887,0.00794097222222222,0.37958506224066385,-0.20731775420409276,1,0,0,0.10666666666666667,0.19166666666666668,0.085,0.4434782608695652,-0.2545178663697245,1,0,0,independent_code_realization
