size,code_id,public_code_id,realization_type,generation_seed,matrix_sha256,scope,EbNo_dB,comparison,method,comparator,method_BER,comparator_BER,absolute_BER_reduction,relative_BER_reduction,log10_BER_ratio,BER_method_better,BER_comparator_better,BER_tie,method_FER,comparator_FER,absolute_FER_reduction,relative_FER_reduction,log10_FER_ratio,FER_method_better,FER_comparator_better,FER_tie,bootstrap_unit
N192_M96,new_09,C09,new,2026082709,ac816bd97c2b921526a9e4685f619835e38d4e341456d542de1acf214eaf5cbe,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007333333333333333,0.28215625,0.27482291666666664,0.9740096725366411,-1.5851882486008022,1,0,0,0.056666666666666664,1.0,0.9433333333333334,0.9433333333333334,-1.2466723333413885,1,0,0,independent_code_realization
N192_M96,new_09,C09,new,2026082709,ac816bd97c2b921526a9e4685f619835e38d4e341456d542de1acf214eaf5cbe,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.03127083333333333,0.28215625,0.25088541666666664,0.8891719274928932,-0.9553502198356628,1,0,0,0.325,1.0,0.675,0.675,-0.4881166390211256,1,0,0,independent_code_realization
N288_M144,existing_00,C00,existing,0,81f01feb3a5c38d584d949886057bb3ebcbc25c418c956e9aadfe9b10cd6eb55,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007726851851851852,0.040337962962962964,0.03261111111111111,0.80844714793986,-0.7177113773548282,1,0,0,0.07066666666666667,0.4063333333333333,0.33566666666666667,0.8260869565217391,-0.7596678446896304,1,0,0,independent_code_realization
N288_M144,existing_00,C00,existing,0,81f01feb3a5c38d584d949886057bb3ebcbc25c418c956e9aadfe9b10cd6eb55,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007726851851851852,0.3227939814814815,0.3150671296296296,0.9760625900879905,-1.6209228431433123,1,0,0,0.07066666666666667,1.0,0.9293333333333333,0.9293333333333333,-1.150785393790911,1,0,0,independent_code_realization
N288_M144,existing_00,C00,existing,0,81f01feb3a5c38d584d949886057bb3ebcbc25c418c956e9aadfe9b10cd6eb55,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.040337962962962964,0.3227939814814815,0.28245601851851854,0.8750349595186703,-0.9032114657884841,1,0,0,0.4063333333333333,1.0,0.5936666666666667,0.5936666666666667,-0.39111754910128055,1,0,0,independent_code_realization
N288_M144,new_01,C01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007982638888888888,0.04073263888888889,0.03275,0.8040235274060183,-0.7077960635206603,1,0,0,0.07833333333333334,0.4026666666666667,0.32433333333333336,0.8054635761589405,-0.7109990720133768,1,0,0,independent_code_realization
N288_M144,new_01,C01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007982638888888888,0.3223020833333333,0.31431944444444443,0.9752324316171639,-1.6061166292540592,1,0,0,0.07833333333333334,1.0,0.9216666666666666,0.9216666666666666,-1.106053392447926,1,0,0,independent_code_realization
N288_M144,new_01,C01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04073263888888889,0.3223020833333333,0.28156944444444443,0.8736196847764024,-0.898320565733399,1,0,0,0.4026666666666667,1.0,0.5973333333333333,0.5973333333333333,-0.3950543204345494,1,0,0,independent_code_realization
N288_M144,new_02,C02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.0076770833333333335,0.04059722222222222,0.03292013888888889,0.8108963393773521,-0.7233000641066849,1,0,0,0.07366666666666667,0.418,0.3443333333333333,0.8237639553429027,-0.7539052628095869,1,0,0,independent_code_realization
N288_M144,new_02,C02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.0076770833333333335,0.3228668981481482,0.31518981481481484,0.9762221417637844,-1.6238272665416849,1,0,0,0.07366666666666667,1.0,0.9263333333333333,0.9263333333333333,-1.1327289810345518,1,0,0,independent_code_realization
N288_M144,new_02,C02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04059722222222222,0.3228668981481482,0.28226967592592594,0.8742601906387005,-0.900527202435,1,0,0,0.418,1.0,0.5820000000000001,0.5820000000000001,-0.3788237182249648,1,0,0,independent_code_realization
N288_M144,new_03,C03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007332175925925926,0.04096643518518518,0.03363425925925925,0.8210199180675236,-0.7471952974454087,1,0,0,0.06866666666666667,0.41433333333333333,0.3456666666666667,0.8342719227674981,-0.7806039082724914,1,0,0,independent_code_realization
N288_M144,new_03,C03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007332175925925926,0.3232627314814815,0.31593055555555555,0.9773182145299482,-1.6443227615396925,1,0,0,0.06866666666666667,1.0,0.9313333333333333,0.9313333333333333,-1.1632540343505091,1,0,0,independent_code_realization
N288_M144,new_03,C03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04096643518518518,0.3232627314814815,0.2822962962962963,0.8732720131472007,-0.8971274640942838,1,0,0,0.41433333333333333,1.0,0.5856666666666667,0.5856666666666667,-0.3826501260780177,1,0,0,independent_code_realization
N288_M144,new_04,C04,new,2026082704,9c8e14e8785a97472dbb8e9843ab81fa4c2ac5a0d5a5d4dfae37e4dc6bd50002,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007612268518518518,0.0418125,0.034200231481481484,0.817942755909871,-0.7397920357315355,1,0,0,0.07166666666666667,0.4096666666666667,0.338,0.8250610252237592,-0.7571134229708487,1,0,0,independent_code_realization
N288_M144,new_04,C04,new,2026082704,9c8e14e8785a97472dbb8e9843ab81fa4c2ac5a0d5a5d4dfae37e4dc6bd50002,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007612268518518518,0.32217708333333334,0.3145648148148148,0.9763724084911319,-1.6265805461508953,1,0,0,0.07166666666666667,1.0,0.9283333333333333,0.9283333333333333,-1.144682794804057,1,0,0,independent_code_realization
N288_M144,new_04,C04,new,2026082704,9c8e14e8785a97472dbb8e9843ab81fa4c2ac5a0d5a5d4dfae37e4dc6bd50002,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.0418125,0.32217708333333334,0.28036458333333336,0.8702188884218696,-0.8867885104193599,1,0,0,0.4096666666666667,1.0,0.5903333333333334,0.5903333333333334,-0.38756937183320833,1,0,0,independent_code_realization
N288_M144,new_05,C05,new,2026082706,47b1752e23e1c6a13b31a5cc83dfe43b7210c11e1a139dc8fb7ae5d43a612c81,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007847222222222222,0.041123842592592594,0.03327662037037037,0.809180715431595,-0.7193777367680669,1,0,0,0.07133333333333333,0.41133333333333333,0.33999999999999997,0.8265802269043759,-0.7609013863480321,1,0,0,independent_code_realization
N288_M144,new_05,C05,new,2026082706,47b1752e23e1c6a13b31a5cc83dfe43b7210c11e1a139dc8fb7ae5d43a612c81,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007847222222222222,0.32233564814814814,0.3144884259259259,0.9756551214012309,-1.6135923868201254,1,0,0,0.07133333333333333,1.0,0.9286666666666666,0.9286666666666666,-1.1467074813704716,1,0,0,independent_code_realization
N288_M144,new_05,C05,new,2026082706,47b1752e23e1c6a13b31a5cc83dfe43b7210c11e1a139dc8fb7ae5d43a612c81,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.041123842592592594,0.32233564814814814,0.2812118055555555,0.8724191915202263,-0.8942146500520585,1,0,0,0.41133333333333333,1.0,0.5886666666666667,0.5886666666666667,-0.38580609502243957,1,0,0,independent_code_realization
N288_M144,new_06,C06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.008109953703703704,0.04096759259259259,0.03285763888888889,0.8020397785060459,-0.7034220689367137,1,0,0,0.074,0.413,0.33899999999999997,0.8208232445520581,-0.7467183319254248,1,0,0,independent_code_realization
N288_M144,new_06,C06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.008109953703703704,0.3224722222222222,0.3143622685185185,0.9748506905561777,-1.5994739354134138,1,0,0,0.074,1.0,0.926,0.926,-1.1307682802690238,1,0,0,independent_code_realization
N288_M144,new_06,C06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04096759259259259,0.3224722222222222,0.28150462962962963,0.872957762655411,-0.8960518664767001,1,0,0,0.413,1.0,0.587,0.587,-0.384049948343599,1,0,0,independent_code_realization
N288_M144,new_07,C07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.00743287037037037,0.04034375,0.03291087962962963,0.8157615400063115,-0.7346197051949239,1,0,0,0.06866666666666667,0.402,0.33333333333333337,0.8291873963515755,-0.7674800874349791,1,0,0,independent_code_realization
N288_M144,new_07,C07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.00743287037037037,0.3229502314814815,0.3155173611111111,0.9769844711481602,-1.6379790414175426,1,0,0,0.06866666666666667,1.0,0.9313333333333333,0.9313333333333333,-1.1632540343505091,1,0,0,independent_code_realization
N288_M144,new_07,C07,new,2026082708,5fe81abd734edb48c9f3ef715c853cb3005fe0a54fed855c80e7e3eb857c8446,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04034375,0.3229502314814815,0.2826064814814815,0.8750775009049239,-0.9033593362226187,1,0,0,0.402,1.0,0.598,0.598,-0.3957739469155299,1,0,0,independent_code_realization
N288_M144,new_08,C08,new,2026082709,aca0729c16451352db770405411e31105dacf1adb759963a40c1138ba18e40a2,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007153935185185185,0.040135416666666666,0.03298148148148148,0.8217550537820457,-0.7489827748605004,1,0,0,0.06766666666666667,0.406,0.3383333333333334,0.8333333333333334,-0.7781512503836436,1,0,0,independent_code_realization
N288_M144,new_08,C08,new,2026082709,aca0729c16451352db770405411e31105dacf1adb759963a40c1138ba18e40a2,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007153935185185185,0.3222337962962963,0.3150798611111111,0.9777989296361481,-1.653626086724654,1,0,0,0.06766666666666667,1.0,0.9323333333333333,0.9323333333333333,-1.1696252168064496,1,0,0,independent_code_realization
N288_M144,new_08,C08,new,2026082709,aca0729c16451352db770405411e31105dacf1adb759963a40c1138ba18e40a2,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.040135416666666666,0.3222337962962963,0.28209837962962964,0.8754462842570311,-0.9046433118641535,1,0,0,0.406,1.0,0.594,0.594,-0.39147396642280585,1,0,0,independent_code_realization
N288_M144,new_09,C09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,pooled_across_EbNo,,additive_vs_pSA_specific,additive_fixed,pSA_specific_fixed,0.007765046296296296,0.04112731481481482,0.03336226851851852,0.8111949119153486,-0.7239863061326934,1,0,0,0.07266666666666667,0.4033333333333333,0.33066666666666666,0.8198347107438017,-0.7443288767118452,1,0,0,independent_code_realization
N288_M144,new_09,C09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,pooled_across_EbNo,,additive_vs_matched_ablation,additive_fixed,matched_lambda0_ablation,0.007765046296296296,0.3226238425925926,0.31485879629629626,0.9759315795326945,-1.618552410133866,1,0,0,0.07266666666666667,1.0,0.9273333333333333,0.9273333333333333,-1.1386647611150575,1,0,0,independent_code_realization
N288_M144,new_09,C09,new,2026082710,4a5bf7488f4896776f9f1bb02e31c78e8b8d82bda37b0106fa3b7f85b409cf44,pooled_across_EbNo,,pSA_specific_vs_matched_ablation,pSA_specific_fixed,matched_lambda0_ablation,0.04112731481481482,0.3226238425925926,0.2814965277777778,0.872522394859855,-0.8945661040011726,1,0,0,0.4033333333333333,1.0,0.5966666666666667,0.5966666666666667,-0.3943358844032124,1,0,0,independent_code_realization
