problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,1,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.0,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5290.4,0.5327324156128155,1.0,,,,,,,0.009999999999999998,-0.5031377689213553,1007919,,0.5030377689213553,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,2,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.05,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5292.0,0.5329149563983637,1.0,,,,,,,0.009999999999999998,-0.5032453228025686,1015838,,0.5031453228025686,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,3,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.1,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5302.0,0.5339248244978508,1.0,,,,,,,0.009999999999999998,-0.5040753937056454,1023757,,0.5039753937056454,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,4,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.15,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5319.9,0.5357109604840273,1.0,,,,,,,0.009999999999999998,-0.5045685958611779,1031676,,0.5044685958611779,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,5,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.2,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5356.0,0.5393843729072917,1.0,,,,,,,0.009999999999999998,-0.5046573068295792,1039595,,0.5045573068295792,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,6,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.25,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5384.6,0.5422179565153218,1.0,,,,,,,0.009999999999999998,-0.5055624969398944,1047514,,0.5054624969398944,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,7,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.3,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5401.5,0.543904472452341,1.0,,,,,,,0.009999999999999998,-0.5062061487070263,1055433,,0.5061061487070263,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,8,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.35,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5351.5,0.5388809525014638,1.0,,,,,,,0.009999999999999998,-0.5067333557880243,1063352,,0.5066333557880243,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,9,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.4,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5378.6,0.5416588210863236,1.0,,,,,,,0.009999999999999998,-0.5070306733500619,1071271,,0.5069306733500619,,,
maxcut,N500_ERp0p08,tau_pSA,memory_sweep,10,0,,,,0.6101182590334345,0.0,1.0,fixed,0.051685146003055585,0.0,0.43,0.3590433519262256,2.4621761943395097,piecewise,9.936684117234549,0.39382913728790137,best_state,42,201,1000,,,,,,,,5429.0,0.5467297259475831,1.0,,,,,,,0.011,-0.5080258080223182,1079190,,0.5079158080223182,,,
