size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,441,40,38,541,100,9600,0.0459375,0.4,0.38,5.41,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,167,19,16,201,100,9600,0.017395833333333333,0.19,0.16,2.01,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,106,12,11,116,100,9600,0.011041666666666667,0.12,0.11,1.16,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,338,33,30,392,100,9600,0.035208333333333335,0.33,0.3,3.92,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,200,18,16,234,100,9600,0.020833333333333332,0.18,0.16,2.34,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,107,10,8,115,100,9600,0.011145833333333334,0.1,0.08,1.15,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,387,36,33,459,100,9600,0.0403125,0.36,0.33,4.59,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,227,22,20,259,100,9600,0.023645833333333335,0.22,0.2,2.59,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,50,5,4,50,100,9600,0.005208333333333333,0.05,0.04,0.5,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,359,32,29,393,100,9600,0.037395833333333336,0.32,0.29,3.93,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,168,18,15,206,100,9600,0.0175,0.18,0.15,2.06,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,106,12,12,126,100,9600,0.011041666666666667,0.12,0.12,1.26,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,255,23,21,309,100,9600,0.0265625,0.23,0.21,3.09,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,194,20,18,218,100,9600,0.02020833333333333,0.2,0.18,2.18,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
N96_M48,96,48,new_02,new,2026082702,b142e9519b71aacba6912e709472ce4e90eb2c46c47329ac52e22a653fce4e9f,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,105,12,10,123,100,9600,0.0109375,0.12,0.1,1.23,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C02
