problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p04,lambda_pSA,search,87,1,,,,0.4890681313319591,0.0,1.0,fixed,0.19440504199938524,0.6523338014809887,0.0,0.0732268592978958,5.147296514727028,exponential,3.1169319405455944,0.17932790121349387,best_state,2749,220,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.22,-0.6664308109063578,888953,,0.6642308109063578,,,
maxcut,N500_ERp0p04,lambda_pSA,search,126,2,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.5769954972245356,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.18000000000000002,-0.6660419636779874,1197794,,0.6642419636779874,,,
maxcut,N500_ERp0p04,lambda_pSA,search,99,3,,,,0.2993697468402056,0.0,1.0,fixed,0.30698578524499087,0.31032408435528636,0.0,0.09169779984182673,8.756461223217372,linear,2.3690937694044725,0.5128204718198061,best_state,2635,359,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.16666666666666666,-0.6656000303387144,983981,,0.6639333636720477,,,
maxcut,N500_ERp0p04,lambda_pSA,search,134,4,,,,0.3430261923503458,0.0,1.0,fixed,0.5535151870519485,0.16082530393308175,0.0,0.9069054614958855,3.643623385810502,cosine,8.324881337488906,0.28613797139803254,last,295,107,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.15333333333333332,-0.6653242001871863,1261146,,0.6637908668538529,,,
maxcut,N500_ERp0p04,lambda_pSA,search,88,5,,,,1.697600187289118,0.0,1.0,fixed,0.48714740835911774,0.8990791641863118,0.0,0.03922661661371599,3.696968764549433,exponential,9.062868206644433,0.07137389930687482,last,1545,1034,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.12,-0.6651595190091023,896872,,0.6639595190091023,,,
maxcut,N500_ERp0p04,lambda_pSA,search,206,6,,,,0.6778335283782513,0.0,1.0,fixed,0.08075745294713765,0.6182404231918284,0.0,0.2055082037626493,0.4734929298484332,cosine,9.410871550725737,0.5495431294329494,best_state,1325,928,3000,,,,,,,,3286.3333333333335,0.6657533708636044,1.0,0.02,-0.6644379048712261,1831314,,0.6642379048712261,,,
maxcut,N500_ERp0p04,lambda_pSA,search,224,7,,,,1.072430403735531,0.0,1.0,fixed,0.010065500573335107,0.6136398681999865,0.0,0.0607784431563123,2.135052561231225,linear,4.564493338127605,0.48121598274101485,last,690,246,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.05666666666666667,-0.6635583520869066,1973856,,0.6629916854202399,,,
maxcut,N500_ERp0p04,lambda_pSA,search,170,8,,,,0.14831219214347735,0.0,1.0,fixed,0.2684947960822308,0.68270680736507,0.0,0.0793926425501881,2.8864715252361237,linear,1.268977145034351,0.48777221522017994,best_state,469,275,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.04,-0.6634344905846806,1546230,,0.6630344905846807,,,
maxcut,N500_ERp0p04,lambda_pSA,search,242,9,,,,0.41165781877774527,0.0,1.0,fixed,0.7004066545752429,0.22155222998977686,0.0,0.7473836541865674,2.66091259074574,linear,5.1927950399612675,0.8607152520631247,last,1381,276,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.03666666666666667,-0.6632322111272491,2116398,,0.6628655444605824,,,
maxcut,N500_ERp0p04,lambda_pSA,search,236,10,,,,0.1027856131965233,0.0,1.0,fixed,0.7391703338125168,0.36276457908523185,0.0,1.688158541909946,8.755095217776137,exponential,0.22145072060317283,0.40020220158060743,best_state,2608,17,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.04,-0.6625733610176309,2068884,,0.6621733610176309,,,
maxcut,N500_ERp0p04,lambda_pSA,search,75,11,,,,0.1954595827975174,0.0,1.0,fixed,0.5374881094110565,0.3074675259234198,0.0,0.2302222283804343,2.399119111581641,exponential,0.551359769182327,0.518213582178617,best_state,653,317,1000,,,,,,,,3285.3333333333335,0.6655505590891049,1.0,0.013333333333333334,-0.6623688317898301,793925,,0.6622354984564968,,,
maxcut,N500_ERp0p04,lambda_pSA,search,62,12,,,,0.2695672846949608,0.0,1.0,fixed,0.5448991807645172,0.8105469275134639,0.0,0.2402692417607937,1.7754375607531812,cosine,0.9148652703396071,0.5669994846674183,best_state,921,75,1000,,,,,,,,3287.0,0.6658875903917081,1.0,0.04,-0.6623527333535844,690978,,0.6619527333535844,,,
