size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.0,246,20,12,146,100,9600,0.025625,0.2,0.12,1.46,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.5,143,11,5,41,100,9600,0.014895833333333334,0.11,0.05,0.41,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,3.0,0,0,0,0,100,9600,0.0,0.0,0.0,0.0,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.0,283,22,14,139,100,9600,0.029479166666666667,0.22,0.14,1.39,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.5,128,11,6,50,100,9600,0.013333333333333334,0.11,0.06,0.5,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,3.0,68,8,4,18,100,9600,0.007083333333333333,0.08,0.04,0.18,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.0,226,17,12,154,100,9600,0.023541666666666666,0.17,0.12,1.54,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.5,77,6,5,63,100,9600,0.008020833333333333,0.06,0.05,0.63,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,3.0,56,5,4,34,100,9600,0.005833333333333334,0.05,0.04,0.34,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.0,306,24,18,230,100,9600,0.031875,0.24,0.18,2.3,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.5,61,5,5,61,100,9600,0.006354166666666667,0.05,0.05,0.61,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,3.0,58,6,1,14,100,9600,0.0060416666666666665,0.06,0.01,0.14,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.0,235,22,15,145,100,9600,0.024479166666666666,0.22,0.15,1.45,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.5,93,8,5,69,100,9600,0.0096875,0.08,0.05,0.69,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
