size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.0,537,51,50,797,100,9600,0.0559375,0.51,0.5,7.97,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,0,20260826,2.5,301,29,24,371,100,9600,0.03135416666666667,0.29,0.24,3.71,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,0,20260826,3.0,114,11,7,108,100,9600,0.011875,0.11,0.07,1.08,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.0,533,49,44,655,100,9600,0.05552083333333333,0.49,0.44,6.55,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,1,20268848,2.5,326,31,26,412,100,9600,0.03395833333333333,0.31,0.26,4.12,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,1,20268848,3.0,95,12,7,99,100,9600,0.009895833333333333,0.12,0.07,0.99,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.0,588,52,50,834,100,9600,0.06125,0.52,0.5,8.34,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,2,20276870,2.5,347,32,28,439,100,9600,0.036145833333333335,0.32,0.28,4.39,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,2,20276870,3.0,170,13,9,142,100,9600,0.017708333333333333,0.13,0.09,1.42,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_08,new,2026082709,739576a7430edd0513a932265b55325eaa02f404164345c0a026af382698f752,48,0.5,0.5,pSA,pSA,0.0,3,20284892,2.0,669,58,49,807,100,9600,0.0696875,0.58,0.49,8.07,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
