stage,alpha,kw,rho,formula_index,formula_sha256,is_satisfiable,baseline_mean_selected_unsat_rate,treatment_mean_selected_unsat_rate,difference_treatment_minus_baseline_selected_rate,difference_treatment_minus_baseline_final_rate,difference_treatment_minus_baseline_success,difference_treatment_minus_baseline_convergence_cycle,difference_treatment_minus_baseline_objective
A,1.2,4.0,0.08,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0008333333333333318,,81.80999999999995,2.7269999999999812e-05
A,1.2,4.0,0.08,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,66.82,2.2273333333336365e-05
A,1.2,4.0,0.08,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.004050000000000001,0.004050000000000001,0.0,0.0008666666666666666,,97.68999999999994,3.256333333333337e-05
A,1.2,4.0,0.08,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0029666666666666665,0.0030666666666666668,0.00010000000000000026,0.0007666666666666672,,5.189999999999998,0.0001017300000000004
A,1.2,4.0,0.08,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0018666666666666669,0.0019666666666666665,9.999999999999961e-05,0.0006999999999999992,,85.01999999999998,0.0001283399999999998
A,1.2,4.0,0.08,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0016666666666666668,0.0016666666666666668,0.0,0.0005333333333333336,0.0,42.75,1.4250000000000373e-05
A,1.2,4.0,0.08,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033333333333333335,0.0,0.0009499999999999995,,86.25,2.875000000000013e-05
A,1.2,4.0,0.08,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.000633333333333333,,101.75,3.3916666666666904e-05
A,1.2,4.0,0.08,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0011,0.0013,0.00019999999999999987,0.00215,-0.09000000000000002,100.42000000000007,0.009233473333333346
A,1.2,4.0,0.08,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,4.9999999999999996e-05,3.3333333333333335e-05,-1.666666666666666e-05,-4.9999999999999996e-05,0.010000000000000009,92.25999999999999,-0.000985913333333338
A,1.2,4.0,0.08,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0015500000000000002,0.0015,-5.000000000000013e-05,-0.00035000000000000135,0.020000000000000004,187.5300000000001,-0.0019874900000000023
A,1.2,4.0,0.08,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.003833333333333333,0.00395,0.00011666666666666726,0.0003999999999999993,,84.66999999999996,0.00014489000000000082
A,1.2,4.0,0.08,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0016166666666666666,0.0016166666666666666,0.0,0.0010000000000000009,0.0,118.44999999999993,3.9483333333333254e-05
A,1.2,4.0,0.08,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.00205,0.00215,9.999999999999983e-05,0.000516666666666667,,77.74000000000001,0.00012591333333333322
A,1.2,4.0,0.08,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.00145,0.0015833333333333333,0.0001333333333333334,0.0014333333333333342,-0.08,-89.87,0.008103376666666667
A,1.2,4.0,0.08,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,65.37,2.178999999999376e-05
A,1.2,4.0,0.08,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00018333333333333334,0.00031666666666666665,0.0001333333333333333,0.0010833333333333333,-0.07999999999999996,92.79000000000008,0.008164263333333338
A,1.2,4.0,0.08,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.00285,0.00295,9.999999999999983e-05,0.000633333333333333,,19.590000000000032,0.00010652999999999965
A,1.2,4.0,0.08,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0037666666666666664,0.0037666666666666664,0.0,0.0012500000000000011,,103.1400000000001,3.4379999999999654e-05
A,1.2,4.0,0.12,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00028333333333333335,0.0005166666666666667,0.00023333333333333333,0.0014833333333333332,-0.14,49.01999999999998,0.014249673333333351
A,1.2,4.0,0.12,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.003933333333333333,0.004116666666666667,0.00018333333333333396,0.0012666666666666677,,48.719999999999914,0.0001995733333333338
A,1.2,4.0,0.12,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.003683333333333333,0.004033333333333333,0.00035000000000000005,0.0010666666666666672,,15.32000000000005,0.0003551066666666672
A,1.2,4.0,0.12,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0033499999999999997,0.0035333333333333336,0.00018333333333333396,0.0011999999999999997,,137.15999999999997,0.00022905333333333392
A,1.2,4.0,0.12,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0036333333333333335,0.003683333333333333,4.99999999999997e-05,0.001383333333333332,,121.50000000000011,9.049999999999944e-05
A,1.2,4.0,0.12,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.00115,0.0013333333333333335,0.00018333333333333353,0.0030666666666666663,-0.10999999999999999,25.83000000000004,0.011191943333333332
A,1.2,4.0,0.12,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005333333333333334,0.0007833333333333333,0.0002499999999999999,0.0017166666666666663,-0.13,13.559999999999945,0.013254519999999999
A,1.2,4.0,0.12,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.006333333333333333,0.006316666666666667,-1.6666666666666566e-05,0.0010166666666666657,,1.7000000000000455,-1.6099999999999795e-05
A,1.2,4.0,0.12,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0007166666666666667,0.0011166666666666666,0.00039999999999999996,0.0028333333333333335,-0.20999999999999996,-104.94000000000005,0.02136502
A,1.2,4.0,0.12,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024333333333333334,0.00245,1.6666666666666566e-05,0.0010166666666666675,,185.12000000000012,7.837333333333366e-05
A,1.2,4.0,0.12,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.005216666666666666,0.0054333333333333326,0.00021666666666666622,0.001899999999999999,,-6.3700000000000045,0.0002145433333333325
A,1.2,4.0,0.12,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0014999999999999996,,184.41999999999996,6.147333333333341e-05
A,1.2,4.0,0.12,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,119.95000000000005,3.9983333333340476e-05
A,1.2,4.0,0.12,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.004050000000000001,0.0043,0.00024999999999999935,0.0017166666666666667,,-83.2600000000001,0.00022224666666666604
A,1.2,4.0,0.12,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0029666666666666665,0.003183333333333333,0.00021666666666666666,0.0008666666666666666,,-22.22999999999996,0.00020925666666666686
A,1.2,4.0,0.12,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0018666666666666669,0.0019333333333333331,6.666666666666626e-05,0.001599999999999999,,126.57999999999993,0.00010885999999999969
A,1.2,4.0,0.12,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0016666666666666668,0.00165,-1.6666666666666783e-05,0.0011999999999999997,0.01,85.04000000000002,-0.0014049866666666665
A,1.2,4.0,0.12,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033333333333333335,0.0,0.001483333333333333,,125.11000000000001,4.170333333333373e-05
A,1.2,4.0,0.12,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0016999999999999984,,129.22999999999996,4.3076666666666714e-05
A,1.2,4.0,0.12,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0011,0.0016666666666666668,0.0005666666666666667,0.0032000000000000006,-0.15000000000000002,131.52999999999997,0.015610510000000011
A,1.2,4.0,0.12,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,4.9999999999999996e-05,3.3333333333333335e-05,-1.666666666666666e-05,-0.00010000000000000002,0.010000000000000009,200.03999999999996,-0.0009499866666666662
A,1.2,4.0,0.12,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0015500000000000002,0.0015333333333333334,-1.6666666666666783e-05,-1.6666666666666566e-05,0.020000000000000004,282.74,-0.001922420000000002
A,1.2,4.0,0.12,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.003833333333333333,0.004016666666666667,0.00018333333333333353,0.0011999999999999997,,95.72000000000003,0.00021524000000000022
A,1.2,4.0,0.12,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0016166666666666666,0.00165,3.333333333333335e-05,0.0017000000000000019,-0.009999999999999998,184.68999999999994,0.0010948966666666667
A,1.2,4.0,0.12,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.00205,0.0023499999999999997,0.0002999999999999995,0.0008833333333333332,,127.08999999999992,0.00034236333333333277
A,1.2,4.0,0.12,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.00145,0.0015333333333333334,8.333333333333348e-05,0.0016166666666666664,-0.05,-34.960000000000036,0.005071680000000002
A,1.2,4.0,0.12,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,132.37,4.41233333333263e-05
A,1.2,4.0,0.12,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00018333333333333334,0.0004833333333333333,0.0002999999999999999,0.0017666666666666664,-0.17000000000000004,85.2700000000001,0.017328423333333356
A,1.2,4.0,0.12,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.00285,0.0029833333333333335,0.0001333333333333334,0.0012333333333333328,,101.7600000000001,0.00016725333333333318
A,1.2,4.0,0.12,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0037666666666666664,0.003966666666666666,0.00019999999999999966,0.0011833333333333331,,-63.110000000000014,0.00017896333333333302
A,1.2,8.0,0.02,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00019999999999999998,0.00013333333333333334,-6.666666666666664e-05,-0.00038333333333333334,0.050000000000000044,19.50999999999999,-0.0050601633333333534
A,1.2,8.0,0.02,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.0042,0.00415,-4.99999999999997e-05,0.00023333333333333192,,13.550000000000068,-4.5483333333332966e-05
A,1.2,8.0,0.02,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.00395,0.0,3.3333333333334866e-05,,14.71999999999997,4.906666666667017e-06
A,1.2,8.0,0.02,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0028166666666666665,0.0029666666666666665,0.00014999999999999996,0.00020000000000000052,,-63.79000000000008,0.0001287366666666667
A,1.2,8.0,0.02,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0035666666666666668,0.00345,-0.00011666666666666683,0.0002666666666666668,,-25.90000000000009,-0.00012530000000000006
A,1.2,8.0,0.02,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0008500000000000001,8.333333333333337e-05,0.0003666666666666666,-0.050000000000000044,23.299999999999955,0.005091100000000008
A,1.2,8.0,0.02,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005833333333333333,0.00055,-3.333333333333324e-05,-0.0001333333333333334,0.020000000000000018,4.4500000000000455,-0.0020318500000000156
A,1.2,8.0,0.02,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.0059,8.333333333333283e-05,9.99999999999994e-05,,-18.99000000000001,7.700333333333313e-05
A,1.2,8.0,0.02,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0006666666666666668,0.0006166666666666666,-5.000000000000013e-05,-4.99999999999997e-05,0.020000000000000018,164.80000000000007,-0.00199506666666667
A,1.2,8.0,0.02,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024833333333333335,0.0024833333333333335,0.0,0.00014999999999999996,,73.12,2.4373333333333434e-05
A,1.2,8.0,0.02,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.0047666666666666664,0.004783333333333334,1.6666666666667433e-05,0.00013333333333333253,,83.95999999999992,4.4653333333334426e-05
A,1.2,8.0,0.02,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0,,14.939999999999998,4.979999999999915e-06
A,1.2,8.0,0.02,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,22.689999999999998,7.563333333335254e-06
A,1.2,8.0,0.02,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.004,6.666666666666713e-05,0.00021666666666666536,,-91.14999999999998,3.628333333333383e-05
A,1.2,8.0,0.02,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0026333333333333334,-9.999999999999983e-05,0.00016666666666666566,,72.08000000000004,-7.597333333333317e-05
A,1.2,8.0,0.02,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0017833333333333334,0.0018833333333333332,9.999999999999983e-05,0.0001499999999999991,,90.33000000000004,0.0001301099999999997
A,1.2,8.0,0.02,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0016166666666666666,1.6666666666666783e-05,0.00024999999999999935,-0.010000000000000002,37.84000000000003,0.0010292800000000003
A,1.2,8.0,0.02,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033499999999999997,1.6666666666666132e-05,0.0001999999999999988,,9.410000000000025,1.980333333333282e-05
A,1.2,8.0,0.02,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,6.666666666666626e-05,,14.02000000000001,4.673333333333335e-06
A,1.2,8.0,0.02,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006666666666666668,0.0007666666666666667,9.999999999999994e-05,0.0004999999999999996,-0.05999999999999994,-85.49000000000001,0.006071503333333325
A,1.2,8.0,0.02,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,0.0,-1.6666666666666667e-05,-4.9999999999999996e-05,0.010000000000000009,3.420000000000016,-0.0010155266666666551
A,1.2,8.0,0.02,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.0012666666666666666,4.9999999999999914e-05,0.0004833333333333339,-0.030000000000000027,-24.910000000000025,0.0030416966666666698
A,1.2,8.0,0.02,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.0036166666666666665,-1.6666666666667e-05,0.0002500000000000002,,37.680000000000064,-4.106666666666564e-06
A,1.2,8.0,0.02,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.0016333333333333332,4.9999999999999914e-05,0.0003666666666666662,-0.030000000000000002,-16.79000000000002,0.0030444033333333342
A,1.2,8.0,0.02,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.0020166666666666666,1.6666666666666566e-05,0.00016666666666666653,,23.559999999999945,2.4520000000000097e-05
A,1.2,8.0,0.02,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0014,1.6666666666666783e-05,1.6666666666666566e-05,-0.010000000000000009,-0.7099999999999795,0.0010164300000000005
A,1.2,8.0,0.02,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,-1.0999999999999943,-3.6666666666795855e-07
A,1.2,8.0,0.02,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00013333333333333334,0.00011666666666666668,-1.666666666666666e-05,5.000000000000002e-05,0.010000000000000009,-44.710000000000036,-0.0010315699999999955
A,1.2,8.0,0.02,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.002533333333333333,0.00255,1.6666666666667e-05,0.00011666666666666683,,-24.860000000000014,8.38000000000054e-06
A,1.2,8.0,0.02,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0035666666666666668,6.66666666666667e-05,0.00029999999999999905,,-68.56000000000006,4.381333333333334e-05
A,1.2,8.0,0.04,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00019999999999999998,0.00019999999999999998,0.0,-6.66666666666667e-05,0.0,44.799999999999955,1.4933333333327914e-05
A,1.2,8.0,0.04,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.0042,0.0041333333333333335,-6.666666666666626e-05,0.0006833333333333327,,41.460000000000036,-5.284666666666594e-05
A,1.2,8.0,0.04,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.003966666666666666,1.66666666666657e-05,0.0004833333333333339,,-18.379999999999995,1.0539999999998988e-05
A,1.2,8.0,0.04,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0028166666666666665,0.00295,0.0001333333333333334,0.00026666666666666766,,1.7899999999999636,0.00013393
A,1.2,8.0,0.04,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0035666666666666668,0.0034166666666666664,-0.0001500000000000004,0.0004999999999999987,,32.379999999999995,-0.0001392066666666674
A,1.2,8.0,0.04,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0008666666666666667,0.00010000000000000005,0.0008499999999999996,-0.06000000000000005,12.839999999999918,0.006104280000000004
A,1.2,8.0,0.04,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005833333333333333,0.0005,-8.333333333333326e-05,-0.00023333333333333322,0.04999999999999993,125.04000000000008,-0.005041653333333326
A,1.2,8.0,0.04,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.0059,8.333333333333283e-05,-3.333333333333313e-05,,64.32999999999993,0.00010477666666666632
A,1.2,8.0,0.04,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0006666666666666668,0.0007,3.333333333333324e-05,0.0004500000000000001,-0.050000000000000044,-54.32000000000005,0.005015226666666671
A,1.2,8.0,0.04,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024833333333333335,0.0025166666666666666,3.333333333333313e-05,0.00016666666666666653,,140.01,8.000333333333352e-05
A,1.2,8.0,0.04,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.0047666666666666664,0.004783333333333334,1.6666666666667433e-05,0.00023333333333333366,,193.37,8.112333333333381e-05
A,1.2,8.0,0.04,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.00028333333333333335,,65.40000000000003,2.1800000000000205e-05
A,1.2,8.0,0.04,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,17.859999999999985,5.9533333333361416e-06
A,1.2,8.0,0.04,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.00395,1.6666666666667433e-05,0.0005333333333333336,,-78.09999999999991,-9.366666666665684e-06
A,1.2,8.0,0.04,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0027333333333333333,0.0,0.00038333333333333275,,-2.7299999999999613,-9.100000000002335e-07
A,1.2,8.0,0.04,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0017833333333333334,0.00185,6.66666666666667e-05,0.0004499999999999999,,150.18000000000006,0.00011672666666666647
A,1.2,8.0,0.04,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0016333333333333332,3.333333333333335e-05,0.0005333333333333327,-0.010000000000000002,5.939999999999998,0.0010353133333333335
A,1.2,8.0,0.04,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033333333333333335,0.0,0.0005000000000000004,,53.69,1.78966666666662e-05
A,1.2,8.0,0.04,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.00031666666666666735,,5.990000000000009,1.9966666666665182e-06
A,1.2,8.0,0.04,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006666666666666668,0.0006833333333333333,1.6666666666666566e-05,0.0004499999999999999,-0.020000000000000018,96.6099999999999,0.0020488700000000012
A,1.2,8.0,0.04,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,0.0,-1.6666666666666667e-05,-4.9999999999999996e-05,0.010000000000000009,24.019999999999982,-0.0010086599999999946
A,1.2,8.0,0.04,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.00125,3.333333333333335e-05,0.0004499999999999999,-0.020000000000000018,1.660000000000025,0.0020338866666666684
A,1.2,8.0,0.04,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.0036166666666666665,-1.6666666666667e-05,0.000483333333333333,,49.72000000000003,-9.333333333277904e-08
A,1.2,8.0,0.04,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.0016333333333333332,4.9999999999999914e-05,0.0005166666666666661,-0.030000000000000002,-4.75,0.0030484166666666676
A,1.2,8.0,0.04,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.002033333333333333,3.333333333333313e-05,0.00023333333333333366,,22.120000000000005,4.070666666666648e-05
A,1.2,8.0,0.04,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0014166666666666666,3.333333333333335e-05,0.00018333333333333396,-0.020000000000000018,-19.889999999999986,0.0020267033333333344
A,1.2,8.0,0.04,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,9.730000000000004,3.2433333333331538e-06
A,1.2,8.0,0.04,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00013333333333333334,8.333333333333334e-05,-4.9999999999999996e-05,-0.00016666666666666663,0.029999999999999916,-32.10000000000002,-0.0030606999999999857
A,1.2,8.0,0.04,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.002533333333333333,0.00265,0.00011666666666666683,0.0003000000000000008,,-51.870000000000005,9.937666666666716e-05
A,1.2,8.0,0.04,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0035666666666666668,6.66666666666667e-05,0.00020000000000000052,,-148.13,1.7290000000000534e-05
A,1.2,8.0,0.06,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00019999999999999998,0.00019999999999999998,0.0,-1.6666666666666783e-05,0.0,87.51999999999998,2.9173333333326612e-05
A,1.2,8.0,0.06,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.0042,0.004066666666666666,-0.0001333333333333334,0.0008666666666666649,,105.32000000000005,-9.822666666666618e-05
A,1.2,8.0,0.06,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.004050000000000001,0.00010000000000000026,0.0006000000000000016,,-68.32,7.722666666666687e-05
A,1.2,8.0,0.06,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0028166666666666665,0.0030333333333333336,0.0002166666666666671,0.0006166666666666673,,-63.120000000000005,0.00019562666666666714
A,1.2,8.0,0.06,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0035666666666666668,0.0035,-6.66666666666667e-05,0.000966666666666666,,-85.93000000000006,-9.531000000000036e-05
A,1.2,8.0,0.06,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0008333333333333334,6.66666666666667e-05,0.0008833333333333332,-0.040000000000000036,71.42999999999995,0.004090476666666669
