size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,1012,54,53,1404,100,19200,0.052708333333333336,0.54,0.53,14.04,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,478,27,27,688,100,19200,0.024895833333333332,0.27,0.27,6.88,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,146,9,9,178,100,19200,0.007604166666666667,0.09,0.09,1.78,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,826,44,43,1126,100,19200,0.043020833333333335,0.44,0.43,11.26,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,545,31,28,697,100,19200,0.028385416666666666,0.31,0.28,6.97,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,137,8,8,145,100,19200,0.007135416666666667,0.08,0.08,1.45,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.0,1094,58,57,1562,100,19200,0.056979166666666664,0.58,0.57,15.62,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.5,434,27,27,550,100,19200,0.022604166666666668,0.27,0.27,5.5,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,3.0,100,7,7,132,100,19200,0.005208333333333333,0.07,0.07,1.32,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.0,978,52,50,1414,100,19200,0.0509375,0.52,0.5,14.14,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.5,707,40,38,977,100,19200,0.036822916666666664,0.4,0.38,9.77,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,3.0,169,11,11,241,100,19200,0.008802083333333334,0.11,0.11,2.41,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.0,1051,54,53,1509,100,19200,0.054739583333333335,0.54,0.53,15.09,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.5,564,34,33,782,100,19200,0.029375,0.34,0.33,7.82,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,3.0,157,10,9,191,100,19200,0.008177083333333333,0.1,0.09,1.91,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.0,908,49,48,1296,100,19200,0.04729166666666667,0.49,0.48,12.96,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.5,501,30,28,643,100,19200,0.02609375,0.3,0.28,6.43,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N192_M96,192,96,new_06,new,2026082706,67e8bfd0a41ecfef822cd92b156dd8e32a73f66bfee63eb4d04a71ce3375d854,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,3.0,255,16,16,335,100,19200,0.01328125,0.16,0.16,3.35,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
