size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,0,20260826,2.0,9469,100,100,4749,100,28800,0.3287847222222222,1.0,1.0,47.49,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,0,20260826,2.5,9252,100,100,4804,100,28800,0.32125,1.0,1.0,48.04,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,0,20260826,3.0,9287,100,100,4705,100,28800,0.3224652777777778,1.0,1.0,47.05,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,1,20268848,2.0,9496,100,100,4742,100,28800,0.32972222222222225,1.0,1.0,47.42,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,1,20268848,2.5,9394,100,100,4724,100,28800,0.32618055555555553,1.0,1.0,47.24,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,1,20268848,3.0,8998,100,100,4714,100,28800,0.31243055555555554,1.0,1.0,47.14,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,2,20276870,2.0,9502,100,100,4812,100,28800,0.32993055555555556,1.0,1.0,48.12,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,2,20276870,2.5,9129,100,100,4773,100,28800,0.31697916666666665,1.0,1.0,47.73,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,2,20276870,3.0,9146,100,100,4768,100,28800,0.31756944444444446,1.0,1.0,47.68,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,3,20284892,2.0,9446,100,100,4744,100,28800,0.3279861111111111,1.0,1.0,47.44,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,3,20284892,2.5,9421,100,100,4693,100,28800,0.32711805555555556,1.0,1.0,46.93,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,3,20284892,3.0,9201,100,100,4693,100,28800,0.31947916666666665,1.0,1.0,46.93,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,4,20292914,2.0,9327,100,100,4721,100,28800,0.32385416666666667,1.0,1.0,47.21,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,4,20292914,2.5,9351,100,100,4693,100,28800,0.3246875,1.0,1.0,46.93,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,4,20292914,3.0,9197,100,100,4709,100,28800,0.3193402777777778,1.0,1.0,47.09,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,5,20300936,2.0,9483,100,100,4755,100,28800,0.32927083333333335,1.0,1.0,47.55,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,5,20300936,2.5,9250,100,100,4788,100,28800,0.3211805555555556,1.0,1.0,47.88,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,5,20300936,3.0,8999,100,100,4719,100,28800,0.3124652777777778,1.0,1.0,47.19,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,6,20308958,2.0,9509,100,100,4713,100,28800,0.3301736111111111,1.0,1.0,47.13,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,6,20308958,2.5,9359,100,100,4735,100,28800,0.3249652777777778,1.0,1.0,47.35,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,6,20308958,3.0,8947,100,100,4769,100,28800,0.3106597222222222,1.0,1.0,47.69,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,7,20316980,2.0,9434,100,100,4766,100,28800,0.32756944444444447,1.0,1.0,47.66,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,7,20316980,2.5,9402,100,100,4720,100,28800,0.32645833333333335,1.0,1.0,47.2,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,7,20316980,3.0,9149,100,100,4715,100,28800,0.3176736111111111,1.0,1.0,47.15,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,8,20325002,2.0,9324,100,100,4716,100,28800,0.32375,1.0,1.0,47.16,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,8,20325002,2.5,9409,100,100,4755,100,28800,0.3267013888888889,1.0,1.0,47.55,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,8,20325002,3.0,9145,100,100,4683,100,28800,0.31753472222222223,1.0,1.0,46.83,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_02,new,2026082702,b5ae731d9748c18e1ba1efed8b6476151140a66616957e249fe7246155aebfca,144,0.5,0.5,pSA,pSA,0.0,9,20333024,2.0,9525,100,100,4717,100,28800,0.3307291666666667,1.0,1.0,47.17,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
