problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,1,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.0,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,3498.9,0.35230421832158765,1.0,,,,,,,0.009999999999999998,-0.2973792270838167,907919,,0.2972792270838167,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,2,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.05,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,3659.1,0.3684838245521106,1.0,,,,,,,0.009999999999999998,-0.3134362340435245,915838,,0.3133362340435245,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,3,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.1,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,3782.3,0.38084998903123407,1.0,,,,,,,0.011,-0.3296200117941923,923757,,0.3295100117941923,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,4,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.15,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,3921.7,0.39493377817464215,1.0,,,,,,,0.009999999999999998,-0.3444225322722037,931676,,0.3443225322722037,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,5,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.2,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4033.6,0.4061767073815008,1.0,,,,,,,0.009999999999999998,-0.3585262101855849,939595,,0.3584262101855849,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,6,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.25,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4141.7,0.41711403522863444,1.0,,,,,,,0.009999999999999998,-0.3720014891476255,947514,,0.3719014891476255,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,7,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.3,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4269.5,0.4299484576408445,1.0,,,,,,,0.009999999999999998,-0.38478180931522515,955433,,0.38468180931522516,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,8,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.35,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4361.3,0.43918952388089005,1.0,,,,,,,0.009999999999999998,-0.39811516531008123,963352,,0.39801516531008124,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,9,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.4,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4476.6,0.4507707389378227,1.0,,,,,,,0.009999999999999998,-0.4106280832112509,971271,,0.4105280832112509,,,
maxcut,N500_ERp0p08,lambda_pSA,memory_sweep,10,0,,,,0.8943429561385767,0.0,1.0,fixed,0.22132235198275063,0.43,0.0,0.0990657887242165,2.6959730677325964,cosine,2.0011115345180555,0.13903789669499614,last,2535,449,3000,,,,,,,,4484.7,0.4516089689074369,1.0,,,,,,,0.009999999999999998,-0.41757056378424245,979190,,0.41747056378424247,,,
