size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.0,272,21,14,148,100,9600,0.028333333333333332,0.21,0.14,1.48,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.5,151,15,6,61,100,9600,0.015729166666666666,0.15,0.06,0.61,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,3.0,41,4,1,13,100,9600,0.004270833333333333,0.04,0.01,0.13,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.0,186,15,8,90,100,9600,0.019375,0.15,0.08,0.9,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.5,130,11,4,54,100,9600,0.013541666666666667,0.11,0.04,0.54,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,3.0,40,5,4,26,100,9600,0.004166666666666667,0.05,0.04,0.26,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.0,226,20,12,150,100,9600,0.023541666666666666,0.2,0.12,1.5,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.5,112,9,4,48,100,9600,0.011666666666666667,0.09,0.04,0.48,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,3.0,54,5,2,28,100,9600,0.005625,0.05,0.02,0.28,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.0,226,18,9,102,100,9600,0.023541666666666666,0.18,0.09,1.02,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.5,109,9,5,63,100,9600,0.011354166666666667,0.09,0.05,0.63,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,3.0,88,8,5,36,100,9600,0.009166666666666667,0.08,0.05,0.36,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.0,165,14,11,115,100,9600,0.0171875,0.14,0.11,1.15,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.5,132,10,4,58,100,9600,0.01375,0.1,0.04,0.58,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,3.0,22,3,1,6,100,9600,0.0022916666666666667,0.03,0.01,0.06,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,2.0,250,20,11,142,100,9600,0.026041666666666668,0.2,0.11,1.42,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,2.5,146,14,8,90,100,9600,0.015208333333333334,0.14,0.08,0.9,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,3.0,50,3,0,0,100,9600,0.005208333333333333,0.03,0.0,0.0,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,6,20308958,2.0,251,22,15,177,100,9600,0.026145833333333333,0.22,0.15,1.77,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N96_M48,96,48,new_04,new,2026082705,73ae8fd387fe1ec5f0fed45f3bcdcfa36f174f296e2b15dbf5e03296b297a132,48,0.5,0.5,additive,lambda_pSA,0.95,6,20308958,2.5,151,14,9,101,100,9600,0.015729166666666666,0.14,0.09,1.01,source_project/paper_results/ldpc/N96_M48/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
