size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,537,32,31,729,100,19200,0.02796875,0.32,0.31,7.29,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,168,12,9,206,100,19200,0.00875,0.12,0.09,2.06,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,1066,56,54,1514,100,19200,0.05552083333333333,0.56,0.54,15.14,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,468,26,25,554,100,19200,0.024375,0.26,0.25,5.54,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,77,6,5,113,100,19200,0.0040104166666666665,0.06,0.05,1.13,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,990,53,53,1446,100,19200,0.0515625,0.53,0.53,14.46,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,384,24,21,502,100,19200,0.02,0.24,0.21,5.02,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,105,7,6,117,100,19200,0.00546875,0.07,0.06,1.17,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.0,1162,58,55,1578,100,19200,0.060520833333333336,0.58,0.55,15.78,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.5,485,29,26,601,100,19200,0.025260416666666667,0.29,0.26,6.01,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,3.0,200,13,12,246,100,19200,0.010416666666666666,0.13,0.12,2.46,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.0,966,49,49,1398,100,19200,0.0503125,0.49,0.49,13.98,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.5,721,41,38,943,100,19200,0.03755208333333333,0.41,0.38,9.43,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,3.0,225,15,14,317,100,19200,0.01171875,0.15,0.14,3.17,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.0,1041,55,53,1497,100,19200,0.05421875,0.55,0.53,14.97,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.5,709,40,40,951,100,19200,0.03692708333333333,0.4,0.4,9.51,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,3.0,216,15,14,264,100,19200,0.01125,0.15,0.14,2.64,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.0,913,50,50,1315,100,19200,0.047552083333333335,0.5,0.5,13.15,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.5,452,28,25,604,100,19200,0.023541666666666666,0.28,0.25,6.04,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,3.0,181,12,10,167,100,19200,0.009427083333333334,0.12,0.1,1.67,source_project/paper_results_trip/ldpc/N192_M96/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C04
