size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,2.0,638,19,19,66,100,28800,0.022152777777777778,0.19,0.19,0.66,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,2.5,56,2,2,6,100,28800,0.0019444444444444444,0.02,0.02,0.06,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,0,20260826,3.0,25,1,1,3,100,28800,0.0008680555555555555,0.01,0.01,0.03,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,2.0,612,20,19,76,100,28800,0.02125,0.2,0.19,0.76,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,2.5,59,2,2,5,100,28800,0.0020486111111111113,0.02,0.02,0.05,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,1,20268848,3.0,0,0,0,0,100,28800,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,2.0,226,8,8,28,100,28800,0.007847222222222222,0.08,0.08,0.28,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,2.5,60,2,2,8,100,28800,0.0020833333333333333,0.02,0.02,0.08,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,2,20276870,3.0,23,1,1,3,100,28800,0.0007986111111111112,0.01,0.01,0.03,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,3,20284892,2.0,560,17,17,72,100,28800,0.019444444444444445,0.17,0.17,0.72,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N288_M144,288,144,new_03,new,2026082703,ac53625e6c4bd5ea874b9678318bb84cd03ae4a08294027c64e84dce8f0dddb5,144,0.5,0.5,additive,lambda_pSA,0.9,3,20284892,2.5,227,8,7,25,100,28800,0.007881944444444445,0.08,0.07,0.25,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
