problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,1,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.0,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1091.3333333333333,0.5401726742013774,1.0,0.01,-0.5218648229789004,1007919,,0.5217648229789004,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,2,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.05,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1091.0,0.5399893714749462,1.0,0.013333333333333334,-0.523674599168841,1015838,,0.5235412658355076,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,3,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.1,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1091.6666666666667,0.5403304949721147,1.0,0.01,-0.5249441777895943,1023757,,0.5248441777895944,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,4,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.15,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1093.6666666666667,0.5413266634749063,1.0,0.01,-0.526805491706356,1031676,,0.526705491706356,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,5,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.2,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1104.0,0.5464549378410094,1.0,0.01,-0.5286743359292959,1039595,,0.5285743359292959,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,6,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.25,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1104.0,0.5464582052973901,1.0,0.01,-0.5312755010203053,1047514,,0.5311755010203053,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,7,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.3,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1129.3333333333333,0.558977645882676,1.0,0.01,-0.5360195235654351,1055433,,0.5359195235654352,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,8,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.35,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1290.0,0.6383432258831399,1.0,0.01,-0.549997000082867,1063352,,0.549897000082867,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,9,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.39,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.15333333333333335,-0.6191990108510914,1071271,,0.617665677517758,,,
maxcut,N200_ERp0p10,tau_pSA,memory_sweep,10,0,,,,0.31673598217869753,0.0,1.0,fixed,0.03818486664925205,0.0,0.4,0.08812253840338283,4.369492440292682,linear,0.7714110104540302,0.5560378496979659,best_state,295,1523,3000,,,,,,,,1331.6666666666667,0.6591180345169309,1.0,0.32999999999999996,-0.6488442100062048,1079190,,0.6455442100062049,,,
