size,code_id,variant,realization_type,generation_seed,matrix_sha256,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta,reached_valid,reached_valid_after_nonvalid,reached_correct,reached_low_BER,reached_relaxed_basin,reached_wrong_valid,first_valid_cycle,first_valid_after_nonvalid_cycle,first_correct_cycle,first_low_BER_cycle,first_relaxed_basin_cycle,first_wrong_valid_cycle,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_remaining_cycles_after_hit,relaxed_basin_cycles_after_hit,relaxed_basin_escape_probability,relaxed_basin_transition_opportunities,relaxed_basin_escape_count,relaxed_basin_return_probability,relaxed_basin_return_count,relaxed_basin_mean_return_time,relaxed_basin_first_residence_time,relaxed_basin_first_residence_censored,mean_channel_alignment,late_channel_alignment,mean_channel_alignment_gap_to_transmitted,late_channel_alignment_gap_to_transmitted,mean_hard_channel_disagreement_rate,late_hard_channel_disagreement_rate,wrong_valid_residence_fraction
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20260826,2.5,0,19200,0.0,0,0,0.0,0,0.37442708333333335,0.9628645833333334,0.0007237413194444445,0.0003498234956704919,0.10541962039789618,0.9953516805014964,0.9987531436391358,0.9986375611530758,0.9953516805014964,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999909736058106,0.9999999999623881,1.0,0.9999909736058106,0.0,0.0,1,1,1,1,1,0,714.0,714.0,714.0,384.0,674.0,nan,1.0,18487.0,18487.0,0.0,18486.0,0.0,nan,0.0,nan,18487.0,1.0,0.9990824202515248,18527.0,18510.0,0.00032416662164352477,18509.0,6.0,1.0,6.0,2.8333333333333335,4.0,0.0,0.6724614311458785,0.6735134266414582,0.0010519954955796476,0.0,0.09933512369791667,0.09895833333333333,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20260826,2.5,1,19200,0.0,0,0,0.0,0,1.3685416666666668,0.73703125,0.0017149522569444445,0.0008622126119423228,0.043572185538436455,0.9883555750410972,0.9970727605284313,0.9959501539039182,0.9883555750410972,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999915622989266,0.9999999999675034,1.0,0.9999915622989266,0.0,0.0,1,1,1,1,1,0,5049.0,5049.0,5049.0,300.0,991.0,nan,0.9999293386093838,14152.0,14151.0,7.06713780918728e-05,14150.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7775947281713345,18210.0,14160.0,0.00014125291334133767,14159.0,2.0,1.0,2.0,2025.0,3.0,0.0,0.6969890645332226,0.6965055582355159,-0.0004835062977055274,0.0,0.08524576822916667,0.08854166666666667,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20260826,2.5,2,19200,0.0,0,0,0.0,0,0.39880208333333333,0.9232291666666667,0.0005539279513888889,0.00026543556940294456,0.05157524002508805,0.9960096912044382,0.9989417891328,0.9986760910176574,0.9960096912044382,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999912396484699,0.9999999999632173,1.0,0.9999912396484699,0.0,0.0,1,1,1,1,1,0,1475.0,1475.0,1475.0,242.0,732.0,nan,1.0,17726.0,17726.0,0.0,17725.0,0.0,nan,0.0,nan,17726.0,1.0,0.9631274026747523,18469.0,17788.0,0.0011244167088322933,17787.0,20.0,1.0,20.0,34.05,3.0,0.0,0.6828295436227776,0.683390357692626,0.0005608140698476127,0.0,0.09354465060763889,0.09375,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20260826,2.5,3,19200,0.0,0,0,0.0,0,1.3049479166666667,0.8188541666666667,0.0018071831597222222,0.0009071794842036647,0.05006593471722155,0.9871542275500526,0.9964084841640604,0.9953668171542251,0.9871542275500526,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999908202344575,0.9999999999654976,1.0,0.9999908202344575,0.0,0.0,1,1,1,1,1,0,3479.0,3479.0,3479.0,748.0,749.0,nan,1.0,15722.0,15722.0,0.0,15721.0,0.0,nan,0.0,nan,15722.0,1.0,0.8610448731844786,18452.0,15888.0,0.0035878391137407943,15887.0,57.0,1.0,57.0,44.98245614035088,3.0,0.0,0.6675368743038993,0.6689216558264096,0.0013847815225097294,0.0,0.11031005859375,0.109375,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20260826,2.5,4,19200,0.0,0,0,0.0,0,0.9169270833333333,0.8127083333333334,0.0011583116319444444,0.0005718139174559119,0.04482836263893722,0.9917918521593823,0.9977735194767118,0.9970282543720933,0.9917918521593823,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.999990678288288,0.9999999999643786,1.0,0.999990678288288,0.0,0.0,1,1,1,1,1,0,3597.0,3597.0,3597.0,801.0,807.0,nan,1.0,15604.0,15604.0,0.0,15603.0,0.0,nan,0.0,nan,15604.0,1.0,0.8600086984886376,18394.0,15819.0,0.003603489695283854,15818.0,57.0,1.0,57.0,45.175438596491226,1.0,0.0,0.6639517591975163,0.6633998755593017,-0.0005518836382139852,0.0,0.11435574001736111,0.11458333333333333,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20268848,2.5,0,19200,0.0,0,0,0.0,0,0.130625,0.9871354166666667,0.00026746961805555557,0.00012168153010178334,0.11550021468441392,0.9981257011592868,0.9995841584209152,0.999574612274552,0.9981257011592868,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999924921302674,0.9999999999686688,1.0,0.9999924921302674,0.0,0.0,1,1,1,1,1,0,248.0,248.0,248.0,238.0,240.0,nan,1.0,18953.0,18953.0,0.0,18952.0,0.0,nan,0.0,nan,18953.0,1.0,0.9998945203312062,18961.0,18959.0,5.274818018778352e-05,18958.0,1.0,1.0,1.0,2.0,4.0,0.0,0.7273912982679929,0.7280495438690763,0.0006582456010835048,0.0,0.06814398871527778,0.06770833333333333,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20268848,2.5,1,19200,0.0,0,0,0.0,0,0.057916666666666665,0.9966666666666667,0.00013292100694444443,5.482744824913158e-05,0.13623462630085148,0.9988361193570534,0.9997876374665352,0.9997881188097323,0.9988361193570534,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999912354964999,0.9999999999646481,1.0,0.9999912354964999,0.0,0.0,1,1,1,1,1,0,65.0,65.0,65.0,52.0,63.0,nan,1.0,19136.0,19136.0,0.0,19135.0,0.0,nan,0.0,nan,19136.0,1.0,1.0,19138.0,19138.0,0.0,19137.0,0.0,nan,0.0,nan,19138.0,1.0,0.684819143695287,0.6852484766078518,0.00042933291256559155,0.0,0.09918836805555556,0.09895833333333333,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20268848,2.5,2,19200,0.0,0,0,0.0,0,0.3500520833333333,0.945625,0.0005192057291666666,0.000248006352882822,0.07652399481193256,0.9961543878060474,0.9990639819980023,0.9987506934939753,0.9961543878060474,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999913924136323,0.999999999965446,1.0,0.9999913924136323,0.0,0.0,1,1,1,1,1,0,1045.0,1045.0,1045.0,202.0,208.0,nan,1.0,18156.0,18156.0,0.0,18155.0,0.0,nan,0.0,nan,18156.0,1.0,0.9684620649713053,18993.0,18394.0,0.004838797368564128,18393.0,89.0,1.0,89.0,6.730337078651686,2.0,0.0,0.6885852204864912,0.6892216674949042,0.0006364470084138744,0.0,0.10938286675347222,0.109375,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20268848,2.5,3,19200,0.0,0,0,0.0,0,0.2359375,0.9821354166666667,0.0004730902777777778,0.00022486721414265227,0.10571823841365,0.9969283787007112,0.999226742173242,0.9991828657916747,0.9969283787007112,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999917338477345,0.9999999999660234,1.0,0.9999917338477345,0.0,0.0,1,1,1,1,1,0,344.0,344.0,344.0,301.0,315.0,nan,1.0,18857.0,18857.0,0.0,18856.0,0.0,nan,0.0,nan,18857.0,1.0,0.9993646087048608,18886.0,18874.0,0.00010597149366820326,18873.0,2.0,1.0,2.0,6.0,2.0,0.0,0.7021849406610274,0.7036321380688512,0.001447197407822207,0.0,0.09449110243055556,0.09375,0.0
N192_M96,new_02,additive,new,2026082702,6904f018d720f85f9dfd8cc3c9b07950da23e63cd1a08801cb8445ceb5209678,lambda_pSA,0.95,20268848,2.5,4,19200,0.0,0,0,0.0,0,0.3486458333333333,0.9553125,0.0005365668402777777,0.00025684567337737335,0.05502443169747185,0.9959660856056287,0.999020048313189,0.9987742890442385,0.9959660856056287,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.9999911056689201,0.9999999999642687,1.0,0.9999911056689201,0.0,0.0,1,1,1,1,1,0,859.0,859.0,859.0,628.0,705.0,nan,1.0,18342.0,18342.0,0.0,18341.0,0.0,nan,0.0,nan,18342.0,1.0,0.9957288062283737,18496.0,18417.0,0.0007602085143353606,18416.0,14.0,1.0,14.0,5.642857142857143,9.0,0.0,0.674367412691429,0.6761017661102025,0.001734353418773926,0.0,0.104814453125,0.10416666666666667,0.0
