size,initialization,variant,implementation_mode,lambda_mem,seed,trial_index,n_cycles,channel_sha256,codeword_sha256,initial_state_sha256,initialization_seed_description,response_state_zero,initial_BER,initial_syndrome_weight,initial_syndrome_weight_fraction,initial_valid,initial_correct,initial_channel_alignment,initial_hard_channel_disagreement_rate,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_state_BER,late_state_BER,mean_syndrome_weight_fraction,late_syndrome_weight_fraction,mean_bit_flip_rate,late_bit_flip_rate,mean_backflip_rate,late_backflip_rate,mean_channel_alignment,late_channel_alignment,mean_channel_alignment_gap_to_transmitted,late_channel_alignment_gap_to_transmitted,mean_hard_channel_disagreement_rate,late_hard_channel_disagreement_rate,wrong_valid_residence_fraction,reached_valid,reached_valid_after_nonvalid,reached_correct,reached_low_BER,reached_relaxed_basin,reached_wrong_valid,first_valid_cycle,first_valid_after_nonvalid_cycle,first_correct_cycle,first_low_BER_cycle,first_relaxed_basin_cycle,first_wrong_valid_cycle,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_remaining_cycles_after_hit,relaxed_basin_cycles_after_hit,relaxed_basin_escape_probability,relaxed_basin_transition_opportunities,relaxed_basin_escape_count,relaxed_basin_return_probability,relaxed_basin_return_count,relaxed_basin_mean_return_time,relaxed_basin_first_residence_time,relaxed_basin_first_residence_censored
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,0,19200,812da4a328b1ec6e743d4aaf927f6ffb1558edd186a9d93f60e3240d86dddc25,7cffa7a71c9db4e456d02ad512686ac96e84fa51e04018a5a9eba2a0614e8d51,d04b3302a47e6fa04115d563711114f9a31463237f82dab77b592bd59497af51,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5,44,0.4583333333333333,0,0,-0.017434240555266736,0.5052083333333334,0.3645833333333333,1,30,0.375,46,0.39609320746527776,0.3948752170138889,0.48219835069444444,0.4813042534722222,0.24431966145833334,0.24372938368055555,0.20227938144422514,0.2013818158343973,0.2026372125237522,0.20641827391845996,0.5161098982456698,0.5123288368509621,0.3849636501736111,0.3831521267361111,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,1,19200,c8a5810d69878e2775da75ba4b4339858edbc32d2036ecc6e83583702d53ffbd,bfd5b71767fc96e921090323b7231df1a0d28dd32a54a0f1aa47c8770307cfaf,e57f51033ffb6376bbab71185c126b2bb157b3ba38a9e5046bb0cd418a7c56df,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.453125,51,0.53125,0,0,0.1509184291869261,0.4270833333333333,0.390625,1,29,0.3541666666666667,44,0.3955232747395833,0.3947580295138889,0.4814013671875,0.4809743923611111,0.24436442057291666,0.24406684027777778,0.20212635146414973,0.201618932365201,0.20503342271749195,0.20731553200924863,0.5179787777189145,0.5156966684271576,0.3834030490451389,0.3824598524305556,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,2,19200,b599aa23017267c38966d3e2a7537bf7137bc26f4d0b518302a4af1624865913,563a6c69d897981bf601213bbc5792bb7737f0afd0b38032aa4193a14f9280f4,1257a80ce44ce0423f17b0c4f6e8db0bb445260ca5cef3a0573692eb4fc30910,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4739583333333333,55,0.5729166666666666,0,0,0.024002719046874885,0.4895833333333333,0.421875,1,25,0.3541666666666667,50,0.39699083116319445,0.39764322916666667,0.4819580078125,0.4819965277777778,0.24517496744791667,0.24521592881944446,0.2032898317970588,0.20354761831849305,0.19050752193745868,0.19085775367014024,0.52282076945905,0.5224705377263683,0.38982286241319447,0.38944227430555556,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,3,19200,d40a4ddd0cf3dd8b79a7a02cd993695aceaeaf6fbf057e4c34b0ad76c7e62fe4,61dd43d5771f64e6dd217e2ffbdca1a736e1f5f7d2990939094059e21004a2ce,6b77be311dff0c1afb6f551ce20f41f08f04155c5e19e4cd8113761214f65a4f,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5520833333333334,44,0.4583333333333333,0,0,-0.07843709488834308,0.5416666666666666,0.421875,1,27,0.421875,51,0.39595703125,0.39605794270833333,0.4825271267361111,0.48306206597222223,0.24585530598958333,0.24625759548611112,0.2035047978662777,0.20387890765361122,0.19073239416769894,0.1903771845673439,0.5314523757163444,0.5318075853166997,0.3896674262152778,0.39045030381944446,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,4,19200,fd535eb8ed75e86c3319d508d431148d9333705151b7ba4153614fd8ad0badc3,ce72db37e9aec5bf7b2d295cdfa0b1542577cd037cb5ea9d7c46123a5b481a7d,a963903fdacb8ef3e5e370691de2ea7d2c1228ed3661d8d341b181256d0023ff,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4895833333333333,40,0.4166666666666667,0,0,-0.027430970042811104,0.5052083333333334,0.375,1,28,0.3854166666666667,48,0.39821533203125,0.3975857204861111,0.4827533637152778,0.48199435763888887,0.24586859809027778,0.2453200954861111,0.20428020387675977,0.20361357676013717,0.19047690926194086,0.19180532182207344,0.5119893704701157,0.5106609579099833,0.38925645616319443,0.3884689670138889,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,5,19200,03b0faec8bc99fa4332ccc1beee71f170d2223fbc99da8dd9a4c7509eba7c1f3,eed5956ed7e4c932996638bc827d49dd3df578087ec27bc45cf2d98382f2b7c5,ce4c2db43ed0ed0b9316201c37db9e9f3f7e5f32f0a253898627ce304c4156bb,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.546875,51,0.53125,0,0,0.04414212618859417,0.5104166666666666,0.34375,1,26,0.3385416666666667,43,0.4052530924479167,0.4052463107638889,0.48318413628472223,0.48376085069444447,0.24605902777777777,0.24615885416666666,0.20685493526603982,0.2069375698983976,0.1863140685076057,0.1867446465171962,0.4640872481795841,0.46365667016999335,0.39085096571180555,0.3901247829861111,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,6,19200,19854e240b68a2a37a5df76374688792f7161df3579f07539ba0e439ff7d23f8,f42a5482a32e1f55b1a57aff9590d7a9d1bd68f3c1fbebf115ab2c604a40bca5,b1d44ac1839da4f2e8ac87be8e1b5638ed628eae3a67eb6078cbfb497ee55b8c,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5625,44,0.4583333333333333,0,0,-0.10011422927552587,0.5729166666666666,0.3802083333333333,1,29,0.3541666666666667,40,0.40727864583333334,0.40566297743055557,0.4819704861111111,0.48141276041666664,0.24539442274305556,0.24573784722222222,0.20700120093291985,0.2067252481619493,0.18703614373244715,0.19110767651900118,0.44882169822216533,0.44475016543561124,0.3906374782986111,0.38818467881944446,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,7,19200,dadc8940cd6aba1f9329919fb1918cad73744f59878d473a573f72f255134fc5,13c6f325773033e5bd570e89cd44a20ced967e991221edde0e51935dc60eea12,ac02e51d81a1fbcf1b39d588e619cafd448670ecda7efb86da1473b493e66d1b,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4947916666666667,53,0.5520833333333334,0,0,-0.009773619870828101,0.5208333333333334,0.4010416666666667,1,27,0.34375,46,0.3982131618923611,0.39657769097222223,0.4824983723958333,0.4825998263888889,0.24540934244791668,0.24510633680555555,0.20389668580660458,0.20309364368072388,0.1866509306324866,0.18883925437637528,0.5123637870020251,0.5101754632581363,0.3914352756076389,0.39019314236111113,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,8,19200,8b5d311582e39c9033ab27a6c3706525f78dce18d75e406f0fee3578e0af6f4f,410591721ba0acafdfc35e669a152d023be85399edc1cf9124e5fb59f56bc0d1,b8effa9bfe922be4ccd10bd8392df631f4eb5b41c4d99dca83d2a9e81c08d27a,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5052083333333334,49,0.5104166666666666,0,0,0.07119851583914337,0.4479166666666667,0.390625,1,29,0.328125,39,0.39872802734375,0.39770182291666667,0.4825667317708333,0.48430989583333334,0.2449750434027778,0.2461773003472222,0.20370946020631672,0.20435485236704568,0.19464633579182578,0.1950668239032675,0.4865880492828107,0.486167561171369,0.38636583116319445,0.3861545138888889,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
N192_M96,random,shuffled,lambda_pSA_shuffled_derangement,0.95,20292914,9,19200,a6ca32a67200f26a12ff355b32ee78d150c29b1889fd3f8e9394e7409fc0b28b,e4b1acc0b6799cc4f99990553403ac4917c5d428ddfc62938080711506717c25,588ec19ae73db674ef15a59cfb6a01b1901ab905bbe31feb8fab69129c043ad5,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4791666666666667,52,0.5416666666666666,0,0,0.04389976865511102,0.484375,0.3489583333333333,1,29,0.4270833333333333,46,0.40453450520833334,0.40290256076388886,0.48264539930555556,0.48245008680555557,0.24634331597222223,0.24604709201388889,0.2068480270272979,0.20603756578373505,0.1811685926255512,0.1828300793291919,0.4694718170330579,0.46781033032941705,0.392333984375,0.391337890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
