size,initialization,seed,trial_index,channel_sha256,codeword_sha256,initial_state_sha256,initialization_seed_description,response_state_zero,initial_BER,initial_syndrome_weight,initial_syndrome_weight_fraction,initial_valid,initial_correct,initial_channel_alignment,initial_hard_channel_disagreement_rate
N192_M96,channel_hard,20300936,2,70dcb80cf12ebd101909e4f3fa1425a82fdcacddbc3fd20cb4995bcd182d4874,bbf1053b447d21967d499477c1a72cb866d8cf77b2bee664662c3aea4a511beb,c77dd1a0171f6ae46d733626be341ac3d525d257853f09f5abe1e7df0ab5c396,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.13020833333333334,41,0.4270833333333333,0,0,0.7162596698021862,0.0
N192_M96,all_zero,20300936,3,9c5d98d8b4d6cc2eca523d1256a8998fc1c56f1cc17de340c6caf4922e8fae59,870450b5132f070e91dc7cde80f3593ac8d272152d3038e94d2287616706edf4,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5,0,0.0,1,0,-0.021298626074024326,0.5260416666666666
N192_M96,random,20300936,3,9c5d98d8b4d6cc2eca523d1256a8998fc1c56f1cc17de340c6caf4922e8fae59,870450b5132f070e91dc7cde80f3593ac8d272152d3038e94d2287616706edf4,ece7383fbf4616d623026868c3f444294c24b5777fb62d79427208a3a411bff7,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5104166666666666,54,0.5625,0,0,0.005135311989654192,0.484375
N192_M96,channel_hard,20300936,3,9c5d98d8b4d6cc2eca523d1256a8998fc1c56f1cc17de340c6caf4922e8fae59,870450b5132f070e91dc7cde80f3593ac8d272152d3038e94d2287616706edf4,8bd74ca87abd41fa44b8e8129e92d57813122e6b2801f4a361e94242d4ec35b3,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.109375,37,0.3854166666666667,0,0,0.7491049720624017,0.0
N192_M96,all_zero,20300936,4,d6f2ca9c97fd434f1fd3fa990bb09d73ba6013597faf407da2f4e7efec3e5fa8,5298623011146da7f46409ada7a5423eb468e6bf94d82e4472f91c2224d23bae,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.025750063126100828,0.5
N192_M96,random,20300936,4,d6f2ca9c97fd434f1fd3fa990bb09d73ba6013597faf407da2f4e7efec3e5fa8,5298623011146da7f46409ada7a5423eb468e6bf94d82e4472f91c2224d23bae,cbb0052003a822d4e1b1cdf17e8a854f68ccad011126b4d8d0a2f24167461f31,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5260416666666666,45,0.46875,0,0,-0.037425934637941555,0.5260416666666666
N192_M96,channel_hard,20300936,4,d6f2ca9c97fd434f1fd3fa990bb09d73ba6013597faf407da2f4e7efec3e5fa8,5298623011146da7f46409ada7a5423eb468e6bf94d82e4472f91c2224d23bae,056ca9a97362f8794a9e007b5a7e92f70ad6f0139c3098c72cef730ba1a34fde,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.07291666666666667,36,0.375,0,0,0.8070173429386149,0.0
N192_M96,all_zero,20300936,5,24b71df22447987d33527a1c8064afa5cb009948c54010a0b6f0d218862b1cc7,b964bae709bfd5335fe64aa40bc92694ce48d2cc2d3eae99267e10c42829cd2f,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5208333333333334,0,0.0,1,0,-0.05794146622866864,0.5364583333333334
N192_M96,random,20300936,5,24b71df22447987d33527a1c8064afa5cb009948c54010a0b6f0d218862b1cc7,b964bae709bfd5335fe64aa40bc92694ce48d2cc2d3eae99267e10c42829cd2f,b5afcdc8021771ac8464395cd4bff7df25144aa55d3ca991d489ca7c1f919ef6,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4427083333333333,51,0.53125,0,0,0.09334406092098273,0.46875
N192_M96,channel_hard,20300936,5,24b71df22447987d33527a1c8064afa5cb009948c54010a0b6f0d218862b1cc7,b964bae709bfd5335fe64aa40bc92694ce48d2cc2d3eae99267e10c42829cd2f,2cd2fa28db20ccb8fc41c23141f113b834b076f5c9ce5910468200546a11df3c,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08854166666666667,33,0.34375,0,0,0.7807381926517065,0.0
N192_M96,all_zero,20300936,6,d1dbc7fb76f6814c650e50d3a0f8aec4544d105217e3a500f6cfbd6c0f426a1a,7b3e171540c6bc29556676147d66cfe48e9bda43830b44d7f03e55b4e614ddf3,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5104166666666666,0,0.0,1,0,0.04822519791738683,0.4635416666666667
N192_M96,random,20300936,6,d1dbc7fb76f6814c650e50d3a0f8aec4544d105217e3a500f6cfbd6c0f426a1a,7b3e171540c6bc29556676147d66cfe48e9bda43830b44d7f03e55b4e614ddf3,3dfd1c40dbdf62c0a2e79782e364dd1206b4f522b9387f74a37b231788932afa,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.484375,43,0.4479166666666667,0,0,-0.029948934714934646,0.5104166666666666
N192_M96,channel_hard,20300936,6,d1dbc7fb76f6814c650e50d3a0f8aec4544d105217e3a500f6cfbd6c0f426a1a,7b3e171540c6bc29556676147d66cfe48e9bda43830b44d7f03e55b4e614ddf3,2b81359fc8689818c6d986158b33dca46dbc747409abb7a9968ce66160830ad8,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.109375,33,0.34375,0,0,0.7334367009640088,0.0
N192_M96,all_zero,20300936,7,b1945faf71905aadb960fd635d59d8d54d50744d8da5c64338ab1f004e9fc1de,23e9e3a578cce77e41ec13dcf0606950d947de9f28c8e3aabd67455e655a541c,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5104166666666666,0,0.0,1,0,-0.02183469107600684,0.4947916666666667
N192_M96,random,20300936,7,b1945faf71905aadb960fd635d59d8d54d50744d8da5c64338ab1f004e9fc1de,23e9e3a578cce77e41ec13dcf0606950d947de9f28c8e3aabd67455e655a541c,be0fbbbb682d70c0eae9a85120eace29e5293142fc53d5dcc4d785a5020118e2,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5885416666666666,47,0.4895833333333333,0,0,-0.17838315290345808,0.6041666666666666
N192_M96,channel_hard,20300936,7,b1945faf71905aadb960fd635d59d8d54d50744d8da5c64338ab1f004e9fc1de,23e9e3a578cce77e41ec13dcf0606950d947de9f28c8e3aabd67455e655a541c,9385b62df032291ce769f5e4075326f8e64f74d9d9db457d5a2f4a445ddd0640,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.078125,35,0.3645833333333333,0,0,0.7584759456428233,0.0
N192_M96,all_zero,20300936,8,299e2f76c4ff8cfb308bde710500a5cc014c23e0dfed5ada390f4f36b1ddc536,8695d3445749062a7428c7ef1c29bdc5714d80aac65b9ac83805a076c366f09b,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4895833333333333,0,0.0,1,0,0.015580447190560148,0.5
N192_M96,random,20300936,8,299e2f76c4ff8cfb308bde710500a5cc014c23e0dfed5ada390f4f36b1ddc536,8695d3445749062a7428c7ef1c29bdc5714d80aac65b9ac83805a076c366f09b,1c2e3ff5b272a10635ec09e4f2531a622c3ca76a2e81f9d13b002225b3d3c0c4,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.515625,45,0.46875,0,0,-0.0143539865793941,0.5052083333333334
N192_M96,channel_hard,20300936,8,299e2f76c4ff8cfb308bde710500a5cc014c23e0dfed5ada390f4f36b1ddc536,8695d3445749062a7428c7ef1c29bdc5714d80aac65b9ac83805a076c366f09b,4ea5a09976a81a802ce42d8979a2d1229b73b0a476327486bb5d4a45c70a5e47,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08333333333333333,30,0.3125,0,0,0.7896803851063968,0.0
N192_M96,all_zero,20300936,9,0c14217a143d767891ac7ef720ace50068b19440e6f16baca7f246fb8883c65b,4e7a11662b96c078d2aabc6a14e60f501b3377ab0ba3abcfc4a5e1f3a49e0d38,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.035777056568173114,0.4791666666666667
N192_M96,random,20300936,9,0c14217a143d767891ac7ef720ace50068b19440e6f16baca7f246fb8883c65b,4e7a11662b96c078d2aabc6a14e60f501b3377ab0ba3abcfc4a5e1f3a49e0d38,3a01878902ffce6055c0e72b8966a6a893cdb8db2e2be356f4067f2eacdbb39c,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4739583333333333,49,0.5104166666666666,0,0,0.0029650066631557587,0.484375
N192_M96,channel_hard,20300936,9,0c14217a143d767891ac7ef720ace50068b19440e6f16baca7f246fb8883c65b,4e7a11662b96c078d2aabc6a14e60f501b3377ab0ba3abcfc4a5e1f3a49e0d38,7312193822006753f4898fe31f009c9f2259d6d9ee357977d080e9ae40052402,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10416666666666667,36,0.375,0,0,0.7568315182510621,0.0
N192_M96,all_zero,20300936,10,f06d331bac2a499e98298688071409b8e1c4545e1f76304b3ea5b773dfbd99c6,4c3e4e3a6c0df422f0df6d86f45f0c459bc17b01c2012d6c4c87382a01114d0e,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.009875819856631567,0.5104166666666666
N192_M96,random,20300936,10,f06d331bac2a499e98298688071409b8e1c4545e1f76304b3ea5b773dfbd99c6,4c3e4e3a6c0df422f0df6d86f45f0c459bc17b01c2012d6c4c87382a01114d0e,fb77b5d0a6a21925b7c1af9253271ca1c1177d3a3b4d8fc5a20e230340f84e60,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.421875,47,0.4895833333333333,0,0,0.10437654265514944,0.421875
N192_M96,channel_hard,20300936,10,f06d331bac2a499e98298688071409b8e1c4545e1f76304b3ea5b773dfbd99c6,4c3e4e3a6c0df422f0df6d86f45f0c459bc17b01c2012d6c4c87382a01114d0e,f8d78248aaaa131f2a5ad2706fdc23607f84f4c2c50b219b3288044cf7ef41b1,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08333333333333333,36,0.375,0,0,0.7500180980852725,0.0
N192_M96,all_zero,20300936,11,45438277b3853d3e61f1b03a4c0799c162cd0a5ea40bafb19f7eb9cc6ecdd13a,c8d333b4d3c75877f343e9298b5f27702309d25cfa11ea62b2804bc83a87c8c2,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5208333333333334,0,0.0,1,0,-0.02355917924290703,0.5260416666666666
N192_M96,random,20300936,11,45438277b3853d3e61f1b03a4c0799c162cd0a5ea40bafb19f7eb9cc6ecdd13a,c8d333b4d3c75877f343e9298b5f27702309d25cfa11ea62b2804bc83a87c8c2,dc3e0d824dea5ae87202d3331ca20944a7834c136329019b2916ef93255ff637,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4635416666666667,51,0.53125,0,0,0.08788402772982094,0.4479166666666667
N192_M96,channel_hard,20300936,11,45438277b3853d3e61f1b03a4c0799c162cd0a5ea40bafb19f7eb9cc6ecdd13a,c8d333b4d3c75877f343e9298b5f27702309d25cfa11ea62b2804bc83a87c8c2,ebef4ba278327835263b1aadb2f5ff5c50aa06beba2875448d44d0ab1d451058,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08854166666666667,35,0.3645833333333333,0,0,0.7516135882292194,0.0
N192_M96,all_zero,20300936,12,a311a15ce0bb95a604abf1762461ebf6766336825b42408219da10949801f8e4,3cac69179af1517ece509a0a8e455ab7f0e5ef78aac2699e94079706936b68a8,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.03838986630865363,0.53125
N192_M96,random,20300936,12,a311a15ce0bb95a604abf1762461ebf6766336825b42408219da10949801f8e4,3cac69179af1517ece509a0a8e455ab7f0e5ef78aac2699e94079706936b68a8,ea76e81607e93a12e619f79f863dac2fa1ed32017625ef0d7049222529f4e767,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5364583333333334,57,0.59375,0,0,-0.04558830212602156,0.5364583333333334
N192_M96,channel_hard,20300936,12,a311a15ce0bb95a604abf1762461ebf6766336825b42408219da10949801f8e4,3cac69179af1517ece509a0a8e455ab7f0e5ef78aac2699e94079706936b68a8,d69ef2de091def63f5f630ccd49690ee623401a425f6f1848b404d12596a5e1f,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.11458333333333333,36,0.375,0,0,0.739423232975723,0.0
N192_M96,all_zero,20300936,13,ed83476dcc9e0c8345e55fe2c5bdb7cbe59a10ada07b09eed1988bc4c5a06333,e98fbbc11fcbd7fe4942a22dbfead367958f6c771cd11259527ce21e1bf86c13,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.014882816928359702,0.46875
N192_M96,random,20300936,13,ed83476dcc9e0c8345e55fe2c5bdb7cbe59a10ada07b09eed1988bc4c5a06333,e98fbbc11fcbd7fe4942a22dbfead367958f6c771cd11259527ce21e1bf86c13,1d9ba3e0885f2ff28a46c8bd9e22625cebdec30cbc5a81b4db59d124743cfe92,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5104166666666666,48,0.5,0,0,0.016869609616148532,0.4791666666666667
N192_M96,channel_hard,20300936,13,ed83476dcc9e0c8345e55fe2c5bdb7cbe59a10ada07b09eed1988bc4c5a06333,e98fbbc11fcbd7fe4942a22dbfead367958f6c771cd11259527ce21e1bf86c13,b1ccc0db76d61d91ec610562f090dbe4d658cf519fa0322629948df74735acac,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,28,0.2916666666666667,0,0,0.7325758135197091,0.0
N192_M96,all_zero,20300936,14,d7ba1b6a43c9346fd1fa0dc50ccc13c584bb5c68b0db4404079a483481c3eb9d,bdf85dc3e4f9003a76b7e5bd27b8d1b7b692c1a56db1b04c71dfad2e79053118,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.05226147824566271,0.4947916666666667
N192_M96,random,20300936,14,d7ba1b6a43c9346fd1fa0dc50ccc13c584bb5c68b0db4404079a483481c3eb9d,bdf85dc3e4f9003a76b7e5bd27b8d1b7b692c1a56db1b04c71dfad2e79053118,db5138598db2c4ef7671deca0acbb45016aa14986d6f2a35c8ce7645495c0422,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4791666666666667,48,0.5,0,0,-0.0011061460269154906,0.484375
N192_M96,channel_hard,20300936,14,d7ba1b6a43c9346fd1fa0dc50ccc13c584bb5c68b0db4404079a483481c3eb9d,bdf85dc3e4f9003a76b7e5bd27b8d1b7b692c1a56db1b04c71dfad2e79053118,4545129ff4c060bf657e89479d1f120cb018331c4b5993fadeccd90007c15651,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.06770833333333333,29,0.3020833333333333,0,0,0.7828667201000684,0.0
N192_M96,all_zero,20300936,15,9637356e4d5b651d8c3334830e990c988ebb977497288ad165e2463b5e5703c9,2f81170d7ddd76dae3fca435728c77a9117915e7bf96ba2ac235fa759bf6d865,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5,0,0.0,1,0,0.04506793777363347,0.46875
N192_M96,random,20300936,15,9637356e4d5b651d8c3334830e990c988ebb977497288ad165e2463b5e5703c9,2f81170d7ddd76dae3fca435728c77a9117915e7bf96ba2ac235fa759bf6d865,dc016c609236afce8cc96282e6cee7504f4bffe2539e9a53e3bed35d6cf87ead,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.515625,47,0.4895833333333333,0,0,-0.013103567654472176,0.484375
N192_M96,channel_hard,20300936,15,9637356e4d5b651d8c3334830e990c988ebb977497288ad165e2463b5e5703c9,2f81170d7ddd76dae3fca435728c77a9117915e7bf96ba2ac235fa759bf6d865,53c1ec97773e3c059358ef1f85552e3567cbe07bbf4eabad487efc4d8e40c2b0,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,38,0.3958333333333333,0,0,0.7796711351419794,0.0
N192_M96,all_zero,20300936,16,34abb5854524fa3d81624e2057988215ec0c2143f89a1159ce9cc6a9645a95d1,bd31896f2eeede73b037bd5ad8b019c4ad6b7ae65acc8f41c2164ecf6125e5fc,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4895833333333333,0,0.0,1,0,0.01631011536478716,0.5052083333333334
N192_M96,random,20300936,16,34abb5854524fa3d81624e2057988215ec0c2143f89a1159ce9cc6a9645a95d1,bd31896f2eeede73b037bd5ad8b019c4ad6b7ae65acc8f41c2164ecf6125e5fc,3b19c6fa8d2dc4ab4c51eb9fe492f101434296bad55416945dc058e284e9e7a2,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4635416666666667,49,0.5104166666666666,0,0,-0.009429396776664297,0.4895833333333333
N192_M96,channel_hard,20300936,16,34abb5854524fa3d81624e2057988215ec0c2143f89a1159ce9cc6a9645a95d1,bd31896f2eeede73b037bd5ad8b019c4ad6b7ae65acc8f41c2164ecf6125e5fc,d15c00d717c4c8ec42eb28b1e43d00713d43054bf968e0ab5c2834f06fc7be02,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09895833333333333,39,0.40625,0,0,0.770832315711569,0.0
N192_M96,all_zero,20300936,17,aa92ea7ca0d5ff4542f4ec43a46d53a958eddd2b53952b3afb3703b9f28930d6,d3bda0027a4b7013576bcfdfdc6a629a0b79ee462c1279d33e6f9ce6a29b7f50,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.017586748678451353,0.5
N192_M96,random,20300936,17,aa92ea7ca0d5ff4542f4ec43a46d53a958eddd2b53952b3afb3703b9f28930d6,d3bda0027a4b7013576bcfdfdc6a629a0b79ee462c1279d33e6f9ce6a29b7f50,72ae1eba8e6e8ee383a504d3e7deeb34e94d37120b5b142bb1271b89774067f3,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4739583333333333,51,0.53125,0,0,0.045796977885632584,0.4635416666666667
N192_M96,channel_hard,20300936,17,aa92ea7ca0d5ff4542f4ec43a46d53a958eddd2b53952b3afb3703b9f28930d6,d3bda0027a4b7013576bcfdfdc6a629a0b79ee462c1279d33e6f9ce6a29b7f50,38d1296773ee2c1b091dfe824fbd22586a76f38093c0dda8b6c0642cbd611f0e,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,38,0.3958333333333333,0,0,0.7563808835668403,0.0
N192_M96,all_zero,20300936,18,8845f336bb79a1c51b6981d8484f10e0f43665925da580e51a6143036ec399c9,f68f1ad5f57be00ea4ed39fa757093cf11825a70fbc749fa65f47577c2a17006,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4479166666666667,0,0.0,1,0,0.048520156909911995,0.46875
N192_M96,random,20300936,18,8845f336bb79a1c51b6981d8484f10e0f43665925da580e51a6143036ec399c9,f68f1ad5f57be00ea4ed39fa757093cf11825a70fbc749fa65f47577c2a17006,818d7483c95bac7b9f330ff177422e24689a7cf996a820e62e9d3aeca41d8eda,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.515625,41,0.4270833333333333,0,0,-0.0038196482057624207,0.4947916666666667
N192_M96,channel_hard,20300936,18,8845f336bb79a1c51b6981d8484f10e0f43665925da580e51a6143036ec399c9,f68f1ad5f57be00ea4ed39fa757093cf11825a70fbc749fa65f47577c2a17006,436527ef62d3948e3cfefda916a7716cbc1f4218516027c2b911bb31d7ec0f5f,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08333333333333333,36,0.375,0,0,0.7765053934987417,0.0
N192_M96,all_zero,20300936,19,6b859d46123d878d18a5e6aa89c81b978d4ba715472222cec1842682b2b67678,06fd9643e29a6617557e23314f0ade2162a4d50c4daacd0a17dc684ab75a83e4,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5208333333333334,0,0.0,1,0,-0.03170174146034485,0.5052083333333334
N192_M96,random,20300936,19,6b859d46123d878d18a5e6aa89c81b978d4ba715472222cec1842682b2b67678,06fd9643e29a6617557e23314f0ade2162a4d50c4daacd0a17dc684ab75a83e4,4098054a54b18715bd18a74749caf364486b44be1a5e17e7291c635be025a571,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5364583333333334,49,0.5104166666666666,0,0,-0.04901567947820209,0.5208333333333334
N192_M96,channel_hard,20300936,19,6b859d46123d878d18a5e6aa89c81b978d4ba715472222cec1842682b2b67678,06fd9643e29a6617557e23314f0ade2162a4d50c4daacd0a17dc684ab75a83e4,025477b9a5c337952bfc4c1e1dae6ef2663be667c348304f3bd894d9063ca983,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.109375,39,0.40625,0,0,0.7540005574061462,0.0
N192_M96,all_zero,20308958,0,b675f56efcf943920f888a78509b6bc3e0d1f14ad423883703b70af4badb1cb6,586a74f08a3f1e8e27109fd530a56edf4a99364691d70b523dc19ce0932f2180,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5208333333333334,0,0.0,1,0,-0.00923302020426303,0.4895833333333333
N192_M96,random,20308958,0,b675f56efcf943920f888a78509b6bc3e0d1f14ad423883703b70af4badb1cb6,586a74f08a3f1e8e27109fd530a56edf4a99364691d70b523dc19ce0932f2180,d2854b1a81b6f9511a2e7358bb289288a3a8ac5b8370633518cce33e07fe4fae,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5,50,0.5208333333333334,0,0,0.015453362185844755,0.4895833333333333
N192_M96,channel_hard,20308958,0,b675f56efcf943920f888a78509b6bc3e0d1f14ad423883703b70af4badb1cb6,586a74f08a3f1e8e27109fd530a56edf4a99364691d70b523dc19ce0932f2180,96fd999eec44b79d9336fbe50fa41dc1de2a1a375aea89091d33c9accfd017e7,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,36,0.375,0,0,0.7498026964807599,0.0
N192_M96,all_zero,20308958,1,c433314583aeaf301fe2fc589ae2994638070ba709e11391e0bcf95d70e2e073,e226b268967037b4a4331a3764668337a6ecb5045082e016ae984d993603c142,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.03212297978028945,0.5208333333333334
N192_M96,random,20308958,1,c433314583aeaf301fe2fc589ae2994638070ba709e11391e0bcf95d70e2e073,e226b268967037b4a4331a3764668337a6ecb5045082e016ae984d993603c142,98217efe27b25b78b6447de4d1c92fa07e423b61099d9307f59521dc2add2a70,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5208333333333334,46,0.4791666666666667,0,0,-0.02691577462561701,0.5208333333333334
N192_M96,channel_hard,20308958,1,c433314583aeaf301fe2fc589ae2994638070ba709e11391e0bcf95d70e2e073,e226b268967037b4a4331a3764668337a6ecb5045082e016ae984d993603c142,f7cbbf3943707c4c3942d921256ad44ada0756140b47a70c5894f0bf135c98ef,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.11458333333333333,40,0.4166666666666667,0,0,0.7466894907936225,0.0
N192_M96,all_zero,20308958,2,47c1bee403fbcf5ac9951ba9254f424325168f3b5742c5194e1cb84dbdb86266,b41c7e3e34049f0b4f133231ab3385f2d332298f0ce3f074359fecf407921be9,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.061806962378437996,0.484375
N192_M96,random,20308958,2,47c1bee403fbcf5ac9951ba9254f424325168f3b5742c5194e1cb84dbdb86266,b41c7e3e34049f0b4f133231ab3385f2d332298f0ce3f074359fecf407921be9,a207f116dbb634e1ae7a5711b49e721ce7d927e4978974c4f34e6f5678c8e544,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5416666666666666,46,0.4791666666666667,0,0,-0.024244547376353547,0.5052083333333334
N192_M96,channel_hard,20308958,2,47c1bee403fbcf5ac9951ba9254f424325168f3b5742c5194e1cb84dbdb86266,b41c7e3e34049f0b4f133231ab3385f2d332298f0ce3f074359fecf407921be9,723c19441f6dd1a46c1e63fc6ab7ff088de50c065510d930c6a26c0c9e54ea7e,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.06770833333333333,29,0.3020833333333333,0,0,0.7600978679029224,0.0
N192_M96,all_zero,20308958,3,05e276c3f6e26d147222ea642b3d43ba6e9f418cab3d606673b1f0e316dfd6ea,0946adc30a6c6f91a99935bd56d654289a27f876f51243e3dbf8af1362427ce8,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.5,0,0.0,1,0,0.02463715303572678,0.4895833333333333
N192_M96,random,20308958,3,05e276c3f6e26d147222ea642b3d43ba6e9f418cab3d606673b1f0e316dfd6ea,0946adc30a6c6f91a99935bd56d654289a27f876f51243e3dbf8af1362427ce8,1d08648f22e71f570e151b55bb327f811f3fab49a3fc63ebec4f0156a5a3f4c9,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.515625,43,0.4479166666666667,0,0,0.047355593461583516,0.484375
N192_M96,channel_hard,20308958,3,05e276c3f6e26d147222ea642b3d43ba6e9f418cab3d606673b1f0e316dfd6ea,0946adc30a6c6f91a99935bd56d654289a27f876f51243e3dbf8af1362427ce8,32db03533711a9a638a01661a2db409abbee08097b16417adf22d74fd96eab32,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,42,0.4375,0,0,0.7511461526542331,0.0
N192_M96,all_zero,20308958,4,245873cb9cb079a7a639bf2514f9afea1a3a7629cf45c019b14df8076fdc446f,567776da3c9c44757b07a4b7993d5985afab3ac7705de17d8e3dcad9d6158910,5d89f056865052bcb89c910d2d62872e029fb273c3db03f8968a52a41593c1b5,deterministic all-zero,1,0.4479166666666667,0,0.0,1,0,0.02456339009553468,0.4791666666666667
N192_M96,random,20308958,4,245873cb9cb079a7a639bf2514f9afea1a3a7629cf45c019b14df8076fdc446f,567776da3c9c44757b07a4b7993d5985afab3ac7705de17d8e3dcad9d6158910,78ab3104a09fbb2bbd9d2c05047669c1156ff48c7fde30c4fd139b75f9818ec5,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5260416666666666,59,0.6145833333333334,0,0,-0.01609233226328464,0.5052083333333334
N192_M96,channel_hard,20308958,4,245873cb9cb079a7a639bf2514f9afea1a3a7629cf45c019b14df8076fdc446f,567776da3c9c44757b07a4b7993d5985afab3ac7705de17d8e3dcad9d6158910,4ffcd1a297f1047eafa04d9f0ae937487132ae7a203f3d69f0a163f96df865ed,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10416666666666667,38,0.3958333333333333,0,0,0.7437098823300842,0.0
