size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,2171,69,69,523,100,28800,0.07538194444444445,0.69,0.69,5.23,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,745,29,27,169,100,28800,0.025868055555555554,0.29,0.27,1.69,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,211,9,9,45,100,28800,0.007326388888888889,0.09,0.09,0.45,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,2262,76,75,556,100,28800,0.07854166666666666,0.76,0.75,5.56,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,1226,45,45,306,100,28800,0.042569444444444444,0.45,0.45,3.06,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,279,12,12,71,100,28800,0.0096875,0.12,0.12,0.71,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,2128,67,67,484,100,28800,0.07388888888888889,0.67,0.67,4.84,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,986,42,40,248,100,28800,0.03423611111111111,0.42,0.4,2.48,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,268,12,12,70,100,28800,0.009305555555555555,0.12,0.12,0.7,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,2252,68,68,528,100,28800,0.07819444444444444,0.68,0.68,5.28,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,1193,44,43,279,100,28800,0.04142361111111111,0.44,0.43,2.79,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,217,12,12,65,100,28800,0.007534722222222222,0.12,0.12,0.65,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,2365,72,72,539,100,28800,0.08211805555555556,0.72,0.72,5.39,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,1111,39,39,245,100,28800,0.03857638888888889,0.39,0.39,2.45,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,175,8,8,53,100,28800,0.006076388888888889,0.08,0.08,0.53,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,2150,66,66,492,100,28800,0.07465277777777778,0.66,0.66,4.92,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,838,34,34,212,100,28800,0.029097222222222222,0.34,0.34,2.12,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
N288_M144,288,144,new_01,new,2026082701,842d146426a0a749ef118497e8ee33a640476573833ba283982f24766f70a165,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,70,5,5,22,100,28800,0.0024305555555555556,0.05,0.05,0.22,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C01
