problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N500_ERp0p04,pSA,memory_sweep,1,0,,,,2.8705572557269945,0.0,1.0,fixed,0.5053311239154568,0.0,0.0,0.07158550826612697,1.0049632108580038,exponential,4.506786357356323,0.810104606488564,last,818,1145,3000,,,,,,,,3287.0,0.6658875903917081,1.0,0.25666666666666665,-0.6671643870268349,807919,,0.6645977203601682,,,
