size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.0,282,14,11,20,100,19200,0.0146875,0.14,0.11,0.2,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,2.5,53,3,1,1,100,19200,0.0027604166666666667,0.03,0.01,0.01,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,0,20260826,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.0,275,12,8,15,100,19200,0.014322916666666666,0.12,0.08,0.15,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,2.5,155,9,7,11,100,19200,0.008072916666666667,0.09,0.07,0.11,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,1,20268848,3.0,39,3,2,3,100,19200,0.00203125,0.03,0.02,0.03,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.0,385,15,10,19,100,19200,0.020052083333333335,0.15,0.1,0.19,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,2.5,132,7,6,10,100,19200,0.006875,0.07,0.06,0.1,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,2,20276870,3.0,4,1,0,0,100,19200,0.00020833333333333335,0.01,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.0,355,15,11,21,100,19200,0.018489583333333334,0.15,0.11,0.21,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,2.5,93,5,4,7,100,19200,0.00484375,0.05,0.04,0.07,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,3,20284892,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.0,253,12,10,21,100,19200,0.013177083333333334,0.12,0.1,0.21,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,2.5,124,8,5,10,100,19200,0.006458333333333333,0.08,0.05,0.1,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,4,20292914,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,2.0,400,17,13,18,100,19200,0.020833333333333332,0.17,0.13,0.18,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,2.5,50,3,2,4,100,19200,0.0026041666666666665,0.03,0.02,0.04,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,5,20300936,3.0,0,0,0,0,100,19200,0.0,0.0,0.0,0.0,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,6,20308958,2.0,456,18,17,32,100,19200,0.02375,0.18,0.17,0.32,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
N192_M96,192,96,new_04,new,2026082704,6ac0954cb0b76f6df3f9c693019c5d4a69f8745b55072bcc609ad5a6c0514525,96,0.5,0.5,additive,lambda_pSA,0.95,6,20308958,2.5,115,6,5,9,100,19200,0.005989583333333334,0.06,0.05,0.09,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,fixed_size_specific_no_code_retuning
