size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,177,21,14,179,100,9600,0.0184375,0.21,0.14,1.79,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,329,35,26,371,100,9600,0.034270833333333334,0.35,0.26,3.71,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,192,26,17,224,100,9600,0.02,0.26,0.17,2.24,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,132,20,12,132,100,9600,0.01375,0.2,0.12,1.32,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,334,38,28,372,100,9600,0.034791666666666665,0.38,0.28,3.72,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,191,24,15,195,100,9600,0.019895833333333335,0.24,0.15,1.95,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,3.0,75,15,6,73,100,9600,0.0078125,0.15,0.06,0.73,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.0,335,38,28,399,100,9600,0.034895833333333334,0.38,0.28,3.99,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,2.5,239,26,22,295,100,9600,0.024895833333333332,0.26,0.22,2.95,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,6,20308958,3.0,74,13,5,64,100,9600,0.0077083333333333335,0.13,0.05,0.64,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.0,409,45,38,517,100,9600,0.042604166666666665,0.45,0.38,5.17,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,2.5,250,32,22,258,100,9600,0.026041666666666668,0.32,0.22,2.58,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,7,20316980,3.0,95,16,8,79,100,9600,0.009895833333333333,0.16,0.08,0.79,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.0,488,49,40,566,100,9600,0.050833333333333335,0.49,0.4,5.66,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,2.5,214,23,19,238,100,9600,0.022291666666666668,0.23,0.19,2.38,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,8,20325002,3.0,83,15,7,77,100,9600,0.008645833333333333,0.15,0.07,0.77,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.0,428,49,37,484,100,9600,0.044583333333333336,0.49,0.37,4.84,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,2.5,102,16,9,100,100,9600,0.010625,0.16,0.09,1.0,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
N96_M48,96,48,existing_00,existing,0,07ab67627bf16616fbd8d2f8ea580dac437e8f96e85dadc415b821f9a609f56d,48,0.5,0.5,pSA_specific_fixed,pSA,0.0,9,20333024,3.0,97,20,9,81,100,9600,0.010104166666666666,0.2,0.09,0.81,source_project/paper_results/ldpc/N96_M48/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C00
