size,n_bits,n_checks,code_id,realization_type,generation_seed,matrix_sha256,gf2_rank,design_rate,actual_rate,variant,implementation_mode,lambda_mem,seed_batch_index,seed,EbNo_dB,bit_errors,frame_errors,syndrome_violations,syndrome_weight_total,n_trials,n_bits_total,BER,FER,syndrome_violation_rate,avg_syndrome_weight,source_parameter_file,parameter_transfer_policy,public_code_id
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.0,2286,67,67,508,100,28800,0.079375,0.67,0.67,5.08,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,2.5,1232,41,41,258,100,28800,0.042777777777777776,0.41,0.41,2.58,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,0,20260826,3.0,172,8,8,42,100,28800,0.0059722222222222225,0.08,0.08,0.42,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.0,2324,74,74,550,100,28800,0.08069444444444444,0.74,0.74,5.5,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,2.5,1048,41,41,256,100,28800,0.03638888888888889,0.41,0.41,2.56,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,1,20268848,3.0,130,6,6,32,100,28800,0.0045138888888888885,0.06,0.06,0.32,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.0,1965,70,70,509,100,28800,0.06822916666666666,0.7,0.7,5.09,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,2.5,1292,44,44,306,100,28800,0.04486111111111111,0.44,0.44,3.06,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,2,20276870,3.0,219,11,11,65,100,28800,0.007604166666666667,0.11,0.11,0.65,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.0,2205,69,69,483,100,28800,0.0765625,0.69,0.69,4.83,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,2.5,982,40,40,246,100,28800,0.03409722222222222,0.4,0.4,2.46,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,3,20284892,3.0,433,22,22,103,100,28800,0.015034722222222222,0.22,0.22,1.03,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.0,2455,76,76,569,100,28800,0.08524305555555556,0.76,0.76,5.69,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,2.5,863,35,35,217,100,28800,0.029965277777777778,0.35,0.35,2.17,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,4,20292914,3.0,336,14,14,76,100,28800,0.011666666666666667,0.14,0.14,0.76,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.0,2106,64,64,474,100,28800,0.073125,0.64,0.64,4.74,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
N288_M144,288,144,new_06,new,2026082707,2bb97494e49d7e3ee018b8078765710ce355fcd80b477b4d5b9695307cbe57e6,144,0.5,0.5,pSA_specific_fixed,pSA,0.0,5,20300936,2.5,920,35,35,220,100,28800,0.03194444444444444,0.35,0.35,2.2,source_project/paper_results_trip/ldpc/N288_M144/pSA/best_params.csv,representative_pSA_specific_fixed_no_code_retuning,C06
